segment,step,metric,run,run_id,depth,seed,normalized_progress,native,shadow,absolute_difference,shadow_is_zero,signed_relative_difference,absolute_relative_difference,sign_disagreement
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,curvature/verdict_code_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,2,1,1,False,1,1,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,curvature/vhv_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,11.021521756725683,11.130436612148408,0.10891485542272505,False,-0.0097853174334463239,0.0097853174334463239,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,curvature/vhv_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,9.2709621644089079e-06,9.2552061028150281e-06,1.5756061593879875e-08,False,0.0017023998621800082,0.0017023998621800082,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,curvature/vhv_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,1.0429938806983783e-07,1.0407229560288656e-07,2.2709246695127317e-10,False,0.0021820645507599863,0.0021820645507599863,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/actual,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,0.012135505676269531,0.01188206672668457,0.00025343894958496094,False,0.021329534281758534,0.021329534281758534,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/direction_norm,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,224.87852693214811,224.87852693214811,0,False,0,0,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/loss_after,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,1.4960227012634277,1.4960227012634277,0,False,0,0,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/loss_before,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,1.4838871955871582,1.4841406345367432,0.00025343894958496094,False,-0.00017076478043070959,0.00017076478043070959,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/normalized_residual,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,0.020036941712931827,0.0011887144279384414,0.018848227284993385,False,15.855975869394811,15.855975869394811,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/p1,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,0.0092564121825256494,0.0092364558579005954,1.9956324625054062e-05,False,0.002160604124793603,0.002160604124793603,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/p2,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,0.011892347256377165,0.011867942342532833,2.4404913844332243e-05,False,0.0020563728016160716,0.0020563728016160716,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/residual_p1,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,0.0028790934937438818,0.0026456108687839749,0.00023348262495990688,False,0.088252821953072991,0.088252821953072991,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2142,update/residual_p2,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.84999999999999998,0.00024315841989236593,1.4124384151737238e-05,0.00022903403574062869,False,16.215505984553563,16.215505984553563,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/Hg_norm,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,72.093283733399701,72.186159563500638,0.092875830100936696,False,-0.0012866154767415738,0.0012866154767415738,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/arith_eps,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.0078125,1.1920928955078125e-07,0.0078123807907104492,False,65535,65535,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/c_fd_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,10.920774936676024,11.078150342708014,0.15737540603199029,False,-0.01420592799009807,0.01420592799009807,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/c_fd_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,2.3786226908365884,0.00476837158203125,2.3738543192545571,False,497.83333333333331,497.83333333333331,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/c_fd_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,-7.2181224822998047,-0.026490953233506944,7.1916315290662975,False,-271.47500000000002,271.47500000000002,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_eps_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.10000000000000001,0.0040536004644211032,0.095946399535578902,False,23.669426816409509,23.669426816409509,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_eps_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.029999999999999999,0.01,0.019999999999999997,False,1.9999999999999996,1.9999999999999996,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_eps_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.01,0.0030000000000000001,0.0070000000000000001,False,2.3333333333333335,2.3333333333333335,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_floor_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,4.7210888005793086,0.043056048358264584,4.6780327522210436,False,108.64983969953893,108.64983969953893,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_floor_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,51.52714128295581,0.0070746142455391237,51.520066668710271,False,7282.3852835786902,7282.3852835786902,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_floor_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,463.52063305675983,0.078606815476531561,463.44202624128332,False,5895.6977640144469,5895.6977640144469,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_snr_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,2.3131899013075063,257.29603075804727,254.98284085673976,False,-0.99100961684293232,0.99100961684293232,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_snr_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.046162520015900654,0.67401153144681103,0.62784901143091032,False,-0.93151078599974435,0.93151078599974435,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/curv_snr_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.015572386572521614,0.33700580634023958,0.32143341976771794,False,-0.95379193390869998,0.95379193390869998,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/dhd,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.0024627425047398181,0.0024547351843652093,8.0073203746087659e-06,False,0.0032619894910087609,0.0032619894910087609,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/e_lin_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.0060617372195308139,5.0337517023328606e-07,0.0060612338443605807,False,12041.185586391835,12041.185586391835,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/e_lin_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.011637257500346106,8.3539910204753983e-07,0.011636422101244059,False,13929.177171394504,13929.177171394504,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/e_lin_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.011066579264226271,7.8068182089895883e-07,0.011065798582405372,False,14174.530885915919,14174.530885915919,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/e_sym_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.054378551412865156,5.1868327483585726e-06,0.054373364580116795,False,10482.960839121681,10482.960839121681,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/e_sym_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.073083635919479709,2.6308045644989669e-07,0.073083372839023261,False,277798.56331875373,277798.56331875373,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/e_sym_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.01919195707094749,9.3756452801710435e-07,0.019191019506419472,False,20469.011927112246,20469.011927112246,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/eta_star,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.090148319216146466,0.090145452029156067,2.8671869903990066e-06,False,3.1806230107667126e-05,3.1806230107667126e-05,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/eta_star_rho,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.53272537612595805,0.53198399784439854,0.00074137828155951269,False,0.0013936101171531112,0.0013936101171531112,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/eta_star_rho_threshold,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.0625,9.5367431640625e-07,0.062499046325683594,False,65535,65535,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_conclusive_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0,1,1,False,-1,1,True
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_conclusive_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0,0,0,True,,,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_conclusive_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0,0,0,True,,,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_eps_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.029999999999999999,0.00029999999999999997,0.029699999999999997,False,99,99,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_eps_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.029999999999999999,0.029999999999999999,0,False,0,0,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_eps_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.00029999999999999997,0.029999999999999999,0.029699999999999997,False,-0.98999999999999999,0.98999999999999999,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_floor_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.90881571449553056,0.0013755795115519371,0.90744013498397857,False,659.67843179068518,659.67843179068518,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_floor_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.90259740350269435,1.3755780309738881e-05,0.90258364772238464,False,65614.863526380199,65614.863526380199,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_floor_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,90.134032220324315,1.3755778911716602e-05,90.134018464545406,False,6552447.4508508556,6552447.4508508556,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_snr_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,22.934449428339125,15159.586444942215,15136.651995513876,False,-0.99848713225049812,0.99848713225049812,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_snr_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.96396631473486871,794.34688434433417,793.3829180295993,False,-0.9987864668021823,0.9987864668021823,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/fd_snr_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.90176824246891818,91.263768488299391,90.362000245830473,False,-0.99011909920655394,0.99011909920655394,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/gHg,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,132.97010694027767,132.9379057649063,0.032201175371369573,False,0.00024222719010118647,0.00024222719010118647,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/gg,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,11.987031646657284,11.983747606986832,0.0032840396704525432,False,0.0002740411245425316,0.0002740411245425316,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/verdict_code_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,2,0,2,True,,,True
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/verdict_code_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,2,1,1,False,1,1,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/verdict_code_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,2,1,1,False,1,1,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/vhv_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,11.100500785496486,11.093184666411965,0.0073161190845212332,False,0.00065951476555447944,0.00065951476555447944,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/vhv_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,9.2240995325519596e-06,9.15450930484298e-06,6.9590227708979659e-08,False,0.0076017430745484709,0.0076017430745484709,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,curvature/vhv_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,9.2149997904294059e-08,9.1770994521780223e-08,3.79003382513836e-10,False,0.0041298820448533577,0.0041298820448533577,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/actual,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.0066559314727783203,0.0057117938995361328,0.0009441375732421875,False,0.16529615561213842,0.16529615561213842,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/direction_norm,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,163.54965348880168,163.54965348880168,0,False,0,0,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/loss_after,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,1.4901024103164673,1.489365816116333,0.00073659420013427734,False,0.00049456902539566727,0.00049456902539566727,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/loss_before,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,1.483446478843689,1.4836540222167969,0.00020754337310791016,False,-0.00013988663798977197,0.00013988663798977197,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/normalized_residual,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.14133828693823952,0.0023202922124511516,0.13901799472578838,False,59.914003063833967,59.914003063833967,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/p1,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.0044838222680676099,0.0044711732764493089,1.2648991618301013e-05,False,0.0028290094872695142,0.0028290094872695142,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/p2,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.005715193520437519,0.0056985408686319131,1.665265180560583e-05,False,0.0029222659255234477,0.0029222659255234477,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/residual_p1,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.0021721092047107104,0.0012406206230868239,0.00093148858162388649,False,0.75082467943038289,0.75082467943038289,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2268,update/residual_p2,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.90000000000000002,0.00094073795234080135,1.3253030904219684e-05,0.00092748492143658167,False,69.982853593231724,69.982853593231724,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/Hg_norm,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,89.526261642820756,88.18416390294469,1.342097739876067,False,0.015219260244426391,0.015219260244426391,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/arith_eps,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.0078125,1.1920928955078125e-07,0.0078123807907104492,False,65535,65535,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/c_fd_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,12.754535675048826,13.319897858030068,0.56536218298124119,False,-0.042444933813092681,0.042444933813092681,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/c_fd_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.4601001739501952,0.00476837158203125,0.45533180236816395,False,95.489999999999981,95.489999999999981,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/c_fd_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.27019977569580073,0.00052981906467013888,0.26966995663113058,False,508.9849999999999,508.9849999999999,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_eps_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.10000000000000001,0.0040536004644211032,0.095946399535578902,False,23.669426816409509,23.669426816409509,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_eps_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.10000000000000001,0.01,0.090000000000000011,False,9,9,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_eps_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.10000000000000001,0.029999999999999999,0.070000000000000007,False,2.3333333333333335,2.3333333333333335,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_floor_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,4.665525257587432,0.042396535664634603,4.6231287219227974,False,109.04496439267362,109.04496439267362,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_floor_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,4.5694749802350989,0.0069662013402194134,4.5625087788948795,False,654.9493125547782,654.9493125547782,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_floor_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,4.5679913833737364,0.00077402237113549037,4.5672173610026006,False,5900.6270765824192,5900.6270765824192,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_snr_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,2.7337834372038667,314.1742043121925,311.44042087498866,False,-0.9912985108271738,0.9912985108271738,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_snr_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.10068994270464812,0.68450097106740548,0.58381102836275733,False,-0.85290021934135019,0.85290021934135019,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/curv_snr_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.059150675432369564,0.68450097106740548,0.62535029563503597,False,-0.91358569537143186,0.91358569537143186,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/dhd,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.00072255626044743333,0.00072353948312671326,9.8322267927993673e-07,False,-0.0013589067386219546,0.0013589067386219546,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/e_lin_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.0057391163070780651,5.2996951836160098e-07,0.0057385863375597037,False,10828.144145536,10828.144145536,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/e_lin_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.011723131295911746,8.8350000504911627e-07,0.011722247795906696,False,13267.965737312048,13267.965737312048,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/e_lin_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.0110488639885826,8.1246665203907617e-07,0.011048051521930561,False,13598.159991185948,13598.159991185948,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/e_sym_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.014200145233740063,8.7516608897748246e-06,0.014191393572850288,False,1621.5657520998195,1621.5657520998195,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/e_sym_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.0062917379148515595,4.3933733170665976e-07,0.006291298577519853,False,14319.972657639932,14319.972657639932,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/e_sym_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.020010196276264703,2.3505757551782494e-06,0.020007845700509525,False,8511.8914616696893,8511.8914616696893,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/eta_star,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.073909686130935959,0.075118804165292208,0.0012091180343562491,False,-0.016096076711973384,0.016096076711973384,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/eta_star_rho,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.54157432600336131,0.53936654632532965,0.0022077796780316516,False,0.0040932825609469401,0.0040932825609469401,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/eta_star_rho_threshold,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.0625,9.5367431640625e-07,0.062499046325683594,False,65535,65535,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_conclusive_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0,1,1,False,-1,1,True
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_conclusive_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0,1,1,False,-1,1,True
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_conclusive_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0,0,0,True,,,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_eps_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.029999999999999999,0.00029999999999999997,0.029699999999999997,False,99,99,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_eps_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.001,0.029999999999999999,0.028999999999999998,False,-0.96666666666666667,0.96666666666666667,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_eps_update,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.01,0.029999999999999999,0.019999999999999997,False,-0.66666666666666663,0.66666666666666663,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_floor_gradient,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,0.94016026796526142,0.0014197520631331259,0.93874051590212826,False,661.20031819535052,661.20031819535052,False
d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,2394,curvature/fd_floor_random,d12-s10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,12,10,0.94999999999999996,28.01307378891083,1.4197507721514738e-05,28.01305959140311,False,1973096.9787713124,1973096.9787713124,False
