run,step,np_,curvature/arith_eps,curvature/eta_star,curvature/eta_star_rho,curvature/eta_star_rho_threshold,curvature/gHg,rho_over_tau
d16-s7,65,0.01209077380952381,1.1920928955078125e-07,0.36638724312848464,0.6733662899043347,9.5367431640625e-07,9.628220768828575,706075.7308027276
d16-s7,129,0.023995535714285716,1.1920928955078125e-07,0.8319190220655862,0.42141836921858894,9.5367431640625e-07,3.8180708181038994,441889.1879217511
d16-s7,257,0.04780505952380952,1.1920928955078125e-07,0.6287280546790752,0.34707868994691765,9.5367431640625e-07,6.03248268240581,363938.3843897791
d16-s7,270,0.05022321428571429,1.1920928955078125e-07,0.2946422607051641,0.4742360907451358,9.5367431640625e-07,16.174800207493355,497272.5830891715
d16-s7,401,0.07459077380952381,1.1920928955078125e-07,0.5844486721386414,0.37686549438821026,9.5367431640625e-07,6.1413994651566215,395172.11264361197
d16-s7,539,0.10026041666666667,1.1920928955078125e-07,0.6675905227570118,0.3868249691577558,9.5367431640625e-07,4.819310643274963,405615.378859563
d16-s7,807,0.15011160714285715,1.1920928955078125e-07,0.7316463709617252,0.4443404301200876,9.5367431640625e-07,4.285421626221018,465924.710853601
d16-s7,1076,0.20014880952380953,1.1920928955078125e-07,0.28488461053156616,0.5177568069315859,9.5367431640625e-07,14.725215858371552,542907.3615850946
d16-s7,1345,0.2501860119047619,1.1920928955078125e-07,0.29448233146519986,0.47233012976028826,9.5367431640625e-07,16.34698707984493,495274.038143524
d16-s7,1614,0.3002232142857143,1.1920928955078125e-07,0.19912392982446825,0.5109980756939589,9.5367431640625e-07,29.092547807017926,535820.3182188687
d16-s7,1882,0.35007440476190477,1.1920928955078125e-07,0.10486678249865371,0.5503341491991778,9.5367431640625e-07,77.16399293659559,577067.180830677
d16-s7,1883,0.3502604166666667,1.1920928955078125e-07,0.2281302820348431,0.4437464501441413,9.5367431640625e-07,28.37780722669284,465301.87770634313
d16-s7,2151,0.40011160714285715,1.1920928955078125e-07,0.12621264306261937,0.5230012986811841,9.5367431640625e-07,64.6397528859993,548406.6097659213
d16-s7,2420,0.45014880952380953,1.1920928955078125e-07,0.09658632726521575,0.5467917536880269,9.5367431640625e-07,109.65587536920803,573352.7099151765
d16-s7,2689,0.5001860119047619,1.1920928955078125e-07,0.07884951459615518,0.5196087724908198,9.5367431640625e-07,155.57084496760064,544849.2882233339
d16-s7,2957,0.5500372023809523,1.1920928955078125e-07,0.06896030838432275,0.5315321852290152,9.5367431640625e-07,205.14130816160613,557351.8926586999
d16-s7,3226,0.6000744047619048,1.1920928955078125e-07,0.05323559829343629,0.5491466357115107,9.5367431640625e-07,312.7412962106811,575821.982687833
d16-s7,3495,0.6501116071428571,1.1920928955078125e-07,0.049708816870735716,0.5628453103115689,9.5367431640625e-07,348.76010386937236,590186.0841052637
d16-s7,3764,0.7001488095238095,1.1920928955078125e-07,0.05467996536426553,0.5716866254165275,9.5367431640625e-07,304.305826517916,599456.8749327607
d16-s7,4032,0.75,1.1920928955078125e-07,0.05307662724951775,0.5474865460757163,9.5367431640625e-07,319.3463602357028,574081.2525378903
d16-s7,4301,0.8000372023809523,1.1920928955078125e-07,0.0476082074724,0.5520063526864741,9.5367431640625e-07,378.67404108447977,578820.6132745723
d16-s7,4570,0.8500744047619048,1.1920928955078125e-07,0.05435419808537497,0.5341041292224433,9.5367431640625e-07,320.96572148825237,560048.7714035527
d16-s7,4839,0.9001116071428571,1.1920928955078125e-07,0.04846134284801695,0.5433176055679174,9.5367431640625e-07,353.52677212832856,569709.8015759846
d16-s7,5107,0.9499627976190477,1.1920928955078125e-07,0.060824526334001726,0.5332147439601216,9.5367431640625e-07,264.38137564663026,559116.1833627285
d16-s7,5376,1.0,1.1920928955078125e-07,0.05377180799587577,0.5463330028696869,9.5367431640625e-07,306.8773339995653,572871.6748170848
