metric,p,n,median,lo,hi,sd,sd_rel,range_rel
update/direction_norm,0.006746,5,379.8780949645586,375.1012175893818,383.70039286459735,3.474891815243282,0.00914738665194022,0.02263667052457399
update/direction_norm,0.013095,5,597.0761920173471,566.6487027311508,598.8455477524233,14.820420623272192,0.024821657305072395,0.05392418162326764
update/direction_norm,0.01627,5,735.3207273706414,697.3676157400288,743.6350937298333,19.22556016213183,0.02614581562371913,0.06292149298612554
update/direction_norm,0.025794,5,842.0556939841994,812.4751402130801,891.0789647021637,32.77137971614758,0.03891830427639447,0.09334753633357487
update/direction_norm,0.050397,5,1157.1430983026437,1119.746222764073,1190.3855334492346,30.92207621523627,0.026722776345116127,0.061046305153423824
update/direction_norm,0.100397,5,798.7063184314208,785.4066289487903,829.5814581221454,20.547213664855963,0.025725618028424557,0.05530797510167444
update/direction_norm,0.150397,5,749.0769041199469,741.6814793301797,767.826992790223,12.318033244313872,0.01644428385999394,0.03490364382647779
update/direction_norm,0.159127,5,748.7409429353277,744.7142645928112,764.4937859907001,7.741977298252771,0.010339994588651048,0.02641704261602976
update/direction_norm,0.200397,5,734.8830682019277,724.7753248926746,746.1405061305044,9.605116054769198,0.013070264468428261,0.029072899026106255
update/direction_norm,0.250397,5,727.6825337464501,722.8582468897456,738.587308033205,6.416897653155553,0.008818265322541635,0.02161527921039799
update/direction_norm,0.300397,5,741.2551938053374,733.6820171687967,751.2659726397479,6.9714771979404455,0.009404962361412122,0.023721864774641912
update/direction_norm,0.350397,5,750.7029147140507,746.5848959711208,757.192647622206,3.8398519249854206,0.005115008680162183,0.014130425556061407
update/direction_norm,0.400397,5,700.1203599353225,694.9052264613831,705.2421302457509,3.8716688427805526,0.005530004645398713,0.014764466763004464
update/direction_norm,0.450397,5,647.3832129914349,641.9849775166455,654.0769306572109,4.43884802294374,0.006856600439842526,0.018678200018024633
update/direction_norm,0.500397,5,599.8446271621291,597.7029051743219,612.105114422093,6.130310061654261,0.010219829909383067,0.024009899556670378
update/direction_norm,0.55,5,557.5651593573068,552.1323263530812,562.388078718987,4.004142991288896,0.007181479911521704,0.018393818540827337
update/direction_norm,0.6,5,499.0647319936152,496.8683886568325,502.309108583386,2.04600284832896,0.004099674285048729,0.010901832122697614
update/direction_norm,0.65,5,448.6886522177683,448.1065690973753,450.5865363056356,0.9554320277004189,0.002129387545189589,0.005527144927785368
update/direction_norm,0.7,5,395.28756665751433,391.98374152002106,395.7583049745307,1.6123983381694886,0.0040790514910541194,0.00954890508301769
update/direction_norm,0.75,5,340.58535234144256,339.3600090350851,342.3235178709584,1.1556949343053267,0.003393260826868218,0.008701222220802806
update/direction_norm,0.8,5,281.86015996887454,281.5511478037834,282.68321166905946,0.4280647999125105,0.0015187133930520055,0.004016402550119409
update/direction_norm,0.85,5,224.84320976552092,224.5559614316577,224.8785269321481,0.13315594406764855,0.0005922168795157791,0.0014346241579934835
update/direction_norm,0.9,5,163.57356756934382,163.3438621536917,163.75203515903303,0.16235061456835795,0.0009925235292036567,0.0024953481874037398
update/direction_norm,0.95,5,100.34143871201437,100.2735988399234,100.53801842188894,0.10726005290748004,0.0010689507175128561,0.0026351982327504795
update/direction_norm,1.0,5,34.778090094659625,34.71672347560266,34.787689252278184,0.033241300195410606,0.0009558115498848225,0.0020405311643728993
curvature/curv_snr_gradient,0.006746,5,294.9310095877428,282.822728140879,303.1003671174344,7.977566899753186,0.02704892547889183,0.06875383841427754
curvature/curv_snr_gradient,0.013095,5,294.14000246456993,275.5625533928472,315.46473222932195,15.147679789407968,0.0514981969894848,0.1356570969679009
curvature/curv_snr_gradient,0.01627,5,277.8976227980973,265.01595491736174,290.71365571275703,10.992504622350637,0.03955595053915625,0.09247182662683517
curvature/curv_snr_gradient,0.025794,5,274.5814926065354,251.1417971393518,322.9649688256309,27.854964819735706,0.10144516498659575,0.26157324371893803
curvature/curv_snr_gradient,0.050397,5,276.08259533435336,250.9050349234053,329.02323240969014,33.03180254485104,0.11964463933283245,0.28295227155365876
curvature/curv_snr_gradient,0.100397,5,294.84900768244336,259.7692783411097,325.76716260163715,24.746683682352106,0.08393002193517518,0.2238362095205289
curvature/curv_snr_gradient,0.150397,5,295.58943680058803,250.1496398134527,321.6645292339523,27.8175755046094,0.09410882812898293,0.24193993599556576
curvature/curv_snr_gradient,0.159127,5,276.1327727487623,251.257583708876,286.7105310756419,15.987549629348988,0.0578980519776809,0.12839094401526369
curvature/curv_snr_gradient,0.200397,5,276.9773749338456,254.3030287872212,322.6727136457169,30.564350925476756,0.11034963030022531,0.2468421288014062
curvature/curv_snr_gradient,0.250397,5,282.33884573394323,251.221577198344,326.65418377407235,29.96445906038619,0.10612942396393672,0.2671704858027608
curvature/curv_snr_gradient,0.300397,5,274.4014456877679,258.3932322201291,297.8042095903949,14.86925920571955,0.05418797691991308,0.14362525412898236
curvature/curv_snr_gradient,0.350397,5,296.3265069267622,257.97204334836,317.6072839072686,26.90102450538503,0.09078170152369691,0.20124841742101593
curvature/curv_snr_gradient,0.400397,5,280.7078678830631,250.7491645756537,290.04168349733106,17.021489824155555,0.06063773684906596,0.13997655006252185
curvature/curv_snr_gradient,0.450397,5,304.8879407042514,264.4861460519721,328.3092987481918,26.51242515891838,0.08695793312676826,0.20933314892283542
curvature/curv_snr_gradient,0.500397,5,303.94205357981826,252.68370577633667,323.8570578056273,30.853827531686278,0.1015122032910255,0.23416750394035146
curvature/curv_snr_gradient,0.55,5,301.2273633695,285.74097468199705,337.21454600450403,19.89522375171494,0.06604719946145962,0.1708794670800442
curvature/curv_snr_gradient,0.6,5,317.7894972536679,262.6181762894439,330.0185691891004,29.315883241879686,0.09224937732438332,0.2120913166801599
curvature/curv_snr_gradient,0.65,5,284.5877131025124,277.3056362517974,295.82816192190387,7.93573769937062,0.027885032747397842,0.06508547213151958
curvature/curv_snr_gradient,0.7,5,288.8631597237133,264.5651951680735,322.3028814839324,22.240660577733713,0.07699375925613382,0.19987902358709514
curvature/curv_snr_gradient,0.75,5,269.2171134320838,254.07849184430628,301.5902408275526,18.10537863480832,0.06725196033786247,0.17648116190515586
curvature/curv_snr_gradient,0.8,5,261.4464777608049,252.0480765577817,282.4847404023297,12.331208377217719,0.04716532608444407,0.1164164233736368
curvature/curv_snr_gradient,0.85,5,277.35084764870913,253.83269721583147,305.0745008160494,23.15359979719368,0.08348126567300017,0.18475445103063282
curvature/curv_snr_gradient,0.9,5,288.5663823816954,257.29603075804727,299.07338600430177,17.828956377428536,0.061784592613583246,0.1447755448900293
curvature/curv_snr_gradient,0.95,5,309.5556848133376,265.57253454080427,314.1742043121925,23.4857814515939,0.07586932692176482,0.1570046106589678
curvature/curv_snr_gradient,1.0,5,283.3231160607043,252.86168324508407,292.2570805220956,18.57563012135331,0.06556341176684408,0.1390475928147378
curvature/e_fd_gradient,0.006746,5,4.418217929365889e-05,3.999466763726359e-05,4.8835582140969e-05,3.6668193805977806e-06,0.08299317596413922,0.20010136767912373
curvature/e_fd_gradient,0.013095,5,5.4139635715045e-05,4.674544269914507e-05,5.994223471872126e-05,5.046517778090279e-06,0.09321299841490971,0.2437547250785971
curvature/e_fd_gradient,0.01627,5,5.7701447124253816e-05,5.042304379570261e-05,7.023207053527317e-05,7.858859363604756e-06,0.136198652811628,0.3433020786621515
curvature/e_fd_gradient,0.025794,5,7.689140931537876e-05,7.273592516747551e-05,8.657868089695843e-05,5.602426732500514e-06,0.07286154308242071,0.18002993901055062
curvature/e_fd_gradient,0.050397,5,0.0004392908233447,6.565965929033973e-05,0.0005236704711726,0.00018241720910086646,0.41525385782467955,1.0426141124347394
curvature/e_fd_gradient,0.100397,5,0.0007480732751752,0.0006128538520525,0.0008833086527397,0.00010876091239602464,0.14538804687355347,0.3615351726391497
curvature/e_fd_gradient,0.150397,5,0.0013208888938706,0.0011888982335544,0.0020359544953541,0.00041035936433401517,0.3106691003597883,0.6412774501552296
curvature/e_fd_gradient,0.159127,5,0.0015527834669522,0.0013504173156839,0.0027035175576843,0.0005529298133212806,0.35608945167774747,0.871403045433155
curvature/e_fd_gradient,0.200397,5,0.0014150085445382,0.0011061012030495,0.0024117143887972,0.0005267874777466623,0.3722857220756811,0.9226892592184295
curvature/e_fd_gradient,0.250397,5,0.0017621684120973,0.0014847524703231,0.0027568010784942,0.0005596545211088904,0.3175942306460936,0.7218655149181409
curvature/e_fd_gradient,0.300397,5,0.0009429275508114,0.0007531462742303,0.0012121580998917,0.00017067090736096573,0.18100108244170132,0.48679437276640714
curvature/e_fd_gradient,0.350397,5,0.0006965482812517,0.0006580706883242,0.0013749254821028,0.0003071075848338946,0.44089920698967355,1.029153058120263
curvature/e_fd_gradient,0.400397,5,0.0007369282118585,0.0003282527334679,0.0008173876410452,0.00020801669120625225,0.28227538023227994,0.6637483810583443
curvature/e_fd_gradient,0.450397,5,0.0008936748362707,0.0002739770147657,0.0012533617492844,0.0004040773303887782,0.45215252124026517,1.0959072525815619
curvature/e_fd_gradient,0.500397,5,0.0005519915774915,0.0002140790065276,0.0007324790906603,0.00020327655822703094,0.3682602534459163,0.9391449168274361
curvature/e_fd_gradient,0.55,5,0.000329266676536,0.0002420686060591,0.0006372689091665,0.00018262886808499614,0.5546533588102974,1.2002438487400082
curvature/e_fd_gradient,0.6,5,0.0004461569728731,0.0002426078980068,0.0006350810954928,0.00015604003870925607,0.3497424632958463,0.87967513980249
curvature/e_fd_gradient,0.65,5,0.0005319086616472,0.0002387621024367,0.0006004157165326,0.00014799604850359612,0.27823583102648874,0.6799167604752688
curvature/e_fd_gradient,0.7,5,0.0005914660779254,0.0003796705605449,0.0009071321144427,0.00019649325894710823,0.3322139109588824,0.8917866528337526
curvature/e_fd_gradient,0.75,5,0.0005665625895548,0.0002756671404643,0.0007067293062923,0.00017329161635378523,0.3058649115712993,0.7608376793228175
curvature/e_fd_gradient,0.8,5,0.0005506762245602,0.0003553341481398,0.0007142039638646,0.00012862602968749976,0.2335783241599499,0.6516893225441373
curvature/e_fd_gradient,0.85,5,0.0004933637568512,0.0003659829150392,0.0006717469446371,0.00014431111363394722,0.2925044890913458,0.6197537321131582
curvature/e_fd_gradient,0.9,5,0.0005581872384103,0.0005334433620491,0.0012915001676603,0.00032521430537631483,0.582625834124254,1.358069037497386
curvature/e_fd_gradient,0.95,5,0.0005784463662018,0.000478517496222,0.0007526718627121,0.00010863528282450875,0.1878052818238461,0.4739495007812997
curvature/e_fd_gradient,1.0,5,0.0007668831550794,0.0005591387670507,0.0011225955173468,0.0002596776064826698,0.3386143048816659,0.7347361153574459
curvature/e_sym_gradient,0.006746,5,1.3091413967432912e-06,3.521987454045871e-07,6.735967067521727e-06,2.596970357120559e-06,1.983720294523539,4.876301626392562
curvature/e_sym_gradient,0.013095,5,1.1981730175771618e-06,1.198672777287906e-07,3.2294909533008846e-06,1.2678705441059368e-06,1.058169834828789,2.5953043758739422
curvature/e_sym_gradient,0.01627,5,1.7289003070358978e-07,3.733636807996558e-09,1.5456419096101917e-06,6.444235145665301e-07,3.7273607503220236,8.91843368022596
curvature/e_sym_gradient,0.025794,5,7.365798982614951e-07,1.151853092511402e-09,1.7501681578306573e-06,6.23684846403275e-07,0.8467307455380204,2.3745099599734436
curvature/e_sym_gradient,0.050397,5,5.5457630344283034e-08,9.030573696979305e-09,1.0252785896810167e-06,4.332419938856422e-07,7.812125963479863,18.324764503552206
curvature/e_sym_gradient,0.100397,5,3.269511486215647e-07,1.1212951419426226e-07,9.434556733555554e-07,3.3945041592308963e-07,1.0382297702706418,2.5426616871241707
curvature/e_sym_gradient,0.150397,5,8.218309722692053e-07,1.0940504983310735e-07,3.91941101737551e-06,1.577844771109643e-06,1.9199139778742629,4.635997055480122
curvature/e_sym_gradient,0.159127,5,3.397630649710808e-07,1.9472290481408708e-07,8.460752186513491e-07,2.763109297705189e-07,0.8132459300543377,1.9170780493539004
curvature/e_sym_gradient,0.200397,5,5.056554069455451e-07,2.3060957163698723e-07,8.355917121466807e-07,2.617044006481774e-07,0.5175548348805865,1.1964316651217872
curvature/e_sym_gradient,0.250397,5,6.186869027759807e-07,1.778833076509121e-07,6.24386709029871e-06,2.56276811461897e-06,4.142269867230273,9.804609981931717
curvature/e_sym_gradient,0.300397,5,5.449554958736956e-07,6.881796338647429e-08,1.37828122762904e-06,5.266280944351707e-07,0.9663689942072395,2.4028811052601253
curvature/e_sym_gradient,0.350397,5,4.4838690221508077e-07,6.430910698416214e-08,8.417647394172599e-07,3.504371477485763e-07,0.7815508125178905,1.7338946088576208
curvature/e_sym_gradient,0.400397,5,3.5903709432512725e-07,9.917626236000781e-09,2.984024663906981e-06,1.2412871952348504e-06,3.4572672708597585,8.283564803412117
curvature/e_sym_gradient,0.450397,5,6.174453258090826e-07,3.268519784504539e-07,1.571700927225211e-06,5.68657769825946e-07,0.9209848160738657,2.0161282250271193
curvature/e_sym_gradient,0.500397,5,6.850586137110396e-07,1.9653845743597e-07,2.993726020357397e-06,1.153995484939422e-06,1.684520801348805,4.083136109724607
curvature/e_sym_gradient,0.55,5,2.299338444715364e-07,1.4124077836065533e-07,2.807078934481116e-06,1.133409927810258e-06,4.929287075659553,11.593935474124889
curvature/e_sym_gradient,0.6,5,1.1777775504736137e-06,5.766920653825325e-07,1.732816766559754e-06,4.6931544425659345e-07,0.3984754541024067,0.9816155017662844
curvature/e_sym_gradient,0.65,5,5.424615707186549e-07,3.450366455282601e-07,7.868550634539535e-07,1.7222130002798318e-07,0.31748110709450594,0.814469525169075
curvature/e_sym_gradient,0.7,5,1.1141515339486453e-06,4.903525260547684e-07,8.748392859386859e-06,3.84139984016133e-06,3.447825294057704,7.411954372189313
curvature/e_sym_gradient,0.75,5,4.471969671570149e-07,2.428415533176696e-07,1.3285849178811295e-06,4.498583868963496e-07,1.0059513367370405,2.4278862432048776
curvature/e_sym_gradient,0.8,5,7.891767903345595e-07,3.3378491169993894e-07,1.359994007166016e-05,5.822917514290943e-06,7.37847030678944,16.81011824275298
curvature/e_sym_gradient,0.85,5,1.108341826216698e-06,4.6746722453747245e-07,7.70580056347515e-06,3.0421394801397017e-06,2.744766468413433,6.530777029001584
curvature/e_sym_gradient,0.9,5,5.100617367425774e-06,2.893212359541198e-07,6.356503773480439e-06,2.6637848986799475e-06,0.5222475451092954,1.1894996429791713
curvature/e_sym_gradient,0.95,5,4.026918653948882e-06,5.013480696090904e-07,1.8008435078254763e-05,7.085862894434741e-06,1.7596240459156514,4.347514442954504
curvature/e_sym_gradient,1.0,5,1.5789454328700503e-06,1.118935360189122e-06,2.8869188964533048e-05,1.2136630250354362e-05,7.68654191443057,17.575182160603404
curvature/e_lin_gradient,0.006746,5,5.669503659328696e-07,5.42943882478086e-07,5.770826426044842e-07,1.2816830360053516e-08,0.02260661802195769,0.06021472456451405
curvature/e_lin_gradient,0.013095,5,3.894880148312918e-07,3.795020980335741e-07,4.435418031483877e-07,2.5757715920519054e-08,0.06613224268704675,0.1644202200741727
curvature/e_lin_gradient,0.01627,5,3.9647333581714187e-07,3.754891120953428e-07,4.179686929196375e-07,1.637114576436773e-08,0.041291921260294524,0.10714360080922755
curvature/e_lin_gradient,0.025794,5,3.848886118694424e-07,3.80211796821859e-07,3.948555728522154e-07,5.5001723524939545e-09,0.014290296420512594,0.038046789587330536
curvature/e_lin_gradient,0.050397,5,4.507313054982132e-07,2.6022570207228444e-07,5.235830132736061e-07,1.019392463446732e-07,0.22616411396584765,0.5842889277686651
curvature/e_lin_gradient,0.100397,5,4.771961983374124e-07,4.627413614953941e-07,5.777037634836627e-07,4.8395193091193946e-08,0.101415713829671,0.24091223356096775
curvature/e_lin_gradient,0.150397,5,5.328712845583057e-07,4.749402534562617e-07,5.57375532367499e-07,3.064379157247535e-08,0.05750692983555276,0.1547001711296331
curvature/e_lin_gradient,0.159127,5,5.824469947541989e-07,5.322271818482559e-07,6.386752739086006e-07,4.223239300969092e-08,0.07250856024678022,0.18276013614812675
curvature/e_lin_gradient,0.200397,5,5.802439288366849e-07,5.136057786399706e-07,6.069801293550327e-07,3.628203456685189e-08,0.06252893440797001,0.16092258113284486
curvature/e_lin_gradient,0.250397,5,5.231043576616178e-07,4.386754137126854e-07,5.463011312542688e-07,4.359721166755119e-08,0.08334323931545809,0.20574425726960513
curvature/e_lin_gradient,0.300397,5,5.035623170451657e-07,4.875059594260404e-07,5.892174884396348e-07,4.107291141318639e-08,0.08156470415458522,0.20198399596384337
curvature/e_lin_gradient,0.350397,5,4.746132649251812e-07,4.079290429678894e-07,5.146271606919505e-07,4.1354378245436216e-08,0.0871327906352457,0.22481065239691767
curvature/e_lin_gradient,0.400397,5,4.813499626082833e-07,4.390548202804583e-07,5.454495855957802e-07,4.254954306560247e-08,0.08839627375275973,0.2210341198299929
curvature/e_lin_gradient,0.450397,5,4.624392917324813e-07,4.418251684696572e-07,4.971572099309392e-07,2.0483361680421578e-08,0.04429416368077801,0.11965255213065083
curvature/e_lin_gradient,0.500397,5,4.563852038642487e-07,4.201401019018776e-07,5.313091921708051e-07,4.3083656320744543e-08,0.09440195684687387,0.2435860964107738
curvature/e_lin_gradient,0.55,5,4.565042155965223e-07,4.346884394926685e-07,4.930232602866672e-07,2.5881473711095813e-08,0.056694928166821035,0.1277859410734499
curvature/e_lin_gradient,0.6,5,4.474978727701834e-07,4.237595431834187e-07,4.995741354770805e-07,2.941729773090419e-08,0.06573729065749484,0.16941888868508012
curvature/e_lin_gradient,0.65,5,4.564371043726793e-07,4.5061190536550966e-07,5.231279038167255e-07,2.982873395731235e-08,0.06535124702078841,0.15887402175789542
curvature/e_lin_gradient,0.7,5,4.876485913237831e-07,4.587528737035998e-07,5.233279278287751e-07,2.4837039350620416e-08,0.050932248739193865,0.13242128711964116
curvature/e_lin_gradient,0.75,5,4.856949007669436e-07,4.623373799805348e-07,5.027807877545062e-07,1.495076129391361e-08,0.030782207658152042,0.08326916282239871
curvature/e_lin_gradient,0.8,5,4.880792363915852e-07,4.768316599315019e-07,5.017781983401955e-07,1.0272580282587205e-08,0.02104695204519114,0.05111165677344877
curvature/e_lin_gradient,0.85,5,4.984818823752212e-07,4.623894332579741e-07,5.615428365373026e-07,4.124265487498512e-08,0.08273651728016189,0.19891074637832676
curvature/e_lin_gradient,0.9,5,5.171392663294991e-07,4.761888734897968e-07,5.317748899849687e-07,2.1476600601898895e-08,0.04152962654399351,0.10748751857445457
curvature/e_lin_gradient,0.95,5,5.29969518361601e-07,5.002108631119413e-07,5.981964930711557e-07,3.704786547744083e-08,0.06990565342696346,0.18488918053652703
curvature/e_lin_gradient,1.0,5,5.203136192965781e-07,5.020128127208793e-07,5.493354887328523e-07,1.9752878655266216e-08,0.03796340884171072,0.09095029277909254
