run,step,progress,slice,cos_with_nominal,sq_norm
d12-s11,2121,0.8416666666666667,6,0.43665044180255047,0.5387559533119202
d12-s11,2121,0.8416666666666667,7,0.47933192679132586,0.5549900531768799
d12-s11,2222,0.8817460317460317,0,0.37625965041946724,0.48597195744514465
d12-s11,2222,0.8817460317460317,1,0.40175007919708294,0.5058126449584961
d12-s11,2222,0.8817460317460317,2,0.3533590690837869,0.5282577872276306
d12-s11,2222,0.8817460317460317,3,0.3037370345484252,0.4843490421772003
d12-s11,2222,0.8817460317460317,4,0.43584551446733727,0.6565207242965698
d12-s11,2222,0.8817460317460317,5,0.36712319854068587,0.43273571133613586
d12-s11,2222,0.8817460317460317,6,0.38287060355737984,0.4942528307437897
d12-s11,2222,0.8817460317460317,7,0.3512726028729655,0.5687679052352905
d12-s11,2323,0.9218253968253968,0,0.38736826330055807,0.6075770258903503
d12-s11,2323,0.9218253968253968,1,0.36228892170170907,0.5050451755523682
d12-s11,2323,0.9218253968253968,2,0.38131819326958705,0.5807976722717285
d12-s11,2323,0.9218253968253968,3,0.3513962358089244,0.5217452645301819
d12-s11,2323,0.9218253968253968,4,0.3556173491545654,0.5177373886108398
d12-s11,2323,0.9218253968253968,5,0.30315701541556095,0.5025367140769958
d12-s11,2323,0.9218253968253968,6,0.3764625131474299,0.5021181702613831
d12-s11,2323,0.9218253968253968,7,0.3831990140970641,0.5326873660087585
d12-s11,2424,0.9619047619047619,0,0.3948969854801222,0.5828897356987
d12-s11,2424,0.9619047619047619,1,0.3481029692227297,0.48980146646499634
d12-s11,2424,0.9619047619047619,2,0.37049949899367257,0.4861910343170166
d12-s11,2424,0.9619047619047619,3,0.4058152592585883,0.4916180670261383
d12-s11,2424,0.9619047619047619,4,0.3350060619975156,0.5112124085426331
d12-s11,2424,0.9619047619047619,5,0.35810330330521734,0.45180127024650574
d12-s11,2424,0.9619047619047619,6,0.3868616496092916,0.5054780840873718
d12-s11,2424,0.9619047619047619,7,0.3600323696139216,0.55928635597229
d12-s7,0,0.0,0,0.6111234012796398,0.23063404858112335
d12-s7,0,0.0,1,0.6467288212216588,0.3278404474258423
d12-s7,0,0.0,2,0.5748349212726499,0.2840330898761749
d12-s7,0,0.0,3,0.5688937082319864,0.26391565799713135
d12-s7,0,0.0,4,0.6585090736762832,0.25366440415382385
d12-s7,0,0.0,5,0.6433685599983658,0.2223999947309494
d12-s7,0,0.0,6,0.5711227230478368,0.22556640207767487
d12-s7,0,0.0,7,0.6586680504846866,0.27820199728012085
d12-s7,101,0.04007936507936508,0,0.596202591916994,0.20443491637706757
d12-s7,101,0.04007936507936508,1,0.5525755831933711,0.16768987476825714
d12-s7,101,0.04007936507936508,2,0.5266150127609165,0.16134797036647797
d12-s7,101,0.04007936507936508,3,0.5766552617362635,0.1869131475687027
d12-s7,101,0.04007936507936508,4,0.6010554676630736,0.26255953311920166
d12-s7,101,0.04007936507936508,5,0.5672169917943841,0.19585467875003815
d12-s7,101,0.04007936507936508,6,0.5800181313950878,0.17950227856636047
d12-s7,101,0.04007936507936508,7,0.529359358890462,0.18563029170036316
d12-s7,202,0.08015873015873017,0,0.536578890792006,0.2767036259174347
d12-s7,202,0.08015873015873017,1,0.5563792568016629,0.2816994786262512
d12-s7,202,0.08015873015873017,2,0.5161366325286354,0.31504055857658386
d12-s7,202,0.08015873015873017,3,0.5080637362072576,0.31089478731155396
d12-s7,202,0.08015873015873017,4,0.5373946955140065,0.290153831243515
d12-s7,202,0.08015873015873017,5,0.4485686693945284,0.26856672763824463
d12-s7,202,0.08015873015873017,6,0.5447384760330821,0.29787957668304443
d12-s7,202,0.08015873015873017,7,0.5059789621261982,0.2711385488510132
d12-s7,303,0.12023809523809524,0,0.495070680649606,0.3070257902145386
d12-s7,303,0.12023809523809524,1,0.5165104123632762,0.27977973222732544
d12-s7,303,0.12023809523809524,2,0.5006067366156969,0.2925064265727997
d12-s7,303,0.12023809523809524,3,0.5252314986180174,0.2937965989112854
d12-s7,303,0.12023809523809524,4,0.5373503033332224,0.3041326105594635
d12-s7,303,0.12023809523809524,5,0.493930456317521,0.33722490072250366
d12-s7,303,0.12023809523809524,6,0.4783796328738389,0.39051803946495056
d12-s7,303,0.12023809523809524,7,0.48430122499188466,0.31088411808013916
d12-s7,404,0.16031746031746033,0,0.5461381028657305,0.2530975341796875
d12-s7,404,0.16031746031746033,1,0.5638484737614949,0.27367302775382996
d12-s7,404,0.16031746031746033,2,0.6104369604912693,0.29696667194366455
d12-s7,404,0.16031746031746033,3,0.608820587055462,0.28486359119415283
d12-s7,404,0.16031746031746033,4,0.6262025934961922,0.3419240415096283
d12-s7,404,0.16031746031746033,5,0.6130283237466697,0.3080041706562042
d12-s7,404,0.16031746031746033,6,0.6367587923543098,0.2963123619556427
d12-s7,404,0.16031746031746033,7,0.5734432197785794,0.2721898555755615
d12-s7,505,0.2003968253968254,0,0.6706622639421408,0.2519489824771881
d12-s7,505,0.2003968253968254,1,0.6833432636322121,0.29464900493621826
d12-s7,505,0.2003968253968254,2,0.6242740450677537,0.2389063835144043
d12-s7,505,0.2003968253968254,3,0.646841469960879,0.2509039342403412
d12-s7,505,0.2003968253968254,4,0.6664531137299217,0.2989271581172943
d12-s7,505,0.2003968253968254,5,0.6194615624420446,0.24391862750053406
d12-s7,505,0.2003968253968254,6,0.6795273154583397,0.27272292971611023
d12-s7,505,0.2003968253968254,7,0.6487567409710787,0.2571136951446533
d12-s7,606,0.24047619047619048,0,0.4861559438818869,0.23499931395053864
d12-s7,606,0.24047619047619048,1,0.5394049014613136,0.25017574429512024
d12-s7,606,0.24047619047619048,2,0.5188797613609007,0.231659933924675
d12-s7,606,0.24047619047619048,3,0.49019699088273067,0.20331153273582458
d12-s7,606,0.24047619047619048,4,0.5270666520143169,0.21846206486225128
d12-s7,606,0.24047619047619048,5,0.4648727806615205,0.1810791790485382
d12-s7,606,0.24047619047619048,6,0.4940099027794848,0.21284787356853485
d12-s7,606,0.24047619047619048,7,0.5421481048813916,0.2392856329679489
d12-s7,707,0.28055555555555556,0,0.5740912038394197,0.28178083896636963
d12-s7,707,0.28055555555555556,1,0.5959487196210879,0.297492653131485
d12-s7,707,0.28055555555555556,2,0.6116289876057838,0.3590357303619385
d12-s7,707,0.28055555555555556,3,0.6132999630434397,0.35687538981437683
d12-s7,707,0.28055555555555556,4,0.5702817707856987,0.2764820158481598
d12-s7,707,0.28055555555555556,5,0.616799889188503,0.31302404403686523
d12-s7,707,0.28055555555555556,6,0.6071578307491591,0.3099883794784546
d12-s7,707,0.28055555555555556,7,0.44281732317155575,0.22540418803691864
d12-s7,808,0.32063492063492066,0,0.5580299723528122,0.2933861315250397
d12-s7,808,0.32063492063492066,1,0.6551670028451212,0.3931772708892822
d12-s7,808,0.32063492063492066,2,0.6162471782191384,0.33922579884529114
d12-s7,808,0.32063492063492066,3,0.6002811641839796,0.30834636092185974
d12-s7,808,0.32063492063492066,4,0.6269958602434581,0.3594835698604584
d12-s7,808,0.32063492063492066,5,0.5787746120157742,0.37213677167892456
d12-s7,808,0.32063492063492066,6,0.5510165296070575,0.33020246028900146
d12-s7,808,0.32063492063492066,7,0.576099934902534,0.2825283110141754
d12-s7,909,0.3607142857142857,0,0.5899684215237968,0.4108809232711792
d12-s7,909,0.3607142857142857,1,0.5714723073733796,0.38852959871292114
d12-s7,909,0.3607142857142857,2,0.5694926439451516,0.40281349420547485
d12-s7,909,0.3607142857142857,3,0.546889093631674,0.3312336206436157
d12-s7,909,0.3607142857142857,4,0.5802512281058633,0.377971887588501
d12-s7,909,0.3607142857142857,5,0.5818676146488605,0.37660059332847595
d12-s7,909,0.3607142857142857,6,0.61314806031001,0.4016689658164978
d12-s7,909,0.3607142857142857,7,0.6493686182695898,0.6040875911712646
d12-s7,1010,0.4007936507936508,0,0.6145695712599203,0.4862344264984131
d12-s7,1010,0.4007936507936508,1,0.5909753991161257,0.39899349212646484
d12-s7,1010,0.4007936507936508,2,0.6823701548618738,0.6352263689041138
d12-s7,1010,0.4007936507936508,3,0.5998562296741852,0.4772583246231079
d12-s7,1010,0.4007936507936508,4,0.6809798227664471,0.5851022601127625
d12-s7,1010,0.4007936507936508,5,0.6237647666548537,0.5084418654441833
d12-s7,1010,0.4007936507936508,6,0.6258508652726382,0.4235246479511261
d12-s7,1010,0.4007936507936508,7,0.5457542701620326,0.40080514550209045
d12-s7,1111,0.44087301587301586,0,0.5865178822774416,0.4751107394695282
d12-s7,1111,0.44087301587301586,1,0.5395367990815667,0.44617170095443726
d12-s7,1111,0.44087301587301586,2,0.6222342832267427,0.6095288395881653
d12-s7,1111,0.44087301587301586,3,0.6645036183204053,0.6444263458251953
d12-s7,1111,0.44087301587301586,4,0.6241763419205978,0.49830153584480286
d12-s7,1111,0.44087301587301586,5,0.6760062187797125,0.4941328167915344
d12-s7,1111,0.44087301587301586,6,0.6273791186707288,0.516083300113678
d12-s7,1111,0.44087301587301586,7,0.6687551625163695,0.559202253818512
d12-s7,1212,0.48095238095238096,0,0.6326442212969136,0.7938501238822937
d12-s7,1212,0.48095238095238096,1,0.5893821956837528,0.6286064982414246
d12-s7,1212,0.48095238095238096,2,0.556621043395547,0.5868947505950928
d12-s7,1212,0.48095238095238096,3,0.4892445445555075,0.45403119921684265
d12-s7,1212,0.48095238095238096,4,0.5115095746472057,0.4823964834213257
d12-s7,1212,0.48095238095238096,5,0.618322685301015,0.6350151896476746
d12-s7,1212,0.48095238095238096,6,0.5393093114795744,0.5280802845954895
d12-s7,1212,0.48095238095238096,7,0.5577221490867348,0.6595231890678406
d12-s7,1313,0.5210317460317461,0,0.6017239687588347,0.6124719381332397
d12-s7,1313,0.5210317460317461,1,0.5765125002456686,0.5752976536750793
d12-s7,1313,0.5210317460317461,2,0.5579175894121078,0.572539746761322
d12-s7,1313,0.5210317460317461,3,0.5202051526648446,0.5600638389587402
d12-s7,1313,0.5210317460317461,4,0.6278873796318332,0.6374893188476562
d12-s7,1313,0.5210317460317461,5,0.6284143002035468,0.6059862971305847
d12-s7,1313,0.5210317460317461,6,0.6386770376094861,0.676201581954956
d12-s7,1313,0.5210317460317461,7,0.5891545606629884,0.5903691053390503
d12-s7,1414,0.5611111111111111,0,0.6347185895756426,0.6246840357780457
d12-s7,1414,0.5611111111111111,1,0.5416987214782367,0.5892968773841858
d12-s7,1414,0.5611111111111111,2,0.5731948326379279,0.7367571592330933
d12-s7,1414,0.5611111111111111,3,0.536435340403619,0.613091230392456
d12-s7,1414,0.5611111111111111,4,0.5410802187237685,0.6955349445343018
d12-s7,1414,0.5611111111111111,5,0.521017214697166,0.6492015719413757
d12-s7,1414,0.5611111111111111,6,0.5962241733866671,0.6572209000587463
d12-s7,1414,0.5611111111111111,7,0.5316974625233712,0.617730438709259
d12-s7,1515,0.6011904761904762,0,0.528537001834745,0.7599730491638184
d12-s7,1515,0.6011904761904762,1,0.6492944878095589,0.8159533143043518
d12-s7,1515,0.6011904761904762,2,0.5099346661060031,0.6369162201881409
d12-s7,1515,0.6011904761904762,3,0.5938146151744869,0.7792971730232239
d12-s7,1515,0.6011904761904762,4,0.48499931408875857,0.5988447666168213
d12-s7,1515,0.6011904761904762,5,0.5673119833559879,0.5480499863624573
d12-s7,1515,0.6011904761904762,6,0.5412797498982574,0.6165463328361511
d12-s7,1515,0.6011904761904762,7,0.5701735071961587,0.6317933797836304
d12-s7,1616,0.6412698412698413,0,0.5209577988482051,0.730588972568512
d12-s7,1616,0.6412698412698413,1,0.4604014566695932,0.6143719553947449
d12-s7,1616,0.6412698412698413,2,0.4673607994114951,0.6251952052116394
d12-s7,1616,0.6412698412698413,3,0.4564080614544253,0.605534553527832
d12-s7,1616,0.6412698412698413,4,0.48266557667302623,0.6088829636573792
d12-s7,1616,0.6412698412698413,5,0.4358503010661865,0.5871508717536926
d12-s7,1616,0.6412698412698413,6,0.49608166883863575,0.7537117004394531
d12-s7,1616,0.6412698412698413,7,0.4451289295215748,0.6560183167457581
d12-s7,1717,0.6813492063492064,0,0.46388995569842023,0.6715856194496155
d12-s7,1717,0.6813492063492064,1,0.43586073788064944,0.6995276808738708
d12-s7,1717,0.6813492063492064,2,0.5142051867377572,0.743730366230011
d12-s7,1717,0.6813492063492064,3,0.5004005217408535,0.6904913783073425
d12-s7,1717,0.6813492063492064,4,0.3865735520473762,0.507859468460083
d12-s7,1717,0.6813492063492064,5,0.3845419281918018,0.5286468863487244
d12-s7,1717,0.6813492063492064,6,0.44123609555033677,0.5657195448875427
d12-s7,1717,0.6813492063492064,7,0.44566562870296333,0.6272860169410706
d12-s7,1818,0.7214285714285714,0,0.4881359842228819,0.6653146147727966
d12-s7,1818,0.7214285714285714,1,0.5104638153640364,0.6595233678817749
d12-s7,1818,0.7214285714285714,2,0.4955275679159949,0.631537675857544
d12-s7,1818,0.7214285714285714,3,0.5825204773790027,0.8264634013175964
d12-s7,1818,0.7214285714285714,4,0.5359205530242731,0.7391512989997864
d12-s7,1818,0.7214285714285714,5,0.4543326632897471,0.5957940220832825
d12-s7,1818,0.7214285714285714,6,0.46118787823402857,0.5469412207603455
d12-s7,1818,0.7214285714285714,7,0.4405625330553934,0.6719090342521667
d12-s7,1919,0.7615079365079365,0,0.37494328500396323,0.5382306575775146
d12-s7,1919,0.7615079365079365,1,0.4979353413054005,0.6451312899589539
d12-s7,1919,0.7615079365079365,2,0.41679709143593374,0.594515860080719
d12-s7,1919,0.7615079365079365,3,0.4037782757360421,0.7553471326828003
d12-s7,1919,0.7615079365079365,4,0.46722419118572117,0.69492506980896
d12-s7,1919,0.7615079365079365,5,0.37823098610836614,0.5621536374092102
d12-s7,1919,0.7615079365079365,6,0.4452583674297369,0.6335547566413879
d12-s7,1919,0.7615079365079365,7,0.3269401790134211,0.586445689201355
d12-s7,2020,0.8015873015873016,0,0.48205103224561724,0.6967728734016418
d12-s7,2020,0.8015873015873016,1,0.4163131812095253,0.631318986415863
d12-s7,2020,0.8015873015873016,2,0.36475506317215256,0.5793489813804626
d12-s7,2020,0.8015873015873016,3,0.343585676082538,0.61672043800354
d12-s7,2020,0.8015873015873016,4,0.46188351406269834,1.129194736480713
d12-s7,2020,0.8015873015873016,5,0.39362064826429116,0.699755847454071
d12-s7,2020,0.8015873015873016,6,0.41779060961193204,0.5939542651176453
d12-s7,2020,0.8015873015873016,7,0.41484969408540845,0.6359317302703857
d12-s7,2121,0.8416666666666667,0,0.35359700667354166,0.5698257684707642
d12-s7,2121,0.8416666666666667,1,0.3680209327175679,0.5620020031929016
d12-s7,2121,0.8416666666666667,2,0.42647397647338375,0.5249500870704651
d12-s7,2121,0.8416666666666667,3,0.36914882201927596,0.5285212993621826
d12-s7,2121,0.8416666666666667,4,0.43035283436278776,0.548637330532074
d12-s7,2121,0.8416666666666667,5,0.3906344890435748,0.5690470933914185
d12-s7,2121,0.8416666666666667,6,0.4428124432430559,0.5926148295402527
d12-s7,2121,0.8416666666666667,7,0.4436636686601271,0.6417236924171448
d12-s7,2222,0.8817460317460317,0,0.35773153199179475,0.5545055270195007
d12-s7,2222,0.8817460317460317,1,0.37001810923042144,0.5731538534164429
d12-s7,2222,0.8817460317460317,2,0.334411096849439,0.6007751822471619
d12-s7,2222,0.8817460317460317,3,0.3170313057130937,0.5504931211471558
d12-s7,2222,0.8817460317460317,4,0.4131925184783595,0.7406532168388367
d12-s7,2222,0.8817460317460317,5,0.3635816156835432,0.49906057119369507
d12-s7,2222,0.8817460317460317,6,0.37318753442397146,0.5578683018684387
d12-s7,2222,0.8817460317460317,7,0.3746408774127254,0.6472090482711792
d12-s7,2323,0.9218253968253968,0,0.4081746585724136,0.6715818643569946
d12-s7,2323,0.9218253968253968,1,0.37413452635860883,0.5744563341140747
d12-s7,2323,0.9218253968253968,2,0.3515693265493561,0.6834602952003479
d12-s7,2323,0.9218253968253968,3,0.3622908980857966,0.5838624238967896
d12-s7,2323,0.9218253968253968,4,0.3751183132000329,0.5814899206161499
d12-s7,2323,0.9218253968253968,5,0.30599654336395654,0.5638390183448792
d12-s7,2323,0.9218253968253968,6,0.35985250134202795,0.5561503171920776
d12-s7,2323,0.9218253968253968,7,0.35250911289658454,0.5677542686462402
d12-s7,2424,0.9619047619047619,0,0.3983160814108874,0.6445846557617188
d12-s7,2424,0.9619047619047619,1,0.31030002799961903,0.5505173802375793
d12-s7,2424,0.9619047619047619,2,0.36694428365649423,0.5525937676429749
d12-s7,2424,0.9619047619047619,3,0.39094016268532944,0.5812186598777771
d12-s7,2424,0.9619047619047619,4,0.34344980057028246,0.573523759841919
d12-s7,2424,0.9619047619047619,5,0.36781620794560677,0.5127578973770142
d12-s7,2424,0.9619047619047619,6,0.4132638646981854,0.553856611251831
d12-s7,2424,0.9619047619047619,7,0.33710174115142283,0.6027042269706726
d12-s8,0,0.0,0,0.6183836500957537,0.23332852125167847
d12-s8,0,0.0,1,0.6228751978249089,0.32507920265197754
d12-s8,0,0.0,2,0.582076853901042,0.2819775938987732
d12-s8,0,0.0,3,0.5525638901914351,0.2635263502597809
d12-s8,0,0.0,4,0.6463916667777744,0.2549075782299042
d12-s8,0,0.0,5,0.6334651675799701,0.22309845685958862
d12-s8,0,0.0,6,0.5318681308817045,0.22592996060848236
d12-s8,0,0.0,7,0.6531746594820029,0.2792193591594696
d12-s8,101,0.04007936507936508,0,0.5050893276824467,0.1468759924173355
d12-s8,101,0.04007936507936508,1,0.5059936758531822,0.14438176155090332
d12-s8,101,0.04007936507936508,2,0.5026570164488878,0.15041513741016388
d12-s8,101,0.04007936507936508,3,0.5122998592642488,0.1482657790184021
d12-s8,101,0.04007936507936508,4,0.5317170394634593,0.18210352957248688
d12-s8,101,0.04007936507936508,5,0.5526196548691743,0.16324935853481293
d12-s8,101,0.04007936507936508,6,0.499957315607058,0.1447174996137619
d12-s8,101,0.04007936507936508,7,0.5305356713048913,0.16670477390289307
d12-s8,202,0.08015873015873017,0,0.6359118475442415,0.30732643604278564
d12-s8,202,0.08015873015873017,1,0.6537805116384653,0.3209628164768219
d12-s8,202,0.08015873015873017,2,0.6228225407034247,0.3567546606063843
d12-s8,202,0.08015873015873017,3,0.6362206394691937,0.3678950369358063
d12-s8,202,0.08015873015873017,4,0.6031578234074931,0.3188430964946747
d12-s8,202,0.08015873015873017,5,0.5928808402637468,0.3077649772167206
d12-s8,202,0.08015873015873017,6,0.6741957514118656,0.3581291735172272
d12-s8,202,0.08015873015873017,7,0.5936203946327028,0.2953992784023285
d12-s8,303,0.12023809523809524,0,0.6329622743292674,0.3353731334209442
d12-s8,303,0.12023809523809524,1,0.5865207116887603,0.28462138772010803
d12-s8,303,0.12023809523809524,2,0.6039990534182668,0.30942919850349426
d12-s8,303,0.12023809523809524,3,0.6301701508223746,0.3247499465942383
d12-s8,303,0.12023809523809524,4,0.6765132328318132,0.3634464740753174
d12-s8,303,0.12023809523809524,5,0.5907476113406175,0.37317830324172974
d12-s8,303,0.12023809523809524,6,0.5373986940544604,0.4137730598449707
d12-s8,303,0.12023809523809524,7,0.5600787440962551,0.3147048056125641
d12-s8,404,0.16031746031746033,0,0.47476752476851936,0.22578777372837067
d12-s8,404,0.16031746031746033,1,0.48047692020861504,0.23188063502311707
d12-s8,404,0.16031746031746033,2,0.4682483277690163,0.2268030345439911
d12-s8,404,0.16031746031746033,3,0.4876164779459437,0.22821757197380066
d12-s8,404,0.16031746031746033,4,0.4630269475023963,0.2387963980436325
d12-s8,404,0.16031746031746033,5,0.4981581694156554,0.24507109820842743
d12-s8,404,0.16031746031746033,6,0.4967488010846576,0.2248443365097046
d12-s8,404,0.16031746031746033,7,0.4533791023921797,0.21543079614639282
d12-s8,505,0.2003968253968254,0,0.5525996891644338,0.22432421147823334
d12-s8,505,0.2003968253968254,1,0.5415062283516079,0.23330605030059814
d12-s8,505,0.2003968253968254,2,0.4862469612526631,0.2120436728000641
d12-s8,505,0.2003968253968254,3,0.5564467691485118,0.22334250807762146
d12-s8,505,0.2003968253968254,4,0.5593901586666243,0.262239545583725
d12-s8,505,0.2003968253968254,5,0.4920476891468324,0.2191767692565918
d12-s8,505,0.2003968253968254,6,0.5477857521752103,0.23038998246192932
d12-s8,505,0.2003968253968254,7,0.5609234492027799,0.23127350211143494
d12-s8,606,0.24047619047619048,0,0.5084705297148029,0.22376267611980438
d12-s8,606,0.24047619047619048,1,0.4918958573564628,0.2121952623128891
d12-s8,606,0.24047619047619048,2,0.5520435391406864,0.2278895527124405
d12-s8,606,0.24047619047619048,3,0.5062029670132426,0.19312968850135803
d12-s8,606,0.24047619047619048,4,0.500421978572437,0.1915319412946701
d12-s8,606,0.24047619047619048,5,0.4987726887832376,0.17829464375972748
d12-s8,606,0.24047619047619048,6,0.5397063251895489,0.20871321856975555
d12-s8,606,0.24047619047619048,7,0.5277966110458192,0.21276730298995972
d12-s8,707,0.28055555555555556,0,0.5286200017361077,0.2238241583108902
d12-s8,707,0.28055555555555556,1,0.503224559577019,0.2268756628036499
d12-s8,707,0.28055555555555556,2,0.5643416717646509,0.2994427978992462
d12-s8,707,0.28055555555555556,3,0.5665938149940545,0.2764683663845062
d12-s8,707,0.28055555555555556,4,0.5061359942283236,0.22292792797088623
d12-s8,707,0.28055555555555556,5,0.5253220178793785,0.24102190136909485
d12-s8,707,0.28055555555555556,6,0.5197843312097015,0.2302756905555725
d12-s8,707,0.28055555555555556,7,0.42611185169785204,0.19768689572811127
d12-s8,808,0.32063492063492066,0,0.610501141248392,0.25926461815834045
d12-s8,808,0.32063492063492066,1,0.6546261458302808,0.31019628047943115
d12-s8,808,0.32063492063492066,2,0.6646548737993416,0.2935841381549835
d12-s8,808,0.32063492063492066,3,0.6385929009118244,0.2540220320224762
d12-s8,808,0.32063492063492066,4,0.5669445803533928,0.24021872878074646
d12-s8,808,0.32063492063492066,5,0.6395082446865938,0.3142889440059662
d12-s8,808,0.32063492063492066,6,0.5862283604695749,0.2624681293964386
d12-s8,808,0.32063492063492066,7,0.6076671603066951,0.25450265407562256
d12-s8,909,0.3607142857142857,0,0.5916556656144448,0.2848142087459564
d12-s8,909,0.3607142857142857,1,0.6093694142135347,0.28934890031814575
d12-s8,909,0.3607142857142857,2,0.6444319383790353,0.30463364720344543
d12-s8,909,0.3607142857142857,3,0.5992510136624909,0.252290278673172
d12-s8,909,0.3607142857142857,4,0.6310286624805705,0.28879109025001526
d12-s8,909,0.3607142857142857,5,0.6340580293138579,0.2851862907409668
d12-s8,909,0.3607142857142857,6,0.6206969889389778,0.2806706428527832
d12-s8,909,0.3607142857142857,7,0.5500269996270755,0.3486984968185425
d12-s8,1010,0.4007936507936508,0,0.5952143182284788,0.3195371627807617
d12-s8,1010,0.4007936507936508,1,0.5680513063897995,0.28298327326774597
d12-s8,1010,0.4007936507936508,2,0.5678747898344032,0.38082650303840637
d12-s8,1010,0.4007936507936508,3,0.4816757389251482,0.31223610043525696
d12-s8,1010,0.4007936507936508,4,0.4990690413591224,0.2795265316963196
d12-s8,1010,0.4007936507936508,5,0.5415865208717928,0.29634004831314087
d12-s8,1010,0.4007936507936508,6,0.5820820018252071,0.29345911741256714
d12-s8,1010,0.4007936507936508,7,0.4491126068031915,0.25335901975631714
d12-s8,1111,0.44087301587301586,0,0.5283460252703981,0.3276313841342926
d12-s8,1111,0.44087301587301586,1,0.5045597822251243,0.3175479769706726
d12-s8,1111,0.44087301587301586,2,0.5701303284578099,0.42456725239753723
d12-s8,1111,0.44087301587301586,3,0.5281169950854095,0.3528759479522705
d12-s8,1111,0.44087301587301586,4,0.5256357480061478,0.30093201994895935
d12-s8,1111,0.44087301587301586,5,0.5944056272131762,0.330768883228302
d12-s8,1111,0.44087301587301586,6,0.5504650301436934,0.3454887866973877
d12-s8,1111,0.44087301587301586,7,0.5986139861599413,0.38033291697502136
d12-s8,1212,0.48095238095238096,0,0.49921428545617436,0.42440640926361084
d12-s8,1212,0.48095238095238096,1,0.5395791114210718,0.41189348697662354
d12-s8,1212,0.48095238095238096,2,0.5596799042251842,0.39869922399520874
d12-s8,1212,0.48095238095238096,3,0.5374910285351024,0.3476080298423767
d12-s8,1212,0.48095238095238096,4,0.5425833605389894,0.32467496395111084
d12-s8,1212,0.48095238095238096,5,0.544383138783809,0.34322285652160645
d12-s8,1212,0.48095238095238096,6,0.5705556749220382,0.3789522647857666
d12-s8,1212,0.48095238095238096,7,0.49100107675431864,0.39752793312072754
d12-s8,1313,0.5210317460317461,0,0.4524934027623676,0.339570015668869
d12-s8,1313,0.5210317460317461,1,0.48954644932824587,0.36854875087738037
d12-s8,1313,0.5210317460317461,2,0.49419172935072253,0.38494807481765747
d12-s8,1313,0.5210317460317461,3,0.49994641790790295,0.4253886640071869
d12-s8,1313,0.5210317460317461,4,0.514609447626565,0.36465010046958923
d12-s8,1313,0.5210317460317461,5,0.4745204448879702,0.33607736229896545
d12-s8,1313,0.5210317460317461,6,0.4515814449437319,0.3521497845649719
d12-s8,1313,0.5210317460317461,7,0.4956938064030987,0.37503135204315186
d12-s8,1414,0.5611111111111111,0,0.5461191174161583,0.3671899437904358
d12-s8,1414,0.5611111111111111,1,0.4734192626301042,0.3439372181892395
d12-s8,1414,0.5611111111111111,2,0.49321352624487425,0.40702420473098755
d12-s8,1414,0.5611111111111111,3,0.5129297260509061,0.3925834596157074
d12-s8,1414,0.5611111111111111,4,0.4912912354840816,0.4062666893005371
d12-s8,1414,0.5611111111111111,5,0.41350640049472476,0.3948192894458771
d12-s8,1414,0.5611111111111111,6,0.5450597683411028,0.3831164836883545
d12-s8,1414,0.5611111111111111,7,0.4677530272916021,0.3647438585758209
d12-s8,1515,0.6011904761904762,0,0.5293775931674536,0.5271404981613159
d12-s8,1515,0.6011904761904762,1,0.6124552803422558,0.5448301434516907
d12-s8,1515,0.6011904761904762,2,0.504246494895728,0.43362683057785034
d12-s8,1515,0.6011904761904762,3,0.5694388915265179,0.4977673590183258
d12-s8,1515,0.6011904761904762,4,0.47880276635976043,0.4151398241519928
d12-s8,1515,0.6011904761904762,5,0.5349164732527263,0.3897760212421417
d12-s8,1515,0.6011904761904762,6,0.46167850112570946,0.39290642738342285
d12-s8,1515,0.6011904761904762,7,0.5272212027334082,0.43692439794540405
d12-s8,1616,0.6412698412698413,0,0.5221932341624733,0.5257219076156616
d12-s8,1616,0.6412698412698413,1,0.4633393780478621,0.42249736189842224
d12-s8,1616,0.6412698412698413,2,0.4286911879109385,0.42995741963386536
d12-s8,1616,0.6412698412698413,3,0.4759242133118824,0.431236207485199
d12-s8,1616,0.6412698412698413,4,0.4064855427323246,0.389769047498703
d12-s8,1616,0.6412698412698413,5,0.47671342286150215,0.4297519624233246
d12-s8,1616,0.6412698412698413,6,0.48305632737776066,0.500919759273529
d12-s8,1616,0.6412698412698413,7,0.5290869892202339,0.502042829990387
d12-s8,1717,0.6813492063492064,0,0.508050893602507,0.48829448223114014
d12-s8,1717,0.6813492063492064,1,0.4791529379056507,0.5253075957298279
d12-s8,1717,0.6813492063492064,2,0.4436027869741392,0.49117568135261536
d12-s8,1717,0.6813492063492064,3,0.42311599578098097,0.4422261118888855
d12-s8,1717,0.6813492063492064,4,0.41423413985736074,0.3723747432231903
d12-s8,1717,0.6813492063492064,5,0.4059342724172201,0.3919512927532196
d12-s8,1717,0.6813492063492064,6,0.4092544139480995,0.4009374678134918
d12-s8,1717,0.6813492063492064,7,0.40478313200800503,0.43111780285835266
d12-s8,1818,0.7214285714285714,0,0.4084983568229702,0.4324866235256195
d12-s8,1818,0.7214285714285714,1,0.427895714429911,0.4352968633174896
d12-s8,1818,0.7214285714285714,2,0.4037540891801778,0.39463385939598083
d12-s8,1818,0.7214285714285714,3,0.4627233806310622,0.47859063744544983
d12-s8,1818,0.7214285714285714,4,0.41484485010805155,0.46310704946517944
