run,step,progress,K,b,s2,signal_raw,gbar2,row_trace,b_noise,mean_sq_norm_sub,cos_mean,cos_sd,cos_min,cos_max,cos_pred_mean,I_exact,I_sketch,rel_err_inner,abs_err_cos,sd_err_cos,pred_cos_from_bnoise,analytic_full_sd,null_block_sd
d12-s7,2222,0.8817460317460317,8,4,0.584014505272285,0.006450353026625,0.0794521661856606,2.33605802108914,362.15971613439336,0.5904648527503014,0.009617424434899,0.0257770695862108,-0.0665015280246734,0.0616571865975856,0.0110248690689626,0.006450353026625,0.0055860765286894,-0.1339890226733523,-0.0014074446340635,0.0257304975410406,0.0109241946171158,0.0090333857220158,0.0150585369735342
d12-s7,2323,0.9218253968253968,8,4,0.5929572521634116,0.0048670444151928,0.0789867009356193,2.371829008653646,487.32429916805074,0.5978243052959442,0.007329530404864,0.0292878166533339,-0.0614212416112422,0.0666350871324539,0.0081749959089101,0.0048670444151928,0.0043440252921142,-0.1074613417222988,-0.0008454655040461,0.0292782078822491,0.0081412623124342,0.0079682523243306,0.0151793563022717
d12-s7,2424,0.961904761904762,8,4,0.5630295388076466,0.0084400833781696,0.0788187757291254,2.2521181552305864,266.83600793040995,0.5714696198701859,0.0126364533041071,0.030195629783341,-0.0535777658224105,0.0642117634415626,0.01481264638395,0.0084400833781696,0.0071411534759547,-0.1539001268132679,-0.0021761930798428,0.0301339538203258,0.0147690849180873,0.008664630174821,0.0152483366148874
d12-s8,0,0.0,8,4,0.1882414536471619,0.0726419220800442,0.0961721037859394,0.7529658145886479,10.365444539847854,0.2608833778649568,0.2778200565704277,0.0460611400882111,0.1886428594589233,0.3732089698314667,0.2813939723370391,0.0726419220800442,0.0721622742531483,-0.0066029066021591,-0.0035739157666114,0.0510458574106742,0.2784459602976104,0.0156048076734527,0.0130730818564251
d12-s8,101,0.040079365079365,8,4,0.1309708501155435,0.024868378254457,0.0412397345188999,0.5238834004621741,21.06624706692651,0.1558392290025949,0.1615780985781124,0.0162824230064786,0.1341300457715988,0.2012992352247238,0.1602927002550325,0.024868378254457,0.0251710745379034,0.0121719349910658,0.0012853983230799,0.0202587330835348,0.1595771393029063,0.0040259120128033,0.0159846822128551
d12-s8,202,0.0801587301587301,8,4,0.2301343355979627,0.0990001010326904,0.1277668929824358,0.920537342391851,9.298347504593796,0.3291344344615936,0.3033494012696402,0.0282504037927609,0.2596170902252197,0.3637018799781799,0.3020988364410006,0.0990001010326904,0.0998607092577127,0.0086930035024718,0.0012505648286396,0.0374984092382805,0.3007892520945355,0.0031289940603365,0.0149442913688586
d12-s8,303,0.1202380952380952,8,4,0.2462855489204522,0.0936239874689681,0.1244096810840247,0.985142195681809,10.522326834331167,0.3399095386266708,0.2748308868280479,0.0483004392406096,0.187553197145462,0.3697504699230194,0.2779267183991359,0.0936239874689681,0.0926880178213623,-0.0099971136981966,-0.0030958315710879,0.0463891905713227,0.2754379546495189,0.0028664900437853,0.014846778832415
d12-s8,404,0.1603174603174603,8,4,0.2022401110092703,0.0273638457091718,0.0526438595853306,0.8089604440370814,29.56311231377583,0.2296039555221796,0.1186332580234323,0.0131182834317856,0.0891138240694999,0.1431282311677932,0.1192941632889398,0.0273638457091718,0.0272401471552771,-0.0045205105747703,-0.0006609052655075,0.0139115892891581,0.1191784588569939,0.004181759719286,0.0157617191218857
d12-s8,505,0.2003968253968254,8,4,0.1861328016995531,0.0433792276058083,0.0666458278182524,0.7445312067982124,17.163311748283004,0.2295120302587747,0.1878571169716971,0.0275653036237577,0.1349251121282577,0.2338462024927139,0.189481547987192,0.0433792276058083,0.0431726616491514,-0.0047618634092333,-0.0016244310154949,0.0314111185351815,0.18900633547226,0.0032414981161475,0.0151276865267672
d12-s8,606,0.2404761904761904,8,4,0.1726082890611451,0.0334272460574993,0.0550032821901425,0.6904331562445805,20.65480222501556,0.2060355357825756,0.1617837721215827,0.0195640448669736,0.1150855496525764,0.1964156925678253,0.1629524006892595,0.0334272460574993,0.0333105933178097,-0.0034897502321609,-0.0011686285676768,0.0226897209191456,0.1622401982175087,0.0033141775676127,0.0152409240158054
d12-s8,707,0.2805555555555555,8,4,0.2000905402458995,0.0397248830863143,0.0647362006170517,0.800362160983598,20.147627854424872,0.2398154251277446,0.1641857219593865,0.0302482251488708,0.1038089320063591,0.2133776992559433,0.1674744915015464,0.0397248830863143,0.0396090321573919,-0.0029163315262796,-0.0032887695421599,0.0411180239188592,0.165647740809747,0.0036242393540583,0.0150875803966912
d12-s8,808,0.3206349206349206,8,4,0.1930570495335441,0.0805111355974074,0.1046432667891004,0.7722281981341764,9.591570065483507,0.2735681906342506,0.2960753616477762,0.0332267213365256,0.2326339930295944,0.3671879470348358,0.2962133022249339,0.0805111355974074,0.0811040634130705,0.0073645441871305,-0.0001379405771577,0.0463279644253007,0.2943000684047684,0.0044290528479991,0.0152828826440482
d12-s8,909,0.3607142857142857,8,4,0.2089472369023082,0.0828569590201299,0.1089753636329184,0.8357889476092331,10.087130368931106,0.2918041944503784,0.284210094915969,0.039978583232291,0.2072570621967315,0.3545796871185303,0.2854239354168972,0.0828569590201299,0.0824161899722584,-0.0053196382426302,-0.0012138405009282,0.0345962611922862,0.2839471130913875,0.0064781063731548,0.0152780810589937
d12-s8,1010,0.4007936507936508,8,4,0.2457158064993143,0.0565676609696194,0.0872821367820337,0.9828632259972576,17.37500206213439,0.3022834695875644,0.1860889680683612,0.0454467891302515,0.125819444656372,0.2839645445346832,0.1888416505312803,0.0565676609696194,0.0563489973905198,-0.0038655227271478,-0.002752682462919,0.0515822002966822,0.1871344848703412,0.0083105164735402,0.0152761322787935
d12-s8,1111,0.4408730158730158,8,4,0.2713074256720671,0.076210719015957,0.1101241472249654,1.085229702688269,14.239856501826765,0.3475181460380554,0.2111811648522104,0.0317596159200975,0.1399964690208435,0.2725462615489959,0.2209554946520962,0.076210719015957,0.0733706923895021,-0.0372654485238525,-0.0097743297998857,0.038810265815837,0.2192999708961192,0.0095066636957156,0.0151429304630242
d12-s8,1212,0.4809523809523809,8,4,0.3079621321451152,0.0704110112452419,0.1089062777633813,1.231848528580461,17.495112011527937,0.3783731460571289,0.1863454567002398,0.0331754577950872,0.124343954026699,0.2392508387565612,0.1871740661566792,0.0704110112452419,0.0699692882762777,-0.006273492755639,-0.0008286094564393,0.0290572389424665,0.1860888186046567,0.0076751141375991,0.0148125394302598
d12-s8,1313,0.5210317460317461,8,4,0.3229124471262911,0.0453830616492442,0.0857471175400306,1.2916497885051643,28.461054445555995,0.3682955130934715,0.1241613614505955,0.0261951517945845,0.0540555827319622,0.1760715395212173,0.1236707801872169,0.0453830616492442,0.0457319864127954,0.0076884359686427,0.0004905812633785,0.0277061611846684,0.123224586148575,0.0100141416472048,0.0151217425786197
d12-s8,1414,0.5611111111111111,8,4,0.3323055012569114,0.0501546398670704,0.0916928275241844,1.3292220050276455,26.50247332152333,0.38246014341712,0.1331955984766994,0.0413052592461736,0.0548356547951698,0.2040651589632034,0.1314208761571454,0.0501546398670704,0.0508029529597159,0.0129262834777358,0.0017747223195539,0.0408076831764929,0.1311369067628197,0.0092390033143569,0.0149488262319477
d12-s8,1515,0.6011904761904762,8,4,0.3705279756486683,0.0842359671712407,0.1305519641273242,1.4821119025946732,17.594763286586748,0.454763937741518,0.1797626901950155,0.0398523094413468,0.1032323613762855,0.2437451928853988,0.1872305014112335,0.0842359671712407,0.0821717184487066,-0.0245055502044361,-0.007467811216218,0.0496303024214809,0.1852300924495216,0.0107963999295537,0.0154674371000364
d12-s8,1616,0.6412698412698413,8,4,0.4020808744320488,0.051906187352642,0.1021662966566481,1.6083234977281953,30.985198099824068,0.4539870619773865,0.1134092085329549,0.0332777420456136,0.0265159420669078,0.1819171011447906,0.1151380650633468,0.051906187352642,0.051879044005502,-0.0005229308590049,-0.0017288565303918,0.0380189743569058,0.1143340674700971,0.0083718942702944,0.0151274567477167
d12-s8,1717,0.6813492063492064,8,4,0.4070167650028326,0.0359063899732264,0.0867834855985805,1.6280670600113305,45.341986794698585,0.4429231472313404,0.0776881738066939,0.0307290041772027,0.0073143397457897,0.1283864676952362,0.0818285484654652,0.0359063899732264,0.0346301193231436,-0.0355443878104835,-0.0041403746587713,0.0332771459919165,0.0810668613050208,0.0104236554392411,0.0149769955692971
d12-s8,1818,0.7214285714285714,8,4,0.4059260378071038,0.021684160021435,0.072424914747323,1.6237041512284154,74.87973477521673,0.4276101998984813,0.0504573751573583,0.02770445602506,-0.0058512650430202,0.0965476408600807,0.0509760629324214,0.021684160021435,0.0217066399787956,0.0010366994773291,-0.000518687775063,0.0286215526712072,0.0507101096548915,0.0070065627968434,0.0152238073780853
d12-s8,1919,0.7615079365079365,8,4,0.410635320006315,0.0124279103435832,0.0637573253443726,1.64254128002526,132.1655237779643,0.4230632297694683,0.0280801176974949,0.0257044611644866,-0.0153103731572628,0.06468016654253,0.0294845575573028,0.0124279103435832,0.0118589982956759,-0.0457769675013029,-0.0014044398598078,0.025720758208347,0.0293760115557776,0.0086168787425693,0.0152243856604152
d12-s8,2020,0.8015873015873016,8,4,0.4599937297359296,0.0107395118955346,0.0682387281125258,1.8399749189437185,171.32761123983266,0.470733243972063,0.0240422171232889,0.0277462566486608,-0.0355986393988132,0.0858311802148819,0.0234333170971562,0.0107395118955346,0.0111810525168492,0.041113658200633,0.0006089000261327,0.0279031281970798,0.0228144327736739,0.0073091625897358,0.0151633788659109
d12-s8,2121,0.8416666666666667,8,4,0.3960704349474601,0.0165336775463923,0.0660424819148248,1.5842817397898403,95.82149738583296,0.4126041159033775,0.0382294763860824,0.0229840322551295,-0.003029617248103,0.0778695419430732,0.0401341137477682,0.0165336775463923,0.0157145460715168,-0.0495432109751166,-0.0019046373616857,0.0228088067990013,0.0400715287263131,0.0079436654636505,0.0149493836701129
d12-s8,2222,0.8817460317460317,8,4,0.4289755392925696,0.0014404666260498,0.055062409037621,1.7159021571702786,1191.2127126997402,0.4304160065948963,0.0030889104371973,0.0255203476406715,-0.0344190299510955,0.0562532991170883,0.0033669168624044,0.0014404666260498,0.0012633293037775,-0.1229721807286993,-0.0002780064252071,0.0254994739194574,0.0033466846173053,0.0062152903904415,0.0151291685717423
d12-s8,2323,0.9218253968253968,8,4,0.4322250914377475,-0.0007310632175259,0.0532970732121924,1.72890036575099,,0.4314940236508846,-0.0012221364429154,0.0204857158888821,-0.0549458749592304,0.0369459353387355,-0.0016966478310614,-0.0007310632175259,-0.0005183567446826,0.2909549649662243,0.000474511388146,0.0204842210437601,,0.0054460369830555,0.0149276400610254
d12-s8,2424,0.961904761904762,8,4,0.4130332438773548,0.0059196075563926,0.057548763041062,1.6521329755094192,279.0950176629952,0.4189528487622738,0.0148643264048067,0.0232506204620289,-0.0504209995269775,0.0548168718814849,0.0141746460945915,0.0059196075563926,0.0061165092378945,0.0332626241902235,0.0006896803102151,0.0231040853317878,0.0141295316075174,0.0059047543158414,0.0156358435679054
d12-s9,0,0.0,8,4,0.1881235419558728,0.0722327716386191,0.0957482143831032,0.7524941678234915,10.417628325107378,0.2603563144803047,0.2952785640954971,0.0447737871009968,0.2061338871717453,0.3883281648159027,0.2804293002941405,0.0722327716386191,0.0766084275728882,0.0605771568085543,0.0148492638013565,0.0515005211585659,0.2774381409898225,0.0156022399854856,0.0137423356242015
d12-s9,101,0.040079365079365,8,4,0.1126223216625028,0.0378573398362873,0.0519351300441002,0.4504892866500114,11.899655089294054,0.1504796594381332,0.25030296508755,0.0214702350735929,0.2023188471794128,0.2797345817089081,0.2541793712763956,0.0378573398362873,0.0375758753869097,-0.0074348712982678,-0.0038764061888456,0.033091799473968,0.2515777843944161,0.0033223613871352,0.0150016503863697
d12-s9,202,0.0801587301587301,8,4,0.2156186061416381,0.0362904378963168,0.0632427636640216,0.8624744245665527,23.76588640320834,0.2519090455025434,0.144500447171075,0.0455384291845213,0.0730999857187271,0.2203296422958374,0.1446675589768744,0.0362904378963168,0.0363085979878599,0.0005004098213143,-0.0001671118057994,0.0457914169554826,0.1440616712865972,0.0029669068941647,0.015210688665264
d12-s9,303,0.1202380952380952,8,4,0.2128709908796021,0.0331837576176984,0.0597926314776486,0.8514839635184087,25.65966076922745,0.2460547480732202,0.1359835269727877,0.0250231827008762,0.0879514589905738,0.1829002350568771,0.1367848692123735,0.0331837576176984,0.0333260829515295,0.0042890059489585,-0.0008013422395857,0.0292525050901891,0.1348633091633363,0.0026017504843511,0.0152342356512599
d12-s9,404,0.1603174603174603,8,4,0.1948957327288545,0.0426142470246994,0.0669762136158063,0.7795829309154182,18.29395062321685,0.2375099845230579,0.1788511510406221,0.012875788517532,0.1514056473970413,0.2010823935270309,0.1797252480600409,0.0426142470246994,0.0424445660946101,-0.0039817887663479,-0.0008740970194188,0.0138360689622499,0.1794208692574393,0.0027860591924914,0.0150460765379556
d12-s9,505,0.2003968253968254,8,4,0.1698195528791026,0.0368550651317696,0.0580825092416574,0.6792782115164105,18.4310679980555,0.2066746149212122,0.1769471626196588,0.0278974171005786,0.1230125278234481,0.2322643399238586,0.1791271250606071,0.0368550651317696,0.0367317771573082,-0.0033452111404655,-0.0021799624409482,0.0357148931450454,0.1783240994297173,0.0041061621958268,0.0151642328124238
d12-s9,606,0.2404761904761904,8,4,0.1731598112269036,0.0744892784105129,0.0961342548138759,0.6926392449076145,9.298509257808297,0.2476490885019302,0.3011274960424219,0.0379371834271857,0.2299506515264511,0.3796518445014953,0.3044760325838265,0.0744892784105129,0.0748304499223129,0.0045801425262801,-0.0033485365414046,0.0604036369478613,0.3007855935169107,0.0041617091975435,0.0150021742272988
d12-s9,707,0.2805555555555555,8,4,0.1731436973399281,0.0603870687524862,0.0820300309199772,0.6925747893597125,11.468925444923132,0.2335307672619819,0.2584296954529626,0.033591522706761,0.1922059804201126,0.3304260969161987,0.2590637290411899,0.0603870687524862,0.0602844666221168,-0.0016990745285222,-0.0006340335882273,0.0340900420761678,0.2585829257657189,0.0034146349992086,0.0151512710003003
d12-s9,808,0.3206349206349206,8,4,0.1893738438033218,0.0559778773703157,0.0796496078457309,0.7574953752132875,13.532048923580245,0.2453517206013202,0.2289719735937459,0.0315868166486829,0.1568925380706787,0.2908566892147064,0.2287703684933776,0.0559778773703157,0.0562301141919521,0.0045060090429624,0.0002016051003682,0.0361292900931216,0.2281535955914475,0.0035262745856282,0.015200285102042
d12-s9,909,0.3607142857142857,8,4,0.2191794840555344,0.066864191576847,0.0942616270837888,0.8767179362221376,13.111920080788316,0.2860436718910932,0.2357306852936744,0.0366188119749274,0.147620752453804,0.3043867647647857,0.23848172845391,0.066864191576847,0.0668951083597949,0.0004623817654679,-0.0027510431602355,0.0461880186264576,0.2337551824175961,0.0048556541913264,0.0152695615078644
d12-s9,1010,0.4007936507936508,8,4,0.2439164611018611,0.0500647318875131,0.0805542895252457,0.9756658444074446,19.48808687519985,0.2939811982214451,0.1632640311228377,0.0298396027279698,0.1155053526163101,0.2152961045503616,0.1720266356915138,0.0500647318875131,0.0479937344465121,-0.0413663943243349,-0.008762604568676,0.0359599797280746,0.1702990976341901,0.0071589101022554,0.0150099760314773
d12-s9,1111,0.4408730158730158,8,4,0.2765969444969696,0.0640843414123745,0.0986589594744957,1.1063877779878786,17.26455720077412,0.3406812846660614,0.1804819516837597,0.0360362002738186,0.1174908131361007,0.2444350570440292,0.1895561147920053,0.0640843414123745,0.0614888744644764,-0.0405007977096401,-0.0090741631082457,0.0412926409401481,0.1881064327948659,0.0082005009366696,0.0153969936582578
d12-s9,1212,0.4809523809523809,8,4,0.3404108258252693,0.0805075979987611,0.1230589512269197,1.3616433033010773,16.913227287218664,0.4209184236824512,0.1929061455386025,0.0231831760463552,0.1485494077205658,0.2332857549190521,0.1943531208519549,0.0805075979987611,0.0809426672189819,0.0054040765224108,-0.0014469753133523,0.0343921150717045,0.1912665101882501,0.0073545240089275,0.0154338826096856
d12-s9,1313,0.5210317460317461,8,4,0.3577728679198039,0.0631806383961708,0.1079022468861463,1.4310914716792158,22.650791571709554,0.4209535084664821,0.1483370523367609,0.0256351832237522,0.1042638644576072,0.1999710649251938,0.1506004325190804,0.0631806383961708,0.0625193312660755,-0.0104669270029949,-0.0022633801823195,0.0287025420405391,0.1500893506009815,0.0096284785756008,0.0153064565410083
d12-s9,1414,0.5611111111111111,8,4,0.3900816699328199,0.1110490387167811,0.1598092474583836,1.5603266797312796,14.050789612963042,0.5011307038366795,0.2167044175522668,0.0310041899613952,0.1556129306554794,0.2846921384334564,0.2223969208096501,0.1110490387167811,0.1086498341425448,-0.0216049107850019,-0.0056925032573834,0.0355998326552715,0.2215969542477759,0.0083257960295928,0.015249943414816
d12-s9,1515,0.6011904761904762,8,4,0.4238084289918841,0.0935354120922909,0.1465114657162765,1.6952337159675364,18.123977625659645,0.5173438377678394,0.1767661856221301,0.0424133566630437,0.0805571153759956,0.2708454728126526,0.1827177039980415,0.0935354120922909,0.0916218879748641,-0.0204577504350843,-0.0059515183759113,0.0489250508198214,0.1807993150092844,0.0095716666641819,0.015116204332666
d12-s9,1616,0.6412698412698413,8,4,0.4694927924367827,0.0713861877480955,0.1300727868026934,1.877971169747131,26.307206323638308,0.540878988802433,0.13084491448743,0.0376147456137888,0.0149672329425811,0.2023462802171707,0.1333807090240437,0.0713861877480955,0.0714390523063329,0.0007405432325918,-0.0025357945366137,0.0451720191479168,0.1319818117607288,0.0095599004513351,0.0150750264076575
d12-s9,1717,0.6813492063492064,8,4,0.4761054284463008,0.0379447989927242,0.0974579775485118,1.9044217137852035,50.18926873615458,0.5140502341091633,0.0740729880386165,0.0270294501276849,0.0328402779996395,0.1351347714662552,0.0744632428321458,0.0379447989927242,0.0379205843531356,-0.0006381543777099,-0.0003902547935293,0.0273621907061704,0.0738153529894607,0.0101795519459839,0.0153219594854812
d12-s9,1818,0.7214285714285714,8,4,0.4738935242147875,0.0402553381260801,0.0994920286529286,1.89557409685915,47.08876350565459,0.5141488574445248,0.0767389075418967,0.0374383185099682,0.000373158196453,0.1470173746347427,0.0786675674913362,0.0402553381260801,0.0395164861367379,-0.0183541369601257,-0.0019286599494395,0.0381701797131562,0.0782951029839912,0.0100255145236443,0.0152436193314604
d12-s9,1919,0.7615079365079365,8,4,0.502494007729313,0.0301381609287163,0.0929499118948804,2.009976030917252,66.69205979990973,0.5326321609318256,0.0565258318591596,0.0315210317827302,0.0040312861092388,0.1283142268657684,0.0569348988974963,0.0301381609287163,0.0305159101941184,0.0125339189174665,-0.0004090670383366,0.0333846129465258,0.0565834410727569,0.0091128406653777,0.0147750784967849
d12-s9,2020,0.8015873015873016,8,4,0.5355431813290831,0.0165969054547464,0.0835398031208818,2.1421727253163323,129.07061085316394,0.552140086889267,0.0281113071167575,0.0277486504206527,-0.0214303061366081,0.0654582977294921,0.0310629703287342,0.0165969054547464,0.0153340664529487,-0.0760888230183039,-0.0029516632119767,0.0282275605184559,0.0300592292644825,0.0084824904863119,0.0151592128948257
d12-s9,2121,0.8416666666666667,8,4,0.4534862943026095,0.0171280319793126,0.0738138187671388,1.8139451772104385,105.90505549039896,0.4706143289804458,0.0368306857209453,0.0228805231513954,-0.0062032216228544,0.0860846191644668,0.0364678365203686,0.0171280319793126,0.0172801592217672,0.0088817701086929,0.0003628492005766,0.0227899351868078,0.0363950500925722,0.0091315185311581,0.0152298204935511
d12-s9,2222,0.8817460317460317,8,4,0.4912374649892115,0.0036390431175661,0.0650437262412175,1.964949859956846,539.9633355460337,0.494876503944397,0.0066624774543535,0.0309661381861214,-0.0495191812515258,0.0713483095169067,0.0074021811322132,0.0036390431175661,0.0032303779844144,-0.1123001624188094,-0.0007397036778597,0.0309419001996831,0.0073534367826184,0.0071650921884754,0.0148177190281754
d12-s9,2323,0.9218253968253968,8,4,0.4958636861684259,0.0032280977466438,0.065211058517697,1.983454744673704,614.4345371003303,0.4990917816758156,0.0060226760475156,0.0203949579850067,-0.0371664762496948,0.034966442734003,0.006483028276374,0.0032280977466438,0.0029607479879095,-0.0828195983260519,-0.0004603522288583,0.0203695707538754,0.0064679440749782,0.0067275010942189,0.0146831486187017
d12-s9,2424,0.961904761904762,8,4,0.4742628950535074,0.006720425125123,0.0660032870068114,1.8970515802140293,282.2814844141721,0.4809833280742168,0.011693657860243,0.0242478432284537,-0.0390177331864833,0.0626475065946579,0.0140088720680512,0.006720425125123,0.0055646227014718,-0.1719835281447434,-0.0023152142078082,0.0241909654391871,0.013972262328405,0.0072174636207676,0.0150528240502302
d14-s7,0,0.0,8,4,0.2202624268235056,0.089203949188533,0.1167367525414712,0.8810497072940224,9.8768015912829,0.3094663731753826,0.2939091362059116,0.0432107682350598,0.2088182419538498,0.3911803960800171,0.2915784570421328,0.089203949188533,0.0905742283782521,0.0153611942316923,0.0023306791637788,0.0502372981688455,0.2882508605234157,0.0156028344598418,0.0133852817464346
d14-s7,151,0.040170258047353,8,4,0.2105271643189549,0.0492646708525911,0.0755805663924604,0.8421086572758197,17.093561018514926,0.2597918305546045,0.1891720414693866,0.035792960434137,0.1230627372860908,0.2524507939815521,0.1900538864823582,0.0492646708525911,0.0492997468036764,0.000711989961128,-0.0008818450129715,0.0404406694420319,0.1896313285598856,0.0032742324229245,0.0156528743432999
d14-s7,302,0.080340516094706,8,4,0.226452581544586,0.0851004546457393,0.1134070273388125,0.9058103261783442,10.644012772306557,0.3115530349314213,0.2726391756108829,0.028753786341442,0.2301000654697418,0.3414002358913421,0.2799192799592104,0.0851004546457393,0.0846471195425908,-0.0053270585337726,-0.0072801043483275,0.0537391461061178,0.2731491744916012,0.0031799352873205,0.0149929497433369
d14-s7,453,0.120510774142059,8,4,0.1905058987128183,0.0527947928754132,0.0766080302145155,0.7620235948512735,14.433688501241392,0.2433006912469864,0.2163489463606051,0.0567673269238782,0.1033568158745765,0.308879405260086,0.2193860971466657,0.0527947928754132,0.0531130038763498,0.0060273179153775,-0.0030371507860606,0.0701555718948321,0.2169940107065726,0.0027699962262875,0.0151883680344345
d14-s7,604,0.160681032189412,8,4,0.1597232925855861,0.0299584491689492,0.0499238607421475,0.6388931703423444,21.325976079046583,0.1896817404776811,0.1558772647487265,0.0470319356737835,0.0791757628321647,0.2318362891674041,0.1585691800814211,0.0299584491689492,0.0298422850387444,-0.0038775081296668,-0.0026919153326945,0.0531991152216861,0.1579406056262287,0.003546178753129,0.0149419881043753
d14-s7,755,0.2008512902367651,8,4,0.1676027730524723,0.0575992828518607,0.0785496294834198,0.6704110922098891,11.639226376031711,0.2252020537853241,0.258264603891543,0.0604647114374944,0.1634985655546188,0.3648571670055389,0.2564356215824192,0.0575992828518607,0.0581886849719226,0.0102328030989157,0.0018289823091237,0.0629263988269735,0.2557671270831081,0.0037342841794806,0.0149584411680606
d14-s7,906,0.2410215482841181,8,4,0.1950117614861456,0.0322809175171597,0.0566573877029279,0.7800470459445827,24.1643393664362,0.2272926792502403,0.1398622992315462,0.0336936891913252,0.0784460306167602,0.2151459455490112,0.143269968005174,0.0322809175171597,0.0320027081187988,-0.0086183857138824,-0.0034076687736278,0.0408512781386355,0.1420235691651568,0.0054612999375695,0.0149206239493083
d14-s7,1057,0.2811918063314711,8,4,0.2429695950375605,0.0981207126826242,0.1284919120623193,0.971878380150242,9.904925816161006,0.3410903103649616,0.289182571960347,0.0324881252354929,0.2450477182865142,0.3554646372795105,0.2885140347174397,0.0981207126826242,0.0987315354012111,0.0062252168975027,0.0006685372429073,0.0396408760990786,0.2876678418054556,0.0087119378680995,0.0152738280698307
d14-s7,1208,0.3213620643788241,8,4,0.309670852929636,0.0959846764813388,0.1346935330975434,1.238683411718544,12.90501210325344,0.4056555330753326,0.2308455572596618,0.0320890582393214,0.1783973425626754,0.3113265037536621,0.2401642298172941,0.0959846764813388,0.0939272837308413,-0.0214345958742442,-0.0093186725576323,0.050144731282023,0.2366162162776673,0.0110409050464015,0.0149049928496273
d14-s7,1359,0.3615323224261771,8,4,0.4361980285615,0.1739126365579605,0.228437390128148,1.744792114246,10.032578131057813,0.6101106628775597,0.2844743052763598,0.0620212396432388,0.1765392869710922,0.3832214772701263,0.2879089760762921,0.1739126365579605,0.1738586360677598,-0.0003105035451677,-0.0034346707999322,0.072894839006934,0.2850509694399591,0.0099203894875129,0.0151674659043339
d14-s7,1510,0.4017025804735302,8,4,0.5061349605741319,0.1516383576984911,0.2149052277702576,2.0245398422965275,13.35110636269224,0.6577733233571053,0.2291865178516932,0.0419995951404398,0.1709414273500442,0.325894683599472,0.2337153293726772,0.1516383576984911,0.150575198247591,-0.0070111511825662,-0.0045288115209838,0.0523813541506925,0.2305328499743776,0.0124256297891782,0.0149939639259948
d14-s7,1661,0.4418728385208832,8,4,0.6002062039841677,0.161128458820587,0.236154234318608,2.4008248159366707,14.900066900099477,0.7613346576690674,0.2076612732240132,0.0499373615816946,0.0983522087335586,0.3334595561027527,0.2140034764251021,0.161128458820587,0.1577962591121207,-0.0206803921098547,-0.0063422032010889,0.0553086391178201,0.2116394625025876,0.0131565545576407,0.0148211204685946
d14-s7,1812,0.4820430965682362,8,4,0.7339592882943536,0.2298592640493706,0.3216041750861649,2.9358371531774146,12.772324688844543,0.9638185650110244,0.2361757159233093,0.0395851811112317,0.1523419916629791,0.3269694745540619,0.2421271544271999,0.2298592640493706,0.226134393283111,-0.0162050060573569,-0.0059514385038906,0.0448713936577245,0.238488109084869,0.012124194672688,0.0151414939246452
d14-s7,1963,0.5222133546155893,8,4,0.8124784318633961,0.1474217801971767,0.2489815841801013,3.2499137274535843,22.04500395468581,0.9599002078175544,0.155650467212711,0.0393182164155707,0.10293909907341,0.2377203553915023,0.1565259219057934,0.1474217801971767,0.1493800367986534,0.0132833601578918,-0.0008754546930823,0.0472426802679455,0.153580318396548,0.0135692854581541,0.0150042876917376
d14-s7,2114,0.5623836126629422,8,4,0.8265529029450391,0.208851518193704,0.3121706310618339,3.3062116117801565,15.830440881515337,1.035404421389103,0.208948140963912,0.0462656365064246,0.1023734286427497,0.3114802837371826,0.2034218903695135,0.208851518193704,0.2149298629503524,0.0291036656530832,0.0055262505943984,0.045864355740341,0.2017100892461016,0.013958070408039,0.0150941200603614
d14-s7,2265,0.6025538707102953,8,4,0.833227832779538,0.1828906028776971,0.2870440819751394,3.332911331118152,18.22352421981429,1.0161184445023537,0.1834877678858382,0.0518740188464267,0.0864636301994323,0.2666021287441253,0.1805979804287666,0.1828906028776971,0.1871771272668321,0.0234376415282609,0.0028897874570716,0.0558104122291658,0.1799894544373675,0.0138035833145589,0.0152599730989202
d14-s7,2416,0.6427241287576483,8,4,0.9114282394490436,0.0911839929783752,0.2051125229095056,3.645712957796174,39.98194023660243,1.0026122406125069,0.0943054525081866,0.0435397886557233,0.0023578652180731,0.1620213538408279,0.0916616749850228,0.0911839929783752,0.0939750220424473,0.0306087611751549,0.0026437775231638,0.0432916033372802,0.0909464197914383,0.0122802910141288,0.0148300131701227
d14-s7,2567,0.6828943868050014,8,4,0.9966189653128076,0.1154158742356103,0.2399932448997113,3.98647586125123,34.540100204181826,1.1120348274707794,0.1047375770950956,0.0499649509304535,0.022980211302638,0.194025233387947,0.1050865090210415,0.1154158742356103,0.1171119534921056,0.0146953724323299,-0.0003489319259459,0.0530223694072373,0.1037880020759774,0.0136130082969635,0.0151160143764086
d14-s7,2718,0.7230646448523543,8,4,0.9116019674520744,0.0576111422372283,0.1715613881687376,3.646407869808298,63.29344859703174,0.9692131131887436,0.0628002202512496,0.0474485213932674,-0.0189263764768838,0.1494762301445007,0.0597872880059625,0.0576111422372283,0.0614148790922051,0.0660243263241321,0.0030129322452871,0.048458269198168,0.0594411504149965,0.013255949171367,0.0152696582429521
