run,arm,step,progress,p1,p2,actual,residual_p1,residual_p2,normalized_residual,direction_norm,loss_before,loss_after,c_gg,c_gHg,c_dhd,c_eta_star,c_Hg_norm,c_verdict_code_gradient,c_verdict_code_update,c_eta_star_rho
d12-s11,native,1890,0.75,-0.012531148333817074,-0.0037808981269334928,-0.004392147064208984,0.00813900126960809,-0.0006112489372754916,-0.13916859529966039,340.58535234144256,1.5563321113586426,1.5519399642944336,12.799885030688834,210.11510661112828,0.01750050041376716,0.06091844245344193,100.80643748017032,2.0,2.0,0.5825939583439605
d12-s11,native,2016,0.8,-0.01289051228427046,-0.00805570231228301,-0.0065729618072509766,0.006317550477019483,0.0014827405050320333,0.18406098531858736,282.68321166905946,1.5441584587097168,1.5375854969024658,13.093466261945185,203.29472673255594,0.009669619943974899,0.0644063251043903,98.60690262138041,2.0,2.0,0.5697593746079184
d12-s11,native,2142,0.85,-0.0005095004373168756,0.0021228206813096043,0.0032126903533935547,0.0037221907907104305,0.0010898696720839504,0.3392389406382487,224.84320976552095,1.4954407215118408,1.4986534118652344,12.221879385022707,180.8705589710067,0.00526464223725296,0.06757251956622669,92.15959323773664,2.0,2.0,0.5613818078573026
d12-s11,native,2268,0.9,9.49561982825412e-05,0.0015009733231222404,0.0013173818588256836,0.0012224256605431424,-0.0001835914642965568,-0.1223149415571625,163.75203515903303,1.4798222780227661,1.4811396598815918,11.923767747294615,150.5538243040225,0.0028120342496793984,0.07919936808258173,82.26426908261037,2.0,2.0,0.5299974673673548
d12-s11,native,2394,0.95,-0.001616550704510678,-0.0011891118884878324,0.001147150993347168,0.0027637016978578456,0.0023362628818350004,1.9647124080190426,100.53801842188894,1.4566770792007446,1.4578242301940918,12.053324887769833,157.48340282570098,0.0008548776320456907,0.07653711230198763,84.82634713360311,2.0,2.0,0.5347497539562664
d12-s11,native,2520,1.0,0.0016198749159936304,0.0017424132561878226,-0.0005668401718139648,-0.002186715087807595,-0.0023092534280017875,-1.3253190193548794,34.733360624951494,1.4243720769882202,1.4238052368164062,11.890550451788107,137.66020684946687,0.0002450766803883843,0.08637609025817149,78.24316640442689,2.0,2.0,0.5102241611181354
d12-s11,shadow_fp32,1,0.0003968253968253968,-0.03515023793019413,-0.035012971166846214,-0.035007476806640625,0.0001427611235535059,5.494360205589299e-06,0.00015692356353898664,33.01655195972672,10.396797180175781,10.36178970336914,4.4528536805459655,0.004138812809808882,0.0002745335266958264,1075.8770413565974,0.6370271190600975,1.0,1.0,0.0030789217466424125
d12-s11,shadow_fp32,2,0.0007936507936507937,-0.06648413799400871,-0.06745031386167251,-0.06744194030761719,-0.0009578023136084801,8.373554055321475e-06,0.00012414403396986422,51.76488504601702,10.36178970336914,10.294347763061523,4.453299962514809,0.005909225057328066,-0.001932351735327606,753.6182696227223,0.633068442144736,1.0,1.0,0.0044232235715447165
d12-s11,shadow_fp32,3,0.0011904761904761906,-0.102504111861462,-0.10694163055600975,-0.1069784164428711,-0.0044743045814091,-3.678588686134576e-05,-0.0003438626975843325,69.811865520556,10.294347763061523,10.187369346618652,4.478256079703495,0.0009616727352510471,-0.008875037389095515,4656.736034566307,0.7044299973891139,1.0,1.0,0.0006451118205196513
d12-s11,shadow_fp32,5,0.001984126984126984,-0.23400290264709733,-0.2612220374818228,-0.26296138763427734,-0.02895848498718001,-0.0017393501524545218,-0.006614469782436588,126.22837325014758,10.018847465515137,9.75588607788086,4.749881088885634,-0.25526310989191975,-0.05443826966945101,,1.221805919193912,1.0,1.0,-0.09586155344323946
d12-s11,shadow_fp32,9,0.0035714285714285713,-0.8470682852128861,-0.29589345152274027,-0.04182147979736328,0.8052468054155228,0.254071971725377,0.8586603401253401,289.4609985897447,7.650261878967285,7.608440399169922,15.613735191558884,14.90200592169497,1.1023496673802917,1.0477606352865387,30.001886615053355,0.0,1.0,0.12570216609397783
d12-s11,shadow_fp32,17,0.006746031746031746,-0.11016971373475154,-0.06321607583728196,-0.06240224838256836,0.04776746535218318,0.0008138274547136032,0.01287374206536314,382.3092697941206,5.387511253356934,5.325109004974365,3.973309139783311,10.044935016600348,0.09390727579493915,0.3955534936977676,8.748295911764824,0.0,1.0,0.5760331652245787
d12-s11,shadow_fp32,33,0.013095238095238096,-0.09716717447415052,-0.006543689635859579,-0.01748943328857422,0.0796777411855763,-0.01094574365271464,-0.6258489610332574,577.4176817203263,4.877135276794434,4.859645843505859,3.119648526846275,3.8468058143420016,0.18124696967658188,0.8109711478586533,3.999193770116463,0.0,1.0,0.5445966718653577
d12-s11,shadow_fp32,41,0.01626984126984127,-0.15367858336606172,-0.052515779548916425,-0.06399154663085938,0.08968703673520234,-0.01147576708194295,-0.17933254759635486,713.3661566968162,4.64358377456665,4.579592227935791,3.0044161787382597,3.7254789362699317,0.20232560763429058,0.806450990633268,3.7174982369754166,0.0,1.0,0.5781643310430625
d12-s11,shadow_fp32,65,0.025793650793650792,-0.16248728927870199,-0.08593118899852167,-0.08676505088806152,0.07572223839064046,-0.0008338618895398497,-0.00961057339337751,815.7472331276839,4.009607315063477,3.922842264175415,2.565709703416961,4.4894202000387775,0.15311220056036062,0.5715013496386013,4.489438858369788,0.0,1.0,0.6243015838100326
d12-s11,shadow_fp32,127,0.0503968253968254,-0.010848012426608888,0.0862057980951468,0.08224225044250488,0.09309026286911377,-0.0039635476526419106,-0.04597773862341923,1119.746222764073,3.018455982208252,3.100698232650757,1.929405198333307,1.3439850162144655,0.19410762104351137,1.4355853488365256,2.227808062976731,0.0,1.0,0.43431510440885374
d12-s11,shadow_fp32,253,0.1003968253968254,-0.21549288999494737,-0.10102194484419437,-0.1026298999786377,0.11286299001630967,-0.0016079551344433257,-0.015667511463793884,829.2173404928741,2.455073833465576,2.3524439334869385,3.983565933698053,7.985071498674179,0.228941890301506,0.49887667685373566,9.063657676857655,0.0,1.0,0.4414070953560368
d12-s11,shadow_fp32,379,0.1503968253968254,-0.10855984080352346,-0.025760226468998587,-0.026605844497680664,0.0819539963058428,-0.0008456180286820769,-0.031783168121417564,767.826992790223,2.122666120529175,2.096060276031494,3.976717018476781,7.631966248523605,0.16559922866904975,0.5210606138681592,9.437548695077139,0.0,1.0,0.40552244030446094
d12-s11,shadow_fp32,401,0.15912698412698412,-0.09554092421641822,-0.02843053827535541,-0.029847383499145508,0.06569354071727271,-0.0014168452237900975,-0.047469662586359034,751.5400950836467,2.172802448272705,2.1429550647735596,3.709201977863918,4.701572495527725,0.1342207718821256,0.7889279557833514,7.281943638897076,0.0,1.0,0.3352398074043454
d12-s11,shadow_fp32,505,0.2003968253968254,-0.039224693550255,0.030801044905849687,0.023856163024902344,0.06308085657515734,-0.006944881880947343,-0.22547552857949898,746.1405061305044,2.0592830181121826,2.083139181137085,3.6363374429385606,6.659345761808025,0.14005147691220937,0.5460502537341279,7.534521996321001,0.0,1.0,0.4634936308150918
d12-s11,shadow_fp32,631,0.2503968253968254,-0.06994492471660131,-0.012240875515027838,-0.015517711639404297,0.054427213077197015,-0.0032768361243764588,-0.21116748400296037,738.587308033205,1.906333088874817,1.8908153772354126,3.6626979086259226,7.168695833768296,0.11540809840314695,0.5109294624236539,8.35290745244369,0.0,1.0,0.44843751154334477
d12-s11,shadow_fp32,757,0.3003968253968254,-0.0861357713615063,-0.02376783461088513,-0.027157306671142578,0.05897846469036372,-0.0033894720602574493,-0.12480884431220533,748.6864519830795,1.9013490676879883,1.8741917610168457,3.9970686755098983,9.935848505566938,0.12473587350124234,0.402287602641122,10.092803827660639,0.0,1.0,0.4924048523583695
d12-s11,shadow_fp32,883,0.3503968253968254,-0.09451355999169955,-0.04772758602452012,-0.05006599426269531,0.04444756572900424,-0.002338408238175195,-0.046706517519768245,751.9329590263784,1.8872096538543701,1.8371436595916748,4.7372024329172,17.045901379645205,0.09357194793435887,0.2779085908929388,14.539628895445917,0.0,1.0,0.5386487765610479
d12-s11,shadow_fp32,1009,0.4003968253968254,-0.022672009168028053,0.01767362058730627,0.016687750816345215,0.03935975998437327,-0.0009858697709610557,-0.05578199249502602,700.267622656358,1.9142063856124878,1.930894136428833,5.6143381271227515,23.450818449633033,0.08069125951066865,0.23940904831023527,19.752154793195132,0.0,1.0,0.5010652006433345
d12-s11,shadow_fp32,1135,0.4503968253968254,-0.09494895123551375,-0.051757598000785845,-0.054540157318115234,0.04040879391739852,-0.002782559317329389,-0.051018542192674904,647.3832129914349,1.816720962524414,1.7621808052062988,6.720000158172982,32.74033423301164,0.08638270646945581,0.20525142200281193,23.553126506510708,0.0,1.0,0.5362285119748684
d12-s11,shadow_fp32,1261,0.5003968253968254,-0.041302005374313965,0.005784540321773675,0.0032519102096557617,0.044553915583969726,-0.002532630112117913,-0.43782737628862267,612.105114422093,1.7522486448287964,1.7555005550384521,9.426174328210418,114.66094856847461,0.09417309139217528,0.08220910820898347,61.17650613295061,0.0,1.0,0.6104683129995884
d12-s11,shadow_fp32,1386,0.55,-0.05024560122478039,-0.014225161436059265,-0.015537023544311523,0.034708577680468866,-0.0013118621082522583,-0.08443458327206838,562.388078718987,1.7602756023406982,1.7447385787963867,10.157723949801998,148.28406780955336,0.07204087957744225,0.06850178916623688,72.30963556410987,0.0,1.0,0.6434282361870882
d12-s11,shadow_fp32,1512,0.6,-0.050762045774723194,-0.01752873734383381,-0.02075183391571045,0.030010211859012745,-0.003223096571876638,-0.1553162281930442,498.4808364636794,1.6917157173156738,1.6709638833999634,8.705761603479822,66.85239808415423,0.06646661686177877,0.13022362477589738,42.63680594328327,0.0,1.0,0.5314090454469662
d12-s11,shadow_fp32,1638,0.65,-0.018963391495791952,-0.002895638113334806,-0.0033299922943115234,0.01563339920148043,-0.00043435418097671763,-0.1304369928178829,450.5865363056356,1.6527676582336426,1.649437665939331,11.201211117355168,158.34762605114798,0.03213550676491429,0.07073810575307934,80.33966165886318,0.0,1.0,0.588910187232443
d12-s11,shadow_fp32,1764,0.7,-0.03913504977773016,-0.026290788778206668,-0.02637624740600586,0.012758802371724304,-8.545862779919117e-05,-0.003239984311783953,395.28756665751433,1.6252810955047607,1.5989048480987549,11.643181246517592,158.72738317684178,0.02568852199904699,0.07335332450825867,80.86930148350048,0.0,1.0,0.5752178248670128
d12-s11,shadow_fp32,1890,0.75,-0.012515147957086218,-0.0037707362316431303,-0.0036940574645996094,0.008821090492486609,7.667876704352088e-05,0.020335224299183465,340.58535234144256,1.5563147068023682,1.5526206493377686,12.811051201350294,210.58383891793247,0.017488823450886176,0.060835870725782254,100.9253622371596,0.0,1.0,0.5829513847433219
d12-s11,shadow_fp32,2016,0.8,-0.012755922316094463,-0.007910768459028666,-0.007965445518493652,0.00479047679760081,-5.467705946498626e-05,-0.006864281393682328,282.68321166905946,1.544690728187561,1.5367252826690674,13.067645731770476,200.63653638910418,0.009690307714131593,0.0651309375996591,97.69104046185451,0.0,1.0,0.5681416272106969
d12-s11,shadow_fp32,2142,0.85,-0.0004235629718434263,0.0022087613553178555,0.002237677574157715,0.002661240546001141,2.8916218839859353e-05,0.012922424201683175,224.84320976552095,1.496018886566162,1.4982565641403198,12.243510014588288,182.09556116374654,0.005264648654322563,0.06723672963987577,92.57648290136994,0.0,1.0,0.5621415821029194
d12-s11,shadow_fp32,2268,0.9,0.0002043673550595139,0.0016138693416774593,0.0015944242477416992,0.0013900568926821853,-1.944509393576009e-05,-0.012048741142544301,163.75203515903303,1.4788116216659546,1.4804060459136963,11.83740313111904,146.6770286935011,0.002819003973235891,0.08070386506025212,80.92513361494018,0.0,1.0,0.5268056928996521
d12-s11,shadow_fp32,2394,0.95,-0.0016102109515790186,-0.0011829879289427215,-0.0011838674545288086,0.00042634349705021005,-8.795255860870928e-07,-0.0007429257242629016,100.53801842188894,1.4576807022094727,1.4564968347549438,12.073257870973084,158.04267831878087,0.0008544460452725942,0.07639238969755151,85.0662137618303,0.0,1.0,0.5346936660520811
d12-s11,shadow_fp32,2520,1.0,0.0016201949612682709,0.001742208139712673,0.0017421245574951172,0.00012192959622684633,-8.358221755574817e-08,-4.797487490187748e-05,34.733360624951494,1.4241209030151367,1.4258630275726318,11.92694259680101,139.35085183529333,0.0002440263568888042,0.08558930526594943,78.89407361457877,0.0,1.0,0.5114470551508645
d12-s7,native,1,0.0003968253968253968,-0.03644823436706513,-0.03636007393059855,-0.036231040954589844,0.0002171934124752875,0.00012903297600870556,0.003548754500747008,33.01775508373145,10.395186424255371,10.358955383300781,4.437174235019283,0.004105480366078114,0.0001763208729331588,,0.6624031371817424,2.0,2.0,0.0029423095244740438
d12-s7,native,2,0.0007936507936507937,-0.06911553658361341,-0.07007549844149721,-0.06963729858398438,-0.0005217620003709622,0.00043819985751283874,0.006253253523107959,51.75434755063617,10.358955383300781,10.289318084716797,4.439869171939003,0.0011745706803380856,-0.0019199237157675924,,0.6945823775600565,2.0,2.0,0.0008025466915150254
d12-s7,native,3,0.0011904761904761906,-0.10674096651160515,-0.11131051205670825,-0.1096038818359375,-0.0028629153243323463,0.0017066302207707496,0.015332156767918647,69.90133431741057,10.289318084716797,10.17971420288086,4.469409959557396,-0.016676208779694245,-0.009139091090206197,,0.7843088916890417,2.0,2.0,-0.010057385311843157
d12-s7,native,5,0.001984126984126984,-0.24035480407865784,-0.26870953648675994,-0.27216243743896484,-0.03180763336030701,-0.003452900952204907,-0.012686912215721373,128.0279885235104,10.00839614868164,9.736233711242676,4.767228215794035,-0.3999328482281158,-0.056709464816204216,,1.4089684650461776,2.0,2.0,-0.130002837536775
d12-s7,native,9,0.0035714285714285713,-0.7438216916604767,-0.5451297580164363,-0.4599180221557617,0.283903669504715,0.08521173586067454,0.1563145922738368,266.0123162725466,7.646533012390137,7.186614990234375,20.94636652923139,324.3542695992809,0.39738386728808095,0.0645786675017699,134.54808394657462,2.0,2.0,0.5267296335139312
d12-s7,native,17,0.006746031746031746,-0.12150848550680982,-0.07800873560895147,-0.07772445678710938,0.04378402871970044,0.0002842788218420933,0.003644192148776123,375.1012175893818,5.30087423324585,5.22314977645874,4.044555538195748,9.767668843128178,0.08699949979571668,0.4140758253737486,8.202789958911914,2.0,2.0,0.5920984638479607
d12-s7,native,33,0.013095238095238096,-0.11124778495099408,-0.021149349527986833,-0.031400203704833984,0.0798475812461601,-0.010250854176847152,-0.32645820623351746,598.8455477524233,4.851924896240234,4.8205246925354,3.2079457154287354,4.1980166043423015,0.1801968708460145,0.7641574623860548,4.135849741314712,2.0,2.0,0.5667165486185222
d12-s7,native,41,0.01626984126984127,-0.22419452536861767,-0.032928034921273414,-0.08189916610717773,0.14229535926143994,-0.04897113118590432,-0.5979441978910752,743.6350937298333,4.642165660858154,4.560266494750977,3.250662670141935,4.870690930645913,0.3825329808946885,0.6673925150308927,4.4636284793108265,2.0,2.0,0.6052246117386616
d12-s7,native,65,0.025793650793650792,-0.212861799987572,-0.09804172052146554,-0.0961606502532959,0.11670114973427609,0.0018810702681696378,0.019186426535199277,891.0789647021637,3.96197772026062,3.865817070007324,3.014535060733569,7.507819936209785,0.2296401589322129,0.4015193606594957,6.399166871445369,2.0,2.0,0.6757409578466772
d12-s7,native,127,0.0503968253968254,-0.0788192011097743,0.06216614867878198,0.04843473434448242,0.12725393545425673,-0.013731414334299558,-0.2208824999800293,1157.1430983026435,2.9446218013763428,2.993056535720825,3.3268376623403766,5.205651838524293,0.28197069957711257,0.6390818605501427,5.815141116135087,2.0,2.0,0.49079378617476865
d12-s7,native,253,0.1003968253968254,-0.2150987081804317,-0.0580156526214719,-0.07494854927062988,0.14015015890980181,-0.01693289664915798,-0.22592694340240527,785.4066289487903,2.5376105308532715,2.4626619815826416,4.8854726694558215,13.25277626725845,0.3141661111179196,0.3686376779426655,13.24973891324189,2.0,2.0,0.4525288289097267
d12-s7,native,379,0.1503968253968254,-0.11511282085099941,-0.001045205524794618,-0.010198116302490234,0.10491470454850918,-0.009152910777695616,-0.8975099426411333,741.6814793301797,2.1643614768981934,2.154163360595703,4.679144814173025,8.560781779348687,0.2281352306524096,0.5465791483507502,11.227094669290091,2.0,2.0,0.35250298489065507
d12-s7,native,401,0.15912698412698412,-0.0074602330587613735,0.07248867269780349,0.06142115592956543,0.0688813889883268,-0.011067516768238056,-0.1526792581011546,744.7142645928112,2.109687089920044,2.1711082458496094,4.779758582291729,12.230155111294755,0.1598978115131297,0.39081749485560824,13.262447587611637,2.0,2.0,0.42179876483860845
d12-s7,native,505,0.2003968253968254,0.047047654554690385,0.12256394798417002,0.11762428283691406,0.07057662828222368,-0.004939665147255953,-0.0403027580989309,734.8830682019277,2.026785373687744,2.144409656524658,3.9746694538036005,7.639715306305409,0.15103258685895926,0.5202640798045344,8.3707985164707,2.0,2.0,0.4577831230705545
d12-s7,native,631,0.2503968253968254,-0.013947699529616851,0.036777226199058856,0.033213138580322266,0.04716083810993912,-0.0035640876187365902,-0.09691018021440118,722.8582468897456,1.9404618740081787,1.973675012588501,3.7282251714993304,8.688004440036602,0.10144985145735141,0.42912330411788135,9.566012099233307,2.0,2.0,0.4703682956520004
d12-s7,native,757,0.3003968253968254,-0.004019396986438233,0.05192205163329556,0.04996013641357422,0.05397953340001245,-0.00196191521972134,-0.03778577999146785,733.6820171687967,1.8646175861358643,1.9145777225494385,4.441583631880368,11.918084009075386,0.11188289723946758,0.3726759795029293,11.241702437339201,2.0,2.0,0.5030433762463805
d12-s7,native,883,0.3503968253968254,-0.13209033498157716,-0.08140134258346313,-0.08692586421966553,0.04516447076191163,-0.005524521636202401,-0.06355440565125345,746.5848959711208,1.889912486076355,1.8029866218566895,6.195585455004263,37.36329424313875,0.10137798479622805,0.1658201071534798,25.73980845898787,2.0,2.0,0.5831746984994567
d12-s7,native,1009,0.4003968253968254,-0.05917936092913807,-0.009542340445601073,-0.014137983322143555,0.04504137760699452,-0.0045956428765424814,-0.32505646469002236,700.1203599353225,1.880322813987732,1.8661848306655884,7.845144252030614,65.43253724277963,0.099274040967074,0.11989668416681049,40.309129188415504,2.0,2.0,0.57954862289264
d12-s7,native,1135,0.4503968253968254,-0.01599735594623701,0.03552571181571068,0.0360112190246582,0.05200857497089521,0.0004855072089475221,0.01348210980070065,646.8618200703519,1.8184008598327637,1.8544120788574219,8.513358312395116,75.53804265946594,0.10304613552389538,0.11270292441616869,44.662169168464544,2.0,2.0,0.5796628379554664
d12-s7,native,1261,0.5003968253968254,-0.08599843479707031,-0.049032529268827965,-0.04992270469665527,0.03607573010041504,-0.0008901754278273083,-0.01783107372159162,597.7029051743219,1.7983654737472534,1.7484427690505981,10.828209592430571,148.4574139854186,0.07393181105648469,0.07293815311570839,73.04135710477289,2.0,2.0,0.6176674718066281
d12-s7,native,1386,0.55,0.01938528536417697,0.04752321407885182,0.04795050621032715,0.02856522084615018,0.0004272921314753264,0.008911107832753184,557.5651593573068,1.717299222946167,1.7652497291564941,10.049107867853719,107.8078760577976,0.056275857429349714,0.0932131142484082,60.81728149593853,2.0,2.0,0.5591904329052612
d12-s7,native,1512,0.6,-0.0774645094289915,-0.04685998336062596,-0.04908645153045654,0.028378057898534953,-0.0022264681698305824,-0.04535809985061013,496.8683886568325,1.7042595148086548,1.6551730632781982,11.741599037247443,152.2640666258511,0.06120905213673107,0.07711339449575674,75.4391063720453,2.0,2.0,0.5890297993914283
d12-s7,native,1638,0.65,-0.02966469783578735,-0.011606208644313675,-0.010779738426208496,0.018884959409578853,0.000826470218105179,0.07120931937666813,449.2651132580619,1.634381890296936,1.6236021518707275,10.438643382723136,75.79557424948395,0.03611697838294735,0.13772101453264216,43.22713906285665,2.0,2.0,0.542706875880052
d12-s7,native,1764,0.7,-0.015025606941042751,-0.0027214683664892256,-0.0026268959045410156,0.012398711036501735,9.457246194820995e-05,0.03475052773448593,391.98374152002106,1.6004693508148193,1.5978424549102783,11.294555895087763,101.98225808068807,0.02460827714910705,0.11075020408110146,59.44484642251726,2.0,2.0,0.5104765952076785
d12-s7,native,1890,0.75,-0.016795536945275504,-0.008646078665150046,-0.00795900821685791,0.008836528728417593,0.0006870704482921357,0.07946613429062667,339.3600090350851,1.5327379703521729,1.524778962135315,12.774874289833516,170.59170262835565,0.016298916560250915,0.07488567200518746,85.21259194280363,2.0,2.0,0.5601132037861499
d12-s7,native,2016,0.8,-0.006729536160771272,-0.002754100352020463,-0.004678845405578613,0.0020506907551926584,-0.0019247450535581504,-0.41137179938949603,281.5511478037834,1.5299813747406006,1.525302529335022,12.922195627909328,162.03313510243197,0.007950871617501618,0.07975032773228972,83.22739628701098,2.0,2.0,0.54158842145825
d12-s7,native,2142,0.85,0.003896395864011871,0.006314181658017622,0.006902337074279785,0.003005941210267914,0.0005881554162621636,0.08521105386953792,224.55596143165766,1.4863694906234741,1.493271827697754,12.470928989732291,164.85051449870952,0.004835571588011501,0.07564992458564584,83.76134747912181,2.0,2.0,0.557310529542004
d12-s7,native,2268,0.9,0.002923913889201632,0.004116540941673132,0.005854249000549316,0.0029303351113476846,0.0017377080588761844,0.2968285186901226,163.57356756934382,1.4577773809432983,1.4636316299438477,12.770989087044876,161.94422018113636,0.0023852541049430003,0.07886041917865538,83.34265367562591,2.0,2.0,0.5437332120329801
d12-s7,native,2394,0.95,-0.0012838812082507723,-0.0008753111404289487,0.00084686279296875,0.0021307440012195223,0.0017221739333976986,1.9674991598458833,100.34143871201437,1.4215662479400635,1.4224131107330322,12.443237895872326,140.52932156857622,0.0008171401356436472,0.08854549183744696,75.07552822724834,2.0,2.0,0.5306422807663987
d12-s7,native,2520,1.0,0.0019361290886775182,0.0020368656135996365,0.0012191534042358398,-0.0007169756844416784,-0.0008177122093637967,-0.40145614119269285,34.787689252278184,1.3954178094863892,1.396636962890625,12.23079061046182,124.7022251028838,0.00020147304984423654,0.09807997090966886,70.26923500458368,2.0,2.0,0.5074365102508064
d12-s7,shadow_fp32,1,0.0003968253968253968,-0.03645088778204698,-0.03636225560001104,-0.036357879638671875,9.300814337510205e-05,4.37596133916196e-06,0.00012034350639019851,33.01775508373145,10.395187377929688,10.358829498291016,4.437400332859204,0.0041063801606883,0.0001772643640718741,1080.6111853305417,0.6630361128556064,1.0,1.0,0.0029400699546923443
d12-s7,shadow_fp32,2,0.0007936507936507937,-0.06912731596793276,-0.07011700585975489,-0.07011222839355469,-0.000984912425621931,4.777466200200919e-06,6.813562760732551e-05,51.75434755063617,10.358829498291016,10.288717269897461,4.44008318907043,0.0011227151057668192,-0.0019793797836442505,3954.7728237234633,0.6941965408058441,1.0,1.0,0.000767523297859429
d12-s7,shadow_fp32,3,0.0011904761904761906,-0.10711740282326031,-0.1118293749406056,-0.11188888549804688,-0.004771482674786567,-5.951055744127243e-05,-0.0005318719296950298,69.90133431741057,10.288717269897461,10.176828384399414,4.4714550069089665,-0.017485297688507477,-0.009423944234690583,,0.7872788571897504,1.0,1.0,-0.010503160684521418
d12-s7,shadow_fp32,5,0.001984126984126984,-0.24640771899261427,-0.2756196156171878,-0.2779254913330078,-0.031517772340393546,-0.002305875715820027,-0.008296740629153544,128.0279885235104,9.99979305267334,9.721867561340332,4.807285503749506,-0.4443569948640708,-0.058423793249147024,,1.463027550161658,1.0,1.0,-0.13852544656599622
d12-s7,shadow_fp32,9,0.0035714285714285713,-0.7436474683795674,-0.5459253373018306,-0.4593067169189453,0.2843407514606221,0.08661862038288526,0.1586638583418517,266.0123162725466,7.646768569946289,7.187461853027344,20.794790623343626,315.4484397367994,0.39544426215547374,0.06592136147731201,132.10556213773745,0.0,1.0,0.5236366120099774
d12-s7,shadow_fp32,17,0.006746031746031746,-0.12134196741328421,-0.07783840343994369,-0.07781696319580078,0.043525004217483426,2.144024414291179e-05,0.0002754455795005358,375.1012175893818,5.300079345703125,5.222262382507324,4.0400095544323955,9.761415771773997,0.08700712794668103,0.41387536899252286,8.205618901101321,0.0,1.0,0.591848119789394
d12-s7,shadow_fp32,33,0.013095238095238096,-0.11116342206141656,-0.021034330085707487,-0.03090953826904297,0.0802538837923736,-0.009875208183335482,-0.31948740538857756,598.8455477524233,4.851261138916016,4.820351600646973,3.2059089068531588,4.192508670297602,0.18025818395141815,0.7646755579936796,4.132109718651568,0.0,1.0,0.5666651909767116
d12-s7,shadow_fp32,41,0.01626984126984127,-0.2245558605148981,-0.03275010867365616,-0.08069896697998047,0.14385689353491762,-0.04794885830632431,-0.5941694187760707,743.6350937298333,4.641858100891113,4.561159133911133,3.2516913194995083,4.878255984515916,0.38361150368248387,0.6665684067873251,4.467645076397606,0.0,1.0,0.6055238674708995
d12-s7,shadow_fp32,65,0.025793650793650792,-0.21270900787162858,-0.09766460421983382,-0.09890413284301758,0.113804875028611,-0.0012395286231837582,-0.012532627176977128,891.0789647021637,3.9633655548095703,3.8644614219665527,3.0129301494113987,7.509752508488807,0.23008880730358952,0.4012023227137871,6.405089163055854,0.0,1.0,0.675469763525642
d12-s7,shadow_fp32,127,0.0503968253968254,-0.07854801212967055,0.062087122041367016,0.05149126052856445,0.130039272658235,-0.010595861512802562,-0.1706611800389591,1157.1430983026435,2.9434456825256348,2.994936943054199,3.3141315133625158,5.100789934343602,0.28127026834207514,0.6497290725596204,5.699538472379278,0.0,1.0,0.4916011381104792
d12-s7,shadow_fp32,253,0.1003968253968254,-0.2146536566653916,-0.05776505909644439,-0.07379841804504395,0.14085523862034766,-0.016033358948599558,-0.2172588433916478,785.4066289487903,2.5368025302886963,2.4630041122436523,4.883630331937288,13.24354093966755,0.3137771951378944,0.3687556337225232,13.251205729942278,0.0,1.0,0.45224870356744135
d12-s7,shadow_fp32,379,0.1503968253968254,-0.11552245296792153,-0.0012060970029271062,-0.006677389144897461,0.10884506382302407,-0.005471292141970355,-0.8193759601612035,741.6814793301797,2.1618685722351074,2.15519118309021,4.671941928421717,8.426230826058326,0.22863271192998885,0.5544521654894169,11.13725547587876,0.0,1.0,0.3500309542417389
d12-s7,shadow_fp32,401,0.15912698412698412,-0.007253937730320051,0.07255041726114282,0.061517953872680664,0.06877189160300072,-0.011032463388462158,-0.1520661604019612,744.7142645928112,2.109325885772705,2.1708438396453857,4.771140738270203,12.022194149534279,0.15960870998292576,0.3968610620429075,13.139405957271737,0.0,1.0,0.41888700983437616
d12-s7,shadow_fp32,505,0.2003968253968254,0.045918032842714104,0.12125968842791358,0.11857080459594727,0.07265277175323316,-0.0026888838319663183,-0.0221745896499215,734.8830682019277,2.026219129562378,2.144789934158325,3.972133553597536,7.512441982967793,0.15068331117039896,0.5287406628368188,8.288297790735793,0.0,1.0,0.45478262437567457
d12-s7,shadow_fp32,631,0.2503968253968254,-0.013867368548972416,0.0368606683650898,0.034787654876708984,0.0486550234256814,-0.0020730134883808135,-0.05623917254696701,722.8582468897456,1.939464807510376,1.974252462387085,3.7241039764092396,8.68802592512015,0.10145607382812442,0.4286478894637664,9.573127320168078,0.0,1.0,0.4702798535359732
d12-s7,shadow_fp32,757,0.3003968253968254,-0.0040500622404056105,0.051900394810612226,0.0503617525100708,0.05441181475047641,-0.0015386423005414249,-0.02964606157922356,733.6820171687967,1.8635743856430054,1.9139361381530762,4.429849236941328,11.725514475968428,0.11190091410203568,0.3777957245304974,11.119560161026023,0.0,1.0,0.5010139580776866
d12-s7,shadow_fp32,883,0.3503968253968254,-0.13093624271669005,-0.08054203119814685,-0.0846712589263916,0.04626498379029845,-0.004129227728244755,-0.04876776111046692,746.5848959711208,1.8884475231170654,1.8037762641906738,6.134319775018037,35.97453334582263,0.10078842303708642,0.17051839744657468,25.10775938796417,0.0,1.0,0.5785008551033215
d12-s7,shadow_fp32,1009,0.4003968253968254,-0.05915836832325806,-0.009501670832836345,-0.013015985488891602,0.04614238283436646,-0.0035143146560552563,-0.2699998904465991,700.1203599353225,1.8808960914611816,1.86788010597229,7.8614423691433855,65.9508472992745,0.09931339498084343,0.11920153707001527,40.500244673384195,0.0,1.0,0.5807799500705062
