run,kind,s0,s1,gap,progress,cos
d16-s7,batch_grad,216,648,432,0.04017857142857143,0.47933345427814195
d16-s7,batch_grad,216,864,648,0.04017857142857143,-0.09621077671233458
d16-s7,batch_grad,216,1080,864,0.04017857142857143,0.44884256908682235
d16-s7,batch_grad,216,1296,1080,0.04017857142857143,0.1447024300229752
d16-s7,batch_grad,216,1512,1296,0.04017857142857143,0.032619868889402194
d16-s7,batch_grad,216,1728,1512,0.04017857142857143,0.3636909510654823
d16-s7,batch_grad,216,1944,1728,0.04017857142857143,-0.1969157719953995
d16-s7,batch_grad,216,2160,1944,0.04017857142857143,-0.019050055853878037
d16-s7,batch_grad,216,2376,2160,0.04017857142857143,-0.05365358378584456
d16-s7,batch_grad,216,2592,2376,0.04017857142857143,0.1696452083378927
d16-s7,batch_grad,216,2808,2592,0.04017857142857143,-0.094173767544069
d16-s7,batch_grad,216,3024,2808,0.04017857142857143,0.14169502080599655
d16-s7,batch_grad,216,3240,3024,0.04017857142857143,0.009048144517688242
d16-s7,batch_grad,216,3456,3240,0.04017857142857143,0.11609589086901402
d16-s7,batch_grad,216,3672,3456,0.04017857142857143,0.12429372972625849
d16-s7,batch_grad,216,3888,3672,0.04017857142857143,-0.021739299129783913
d16-s7,batch_grad,216,4104,3888,0.04017857142857143,0.00048557370672550835
d16-s7,batch_grad,216,4320,4104,0.04017857142857143,0.018620828752945042
d16-s7,batch_grad,216,4536,4320,0.04017857142857143,-0.09923054793867138
d16-s7,batch_grad,216,4752,4536,0.04017857142857143,-0.13753518772322756
d16-s7,batch_grad,216,4968,4752,0.04017857142857143,0.1006993055912168
d16-s7,batch_grad,216,5184,4968,0.04017857142857143,0.08789535754915906
d16-s7,batch_grad,432,648,216,0.08035714285714286,0.6363761890176629
d16-s7,batch_grad,432,864,432,0.08035714285714286,-0.002575981109202669
d16-s7,batch_grad,432,1080,648,0.08035714285714286,0.47416569450710566
d16-s7,batch_grad,432,1296,864,0.08035714285714286,0.04245815264640433
d16-s7,batch_grad,432,1512,1080,0.08035714285714286,0.17977358409795072
d16-s7,batch_grad,432,1728,1296,0.08035714285714286,0.37194297122509656
d16-s7,batch_grad,432,1944,1512,0.08035714285714286,-0.19000936746402505
d16-s7,batch_grad,432,2160,1728,0.08035714285714286,0.03071751057936115
d16-s7,batch_grad,432,2376,1944,0.08035714285714286,-0.05584575833748497
d16-s7,batch_grad,432,2592,2160,0.08035714285714286,0.23740893293223062
d16-s7,batch_grad,432,2808,2376,0.08035714285714286,-0.06945159489978074
d16-s7,batch_grad,432,3024,2592,0.08035714285714286,0.1741464288029102
d16-s7,batch_grad,432,3240,2808,0.08035714285714286,-0.06189293835774394
d16-s7,batch_grad,432,3456,3024,0.08035714285714286,0.12755533917619405
d16-s7,batch_grad,432,3672,3240,0.08035714285714286,0.14936809127314662
d16-s7,batch_grad,432,3888,3456,0.08035714285714286,0.05611780555486936
d16-s7,batch_grad,432,4104,3672,0.08035714285714286,0.02576399048112888
d16-s7,batch_grad,432,4320,3888,0.08035714285714286,0.008201594664242551
d16-s7,batch_grad,432,4536,4104,0.08035714285714286,-0.13342760101732384
d16-s7,batch_grad,432,4752,4320,0.08035714285714286,-0.15669677571121185
d16-s7,batch_grad,432,4968,4536,0.08035714285714286,0.09678928888748883
d16-s7,batch_grad,432,5184,4752,0.08035714285714286,0.11836669345538361
d16-s7,batch_grad,648,864,216,0.12053571428571429,-0.11346344356594898
d16-s7,batch_grad,648,1080,432,0.12053571428571429,0.6586906141810391
d16-s7,batch_grad,648,1296,648,0.12053571428571429,0.08449646194638635
d16-s7,batch_grad,648,1512,864,0.12053571428571429,0.1550670720771959
d16-s7,batch_grad,648,1728,1080,0.12053571428571429,0.4181339729481031
d16-s7,batch_grad,648,1944,1296,0.12053571428571429,-0.20083691692973268
d16-s7,batch_grad,648,2160,1512,0.12053571428571429,0.012368370980382869
d16-s7,batch_grad,648,2376,1728,0.12053571428571429,-0.01770563617117971
d16-s7,batch_grad,648,2592,1944,0.12053571428571429,0.2407628267426935
d16-s7,batch_grad,648,2808,2160,0.12053571428571429,-0.09670655768660834
d16-s7,batch_grad,648,3024,2376,0.12053571428571429,0.2369296974346074
d16-s7,batch_grad,648,3240,2592,0.12053571428571429,-0.04213326451486004
d16-s7,batch_grad,648,3456,2808,0.12053571428571429,0.16901814992336153
d16-s7,batch_grad,648,3672,3024,0.12053571428571429,0.16137802847205626
d16-s7,batch_grad,648,3888,3240,0.12053571428571429,0.03383225251259608
d16-s7,batch_grad,648,4104,3456,0.12053571428571429,0.030254251069384282
d16-s7,batch_grad,648,4320,3672,0.12053571428571429,0.01361852557010081
d16-s7,batch_grad,648,4536,3888,0.12053571428571429,-0.1460556845869715
d16-s7,batch_grad,648,4752,4104,0.12053571428571429,-0.22997710724989587
d16-s7,batch_grad,648,4968,4320,0.12053571428571429,0.10838376173822498
d16-s7,batch_grad,648,5184,4536,0.12053571428571429,0.15799732060126165
d16-s7,batch_grad,864,1080,216,0.16071428571428573,-0.11339354637788261
d16-s7,batch_grad,864,1296,432,0.16071428571428573,0.15465345791079546
d16-s7,batch_grad,864,1512,648,0.16071428571428573,-0.05691574363083996
d16-s7,batch_grad,864,1728,864,0.16071428571428573,0.027789075957266398
d16-s7,batch_grad,864,1944,1080,0.16071428571428573,0.12451919024719368
d16-s7,batch_grad,864,2160,1296,0.16071428571428573,0.09563749270028027
d16-s7,batch_grad,864,2376,1512,0.16071428571428573,0.05486612921499697
d16-s7,batch_grad,864,2592,1728,0.16071428571428573,0.05661459641129244
d16-s7,batch_grad,864,2808,1944,0.16071428571428573,0.11180177447395206
d16-s7,batch_grad,864,3024,2160,0.16071428571428573,-0.15945650542969803
d16-s7,batch_grad,864,3240,2376,0.16071428571428573,0.1027128252012958
d16-s7,batch_grad,864,3456,2592,0.16071428571428573,0.0004763955973957966
d16-s7,batch_grad,864,3672,2808,0.16071428571428573,0.021021125764969877
d16-s7,batch_grad,864,3888,3024,0.16071428571428573,-0.09727661216043008
d16-s7,batch_grad,864,4104,3240,0.16071428571428573,-0.06642332729803208
d16-s7,batch_grad,864,4320,3456,0.16071428571428573,-0.07732837161695268
d16-s7,batch_grad,864,4536,3672,0.16071428571428573,-0.08692141983059076
d16-s7,batch_grad,864,4752,3888,0.16071428571428573,0.023248440282511426
d16-s7,batch_grad,864,4968,4104,0.16071428571428573,-0.018185779926383015
d16-s7,batch_grad,864,5184,4320,0.16071428571428573,0.013528081920707294
d16-s7,batch_grad,1080,1296,216,0.20089285714285715,0.060474089595974764
d16-s7,batch_grad,1080,1512,432,0.20089285714285715,0.15286552884954901
d16-s7,batch_grad,1080,1728,648,0.20089285714285715,0.5998788426636257
d16-s7,batch_grad,1080,1944,864,0.20089285714285715,-0.2969060213274935
d16-s7,batch_grad,1080,2160,1080,0.20089285714285715,0.01693661461088428
d16-s7,batch_grad,1080,2376,1296,0.20089285714285715,-0.20616857603462982
d16-s7,batch_grad,1080,2592,1512,0.20089285714285715,0.2985024184059747
d16-s7,batch_grad,1080,2808,1728,0.20089285714285715,-0.13378717677177904
d16-s7,batch_grad,1080,3024,1944,0.20089285714285715,0.21370655102943917
d16-s7,batch_grad,1080,3240,2160,0.20089285714285715,-0.11173078126010617
d16-s7,batch_grad,1080,3456,2376,0.20089285714285715,0.2340612738251328
d16-s7,batch_grad,1080,3672,2592,0.20089285714285715,0.17565522878053164
d16-s7,batch_grad,1080,3888,2808,0.20089285714285715,0.047033645116741546
d16-s7,batch_grad,1080,4104,3024,0.20089285714285715,0.007318277540664215
d16-s7,batch_grad,1080,4320,3240,0.20089285714285715,0.006025966800044853
d16-s7,batch_grad,1080,4536,3456,0.20089285714285715,-0.17650500073854805
d16-s7,batch_grad,1080,4752,3672,0.20089285714285715,-0.2217548792312757
d16-s7,batch_grad,1080,4968,3888,0.20089285714285715,0.09080558652803344
d16-s7,batch_grad,1080,5184,4104,0.20089285714285715,0.1353837900639546
d16-s7,batch_grad,1296,1512,216,0.24107142857142858,-0.21424025094653845
d16-s7,batch_grad,1296,1728,432,0.24107142857142858,0.38281637220802156
d16-s7,batch_grad,1296,1944,648,0.24107142857142858,-0.5134199095606791
d16-s7,batch_grad,1296,2160,864,0.24107142857142858,-0.10350669863224753
d16-s7,batch_grad,1296,2376,1080,0.24107142857142858,0.015986720484106782
d16-s7,batch_grad,1296,2592,1296,0.24107142857142858,0.06264760713758831
d16-s7,batch_grad,1296,2808,1512,0.24107142857142858,-0.08385241296499993
d16-s7,batch_grad,1296,3024,1728,0.24107142857142858,-0.18974098244999651
d16-s7,batch_grad,1296,3240,1944,0.24107142857142858,0.5391982527195718
d16-s7,batch_grad,1296,3456,2160,0.24107142857142858,0.2655782793750808
d16-s7,batch_grad,1296,3672,2376,0.24107142857142858,0.33395971732000285
d16-s7,batch_grad,1296,3888,2592,0.24107142857142858,-0.3816580068840377
d16-s7,batch_grad,1296,4104,2808,0.24107142857142858,-0.20398070585913308
d16-s7,batch_grad,1296,4320,3024,0.24107142857142858,-0.23506518609799446
d16-s7,batch_grad,1296,4536,3240,0.24107142857142858,-0.055397999673928985
d16-s7,batch_grad,1296,4752,3456,0.24107142857142858,-0.15313048149762543
d16-s7,batch_grad,1296,4968,3672,0.24107142857142858,0.18222337378104497
d16-s7,batch_grad,1296,5184,3888,0.24107142857142858,-0.13026003630471716
d16-s7,batch_grad,1512,1728,216,0.28125,-0.09741379396438667
d16-s7,batch_grad,1512,1944,432,0.28125,-0.12246544567358425
d16-s7,batch_grad,1512,2160,648,0.28125,-0.20441100683447966
d16-s7,batch_grad,1512,2376,864,0.28125,-0.09385049092390786
d16-s7,batch_grad,1512,2592,1080,0.28125,-0.042460768352602415
d16-s7,batch_grad,1512,2808,1296,0.28125,-0.39755256015184803
d16-s7,batch_grad,1512,3024,1512,0.28125,0.42795276263382503
d16-s7,batch_grad,1512,3240,1728,0.28125,-0.37681503814793693
d16-s7,batch_grad,1512,3456,1944,0.28125,0.31797985208906226
d16-s7,batch_grad,1512,3672,2160,0.28125,-0.1488978893307278
d16-s7,batch_grad,1512,3888,2376,0.28125,0.4179521421667608
d16-s7,batch_grad,1512,4104,2592,0.28125,0.14461225152868787
d16-s7,batch_grad,1512,4320,2808,0.28125,0.06465853106672269
d16-s7,batch_grad,1512,4536,3024,0.28125,-0.1443174958757328
d16-s7,batch_grad,1512,4752,3240,0.28125,-0.0822926253710727
d16-s7,batch_grad,1512,4968,3456,0.28125,-0.05688094590820796
d16-s7,batch_grad,1512,5184,3672,0.28125,0.030493788774201107
d16-s7,batch_grad,1728,1944,216,0.32142857142857145,-0.46390387570382374
d16-s7,batch_grad,1728,2160,432,0.32142857142857145,-0.022983892802510262
d16-s7,batch_grad,1728,2376,648,0.32142857142857145,-0.41603346851828377
d16-s7,batch_grad,1728,2592,864,0.32142857142857145,0.3832225941240684
d16-s7,batch_grad,1728,2808,1080,0.32142857142857145,-0.1352874224336238
d16-s7,batch_grad,1728,3024,1296,0.32142857142857145,-0.16176745611726007
d16-s7,batch_grad,1728,3240,1512,0.32142857142857145,0.16110939189369625
d16-s7,batch_grad,1728,3456,1728,0.32142857142857145,0.2775992194505243
d16-s7,batch_grad,1728,3672,1944,0.32142857142857145,0.30098170237466154
d16-s7,batch_grad,1728,3888,2160,0.32142857142857145,-0.19551144152063205
d16-s7,batch_grad,1728,4104,2376,0.32142857142857145,-0.29054735639942497
d16-s7,batch_grad,1728,4320,2592,0.32142857142857145,-0.1295779350852853
d16-s7,batch_grad,1728,4536,2808,0.32142857142857145,-0.16712401995631376
d16-s7,batch_grad,1728,4752,3024,0.32142857142857145,-0.17705634171131382
d16-s7,batch_grad,1728,4968,3240,0.32142857142857145,0.15591742284257865
d16-s7,batch_grad,1728,5184,3456,0.32142857142857145,0.01134876749291415
d16-s7,batch_grad,1944,2160,216,0.36160714285714285,0.2592946426537676
d16-s7,batch_grad,1944,2376,432,0.36160714285714285,0.22946614915907854
d16-s7,batch_grad,1944,2592,648,0.36160714285714285,0.03268695857109737
d16-s7,batch_grad,1944,2808,864,0.36160714285714285,0.3118356035229667
d16-s7,batch_grad,1944,3024,1080,0.36160714285714285,-0.16405695275212867
d16-s7,batch_grad,1944,3240,1296,0.36160714285714285,-0.19090576607669943
d16-s7,batch_grad,1944,3456,1512,0.36160714285714285,-0.46340549521114194
d16-s7,batch_grad,1944,3672,1728,0.36160714285714285,-0.4867173701935159
d16-s7,batch_grad,1944,3888,1944,0.36160714285714285,0.1396470364696963
d16-s7,batch_grad,1944,4104,2160,0.36160714285714285,0.05927492006351899
d16-s7,batch_grad,1944,4320,2376,0.36160714285714285,0.11980719154609616
d16-s7,batch_grad,1944,4536,2592,0.36160714285714285,0.07056717249223884
d16-s7,batch_grad,1944,4752,2808,0.36160714285714285,0.25790573343347767
d16-s7,batch_grad,1944,4968,3024,0.36160714285714285,-0.21636238977595038
d16-s7,batch_grad,1944,5184,3240,0.36160714285714285,0.09606255539023188
d16-s7,batch_grad,2160,2376,216,0.4017857142857143,0.03727370772122233
d16-s7,batch_grad,2160,2592,432,0.4017857142857143,0.5338279085385181
d16-s7,batch_grad,2160,2808,648,0.4017857142857143,0.4801266919773942
d16-s7,batch_grad,2160,3024,864,0.4017857142857143,-0.23004593489474714
d16-s7,batch_grad,2160,3240,1080,0.4017857142857143,0.003511897169289374
d16-s7,batch_grad,2160,3456,1296,0.4017857142857143,-0.4323347725444857
d16-s7,batch_grad,2160,3672,1512,0.4017857142857143,-0.14411746490115634
d16-s7,batch_grad,2160,3888,1728,0.4017857142857143,-0.06160041257068042
d16-s7,batch_grad,2160,4104,1944,0.4017857142857143,0.005304841794096056
d16-s7,batch_grad,2160,4320,2160,0.4017857142857143,0.055342649140509584
d16-s7,batch_grad,2160,4536,2376,0.4017857142857143,-0.15090574516236316
d16-s7,batch_grad,2160,4752,2592,0.4017857142857143,0.07899099171345868
d16-s7,batch_grad,2160,4968,2808,0.4017857142857143,-0.011090395954257686
d16-s7,batch_grad,2160,5184,3024,0.4017857142857143,0.12051201034060723
d16-s7,batch_grad,2376,2592,216,0.4419642857142857,-0.12468153641293228
d16-s7,batch_grad,2376,2808,432,0.4419642857142857,0.23494688347382037
d16-s7,batch_grad,2376,3024,648,0.4419642857142857,0.15011764078704895
d16-s7,batch_grad,2376,3240,864,0.4419642857142857,0.17702453028411871
d16-s7,batch_grad,2376,3456,1080,0.4419642857142857,-0.16646075185425588
d16-s7,batch_grad,2376,3672,1296,0.4419642857142857,0.012590807672023386
d16-s7,batch_grad,2376,3888,1512,0.4419642857142857,0.08221975815148998
d16-s7,batch_grad,2376,4104,1728,0.4419642857142857,0.267119825676487
d16-s7,batch_grad,2376,4320,1944,0.4419642857142857,-0.11324157174339398
d16-s7,batch_grad,2376,4536,2160,0.4419642857142857,-0.038226504361217495
d16-s7,batch_grad,2376,4752,2376,0.4419642857142857,0.13294829110105658
d16-s7,batch_grad,2376,4968,2592,0.4419642857142857,-0.11291806888873497
d16-s7,batch_grad,2376,5184,2808,0.4419642857142857,0.05146481636793571
d16-s7,batch_grad,2592,2808,216,0.48214285714285715,0.2743334381455323
d16-s7,batch_grad,2592,3024,432,0.48214285714285715,-0.21292947119640196
d16-s7,batch_grad,2592,3240,648,0.48214285714285715,-0.0344821456765898
d16-s7,batch_grad,2592,3456,864,0.48214285714285715,-0.13912220321788174
d16-s7,batch_grad,2592,3672,1080,0.48214285714285715,-0.04274207684852453
d16-s7,batch_grad,2592,3888,1296,0.48214285714285715,0.03304389274541243
d16-s7,batch_grad,2592,4104,1512,0.48214285714285715,-0.12382175827053088
d16-s7,batch_grad,2592,4320,1728,0.48214285714285715,-0.08117044804719328
d16-s7,batch_grad,2592,4536,1944,0.48214285714285715,-0.19627803069708638
d16-s7,batch_grad,2592,4752,2160,0.48214285714285715,0.05579985655739195
d16-s7,batch_grad,2592,4968,2376,0.48214285714285715,-0.01099538677622637
d16-s7,batch_grad,2592,5184,2592,0.48214285714285715,0.12149980318888351
d16-s7,batch_grad,2808,3024,216,0.5223214285714286,-0.38893972588146175
d16-s7,batch_grad,2808,3240,432,0.5223214285714286,0.03645597649384896
d16-s7,batch_grad,2808,3456,648,0.5223214285714286,-0.41355555951181616
d16-s7,batch_grad,2808,3672,864,0.5223214285714286,0.12214538449752929
d16-s7,batch_grad,2808,3888,1080,0.5223214285714286,-0.12205598111978046
d16-s7,batch_grad,2808,4104,1296,0.5223214285714286,-0.02757510824543497
d16-s7,batch_grad,2808,4320,1512,0.5223214285714286,-0.10391182320575215
d16-s7,batch_grad,2808,4536,1728,0.5223214285714286,0.03627679511986511
d16-s7,batch_grad,2808,4752,1944,0.5223214285714286,0.03142921748053588
d16-s7,batch_grad,2808,4968,2160,0.5223214285714286,-0.035903703142786514
d16-s7,batch_grad,2808,5184,2376,0.5223214285714286,0.11821537290191449
d16-s7,batch_grad,3024,3240,216,0.5625,-0.31730785362294067
d16-s7,batch_grad,3024,3456,432,0.5625,0.1388376771688637
d16-s7,batch_grad,3024,3672,648,0.5625,-0.06723038251650403
d16-s7,batch_grad,3024,3888,864,0.5625,0.40534741869322755
d16-s7,batch_grad,3024,4104,1080,0.5625,0.4786581769983296
d16-s7,batch_grad,3024,4320,1296,0.5625,0.23384000186670142
d16-s7,batch_grad,3024,4536,1512,0.5625,-0.12349588104242695
d16-s7,batch_grad,3024,4752,1728,0.5625,-0.06836733952692621
d16-s7,batch_grad,3024,4968,1944,0.5625,-0.023277340818211898
d16-s7,batch_grad,3024,5184,2160,0.5625,0.08222229353418323
d16-s7,batch_grad,3240,3456,216,0.6026785714285714,0.025177745659842148
d16-s7,batch_grad,3240,3672,432,0.6026785714285714,0.2725566643257654
d16-s7,batch_grad,3240,3888,648,0.6026785714285714,-0.5950063215982765
d16-s7,batch_grad,3240,4104,864,0.6026785714285714,-0.2699622815080554
d16-s7,batch_grad,3240,4320,1080,0.6026785714285714,-0.24973459233406053
d16-s7,batch_grad,3240,4536,1296,0.6026785714285714,-0.0005725028647794458
d16-s7,batch_grad,3240,4752,1512,0.6026785714285714,-0.05270549357544929
d16-s7,batch_grad,3240,4968,1728,0.6026785714285714,0.14673930489309997
d16-s7,batch_grad,3240,5184,1944,0.6026785714285714,-0.17921253807723836
d16-s7,batch_grad,3456,3672,216,0.6428571428571429,0.2940448025267046
d16-s7,batch_grad,3456,3888,432,0.6428571428571429,0.059096504067451636
d16-s7,batch_grad,3456,4104,648,0.6428571428571429,-0.18421803438986561
d16-s7,batch_grad,3456,4320,864,0.6428571428571429,-0.25794400758589325
d16-s7,batch_grad,3456,4536,1080,0.6428571428571429,-0.029914267635610066
d16-s7,batch_grad,3456,4752,1296,0.6428571428571429,-0.22084608800331051
d16-s7,batch_grad,3456,4968,1512,0.6428571428571429,0.073563464484039
d16-s7,batch_grad,3456,5184,1728,0.6428571428571429,-0.12462822805751031
d16-s7,batch_grad,3672,3888,216,0.6830357142857143,-0.2363054258470291
d16-s7,batch_grad,3672,4104,432,0.6830357142857143,-0.09496523925907549
d16-s7,batch_grad,3672,4320,648,0.6830357142857143,-0.21608100816018894
d16-s7,batch_grad,3672,4536,864,0.6830357142857143,-0.01566829615496901
d16-s7,batch_grad,3672,4752,1080,0.6830357142857143,-0.27665659479596927
d16-s7,batch_grad,3672,4968,1296,0.6830357142857143,0.21319309070648
d16-s7,batch_grad,3672,5184,1512,0.6830357142857143,0.005697914672088357
d16-s7,batch_grad,3888,4104,216,0.7232142857142857,0.3198108545666346
d16-s7,batch_grad,3888,4320,432,0.7232142857142857,0.13881499931993238
d16-s7,batch_grad,3888,4536,648,0.7232142857142857,-0.11364001958249816
d16-s7,batch_grad,3888,4752,864,0.7232142857142857,0.08981239475380418
d16-s7,batch_grad,3888,4968,1080,0.7232142857142857,-0.130616471410277
d16-s7,batch_grad,3888,5184,1296,0.7232142857142857,0.12933613335775773
d16-s7,batch_grad,4104,4320,216,0.7633928571428571,0.2377912744459507
d16-s7,batch_grad,4104,4536,432,0.7633928571428571,-0.15968643425579715
d16-s7,batch_grad,4104,4752,648,0.7633928571428571,0.08954843038227212
d16-s7,batch_grad,4104,4968,864,0.7633928571428571,-0.07674982022593121
d16-s7,batch_grad,4104,5184,1080,0.7633928571428571,0.10882550076920576
d16-s7,batch_grad,4320,4536,216,0.8035714285714286,-0.03402874196776823
d16-s7,batch_grad,4320,4752,432,0.8035714285714286,0.07712622209796403
d16-s7,batch_grad,4320,4968,648,0.8035714285714286,-0.06988247022848117
d16-s7,batch_grad,4320,5184,864,0.8035714285714286,0.13117770989070926
d16-s7,batch_grad,4536,4752,216,0.84375,-0.07021800682038068
d16-s7,batch_grad,4536,4968,432,0.84375,0.08254027619990956
d16-s7,batch_grad,4536,5184,648,0.84375,-0.04305409379409461
d16-s7,batch_grad,4752,4968,216,0.8839285714285714,-0.15889294708589774
d16-s7,batch_grad,4752,5184,432,0.8839285714285714,0.005236244377934648
d16-s7,batch_grad,4968,5184,216,0.9241071428571429,-0.09233094980975479
d16-s7,probe_grad,0,1,1,0.0,1.062171725480819
d16-s7,probe_grad,0,2,2,0.0,1.060446686647662
d16-s7,probe_grad,0,4,4,0.0,1.0278693609195564
d16-s7,probe_grad,0,8,8,0.0,0.2262347640301603
d16-s7,probe_grad,0,16,16,0.0,0.7258359390528829
d16-s7,probe_grad,0,32,32,0.0,0.6093210338235805
d16-s7,probe_grad,0,40,40,0.0,0.5327061384023279
d16-s7,probe_grad,0,64,64,0.0,0.3515702077907224
d16-s7,probe_grad,0,128,128,0.0,0.10804961285209312
d16-s7,probe_grad,0,256,256,0.0,0.055410287893349626
d16-s7,probe_grad,0,269,269,0.0,0.04146711903702374
d16-s7,probe_grad,0,400,400,0.0,0.03247994873213941
d16-s7,probe_grad,0,538,538,0.0,0.021456311775484446
d16-s7,probe_grad,0,806,806,0.0,0.01804643153349005
d16-s7,probe_grad,0,1075,1075,0.0,0.013760441441082061
d16-s7,probe_grad,0,1344,1344,0.0,0.008694469484451281
d16-s7,probe_grad,0,1613,1613,0.0,0.0027970212797339407
d16-s7,probe_grad,0,1881,1881,0.0,0.005664099792789831
d16-s7,probe_grad,0,1882,1882,0.0,0.0029202111301686547
d16-s7,probe_grad,0,2150,2150,0.0,0.000948464821527686
d16-s7,probe_grad,0,2419,2419,0.0,0.0001247183323502503
d16-s7,probe_grad,0,2688,2688,0.0,0.0006605998072922933
d16-s7,probe_grad,0,2956,2956,0.0,-0.0007550490191675634
d16-s7,probe_grad,0,3225,3225,0.0,0.0004791397741627189
d16-s7,probe_grad,0,3494,3494,0.0,0.0002499995331886062
d16-s7,probe_grad,0,3763,3763,0.0,0.00012766680272801383
d16-s7,probe_grad,0,4031,4031,0.0,0.0016550699469516485
d16-s7,probe_grad,0,4300,4300,0.0,0.0011631327322596985
d16-s7,probe_grad,0,4569,4569,0.0,0.00017211403097151562
d16-s7,probe_grad,0,4838,4838,0.0,0.0004408715031675736
d16-s7,probe_grad,0,5106,5106,0.0,0.00044776691879251136
d16-s7,probe_grad,0,5375,5375,0.0,0.0010882150735490735
d16-s7,probe_grad,1,2,1,0.00018601190476190475,1.0616084152799976
d16-s7,probe_grad,1,4,3,0.00018601190476190475,1.0323120899625438
d16-s7,probe_grad,1,8,7,0.00018601190476190475,0.22447574134358678
d16-s7,probe_grad,1,16,15,0.00018601190476190475,0.7297118686473513
d16-s7,probe_grad,1,32,31,0.00018601190476190475,0.6108483730643992
d16-s7,probe_grad,1,40,39,0.00018601190476190475,0.5342543324389528
d16-s7,probe_grad,1,64,63,0.00018601190476190475,0.35287077535007044
d16-s7,probe_grad,1,128,127,0.00018601190476190475,0.10794999368646807
d16-s7,probe_grad,1,256,255,0.00018601190476190475,0.05586500306870096
d16-s7,probe_grad,1,269,268,0.00018601190476190475,0.042163653317942626
d16-s7,probe_grad,1,400,399,0.00018601190476190475,0.03278273158463582
d16-s7,probe_grad,1,538,537,0.00018601190476190475,0.02157816456992036
d16-s7,probe_grad,1,806,805,0.00018601190476190475,0.018288118753564578
d16-s7,probe_grad,1,1075,1074,0.00018601190476190475,0.013884785658180911
d16-s7,probe_grad,1,1344,1343,0.00018601190476190475,0.008924314315696857
d16-s7,probe_grad,1,1613,1612,0.00018601190476190475,0.002940934143016719
d16-s7,probe_grad,1,1881,1880,0.00018601190476190475,0.005812876478258047
d16-s7,probe_grad,1,1882,1881,0.00018601190476190475,0.0030794170870681696
d16-s7,probe_grad,1,2150,2149,0.00018601190476190475,0.0011339318406836366
d16-s7,probe_grad,1,2419,2418,0.00018601190476190475,0.00034755720337229624
d16-s7,probe_grad,1,2688,2687,0.00018601190476190475,0.0008372803570418727
d16-s7,probe_grad,1,2956,2955,0.00018601190476190475,-0.0005559570097795139
d16-s7,probe_grad,1,3225,3224,0.00018601190476190475,0.000635781064540034
d16-s7,probe_grad,1,3494,3493,0.00018601190476190475,0.0003895496451625151
d16-s7,probe_grad,1,3763,3762,0.00018601190476190475,0.00030109053047068453
d16-s7,probe_grad,1,4031,4030,0.00018601190476190475,0.0017969151468278195
d16-s7,probe_grad,1,4300,4299,0.00018601190476190475,0.0013627099735560452
d16-s7,probe_grad,1,4569,4568,0.00018601190476190475,0.00034831794125268637
d16-s7,probe_grad,1,4838,4837,0.00018601190476190475,0.0005767532901918668
d16-s7,probe_grad,1,5106,5105,0.00018601190476190475,0.000595010113767626
d16-s7,probe_grad,1,5375,5374,0.00018601190476190475,0.0012489662440984732
d16-s7,probe_grad,2,4,2,0.0003720238095238095,1.0412473262872062
d16-s7,probe_grad,2,8,6,0.0003720238095238095,0.2250776453308826
d16-s7,probe_grad,2,16,14,0.0003720238095238095,0.7391894807764924
d16-s7,probe_grad,2,32,30,0.0003720238095238095,0.6169603381187622
d16-s7,probe_grad,2,40,38,0.0003720238095238095,0.5404351749982367
d16-s7,probe_grad,2,64,62,0.0003720238095238095,0.35749311626226343
d16-s7,probe_grad,2,128,126,0.0003720238095238095,0.10811802837629156
d16-s7,probe_grad,2,256,254,0.0003720238095238095,0.057122659181794794
d16-s7,probe_grad,2,269,267,0.0003720238095238095,0.04391266711438873
d16-s7,probe_grad,2,400,398,0.0003720238095238095,0.033511453517572024
d16-s7,probe_grad,2,538,536,0.0003720238095238095,0.021682704688238807
d16-s7,probe_grad,2,806,804,0.0003720238095238095,0.01873131581557433
d16-s7,probe_grad,2,1075,1073,0.0003720238095238095,0.01399752268768578
d16-s7,probe_grad,2,1344,1342,0.0003720238095238095,0.009389276724829561
d16-s7,probe_grad,2,1613,1611,0.0003720238095238095,0.003037076041057327
d16-s7,probe_grad,2,1881,1879,0.0003720238095238095,0.005888293063917657
d16-s7,probe_grad,2,1882,1880,0.0003720238095238095,0.0032376012814655537
d16-s7,probe_grad,2,2150,2148,0.0003720238095238095,0.0013398240207028547
d16-s7,probe_grad,2,2419,2417,0.0003720238095238095,0.0006005451407080862
d16-s7,probe_grad,2,2688,2686,0.0003720238095238095,0.001091307363747718
d16-s7,probe_grad,2,2956,2954,0.0003720238095238095,-0.00027777082290563414
d16-s7,probe_grad,2,3225,3223,0.0003720238095238095,0.0008852475668779106
d16-s7,probe_grad,2,3494,3492,0.0003720238095238095,0.0005810617555927196
d16-s7,probe_grad,2,3763,3761,0.0003720238095238095,0.0005839806471792911
d16-s7,probe_grad,2,4031,4029,0.0003720238095238095,0.0020054578028831003
d16-s7,probe_grad,2,4300,4298,0.0003720238095238095,0.0016830446996181387
d16-s7,probe_grad,2,4569,4567,0.0003720238095238095,0.0006320278592844619
d16-s7,probe_grad,2,4838,4836,0.0003720238095238095,0.0007956397915747775
d16-s7,probe_grad,2,5106,5104,0.0003720238095238095,0.0008618169765233513
d16-s7,probe_grad,2,5375,5373,0.0003720238095238095,0.0015271952601015
