seg,tier,metric,n,ndef,nsteps,veclen
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,step/skipped,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/n_undefined_queries/b0,75,75,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/n_undefined_queries/b1,75,75,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/n_undefined_queries/b2,75,75,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/n_undefined_queries/b3,75,75,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_mean_distance,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_mean_distance/b0,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_mean_distance/b1,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_mean_distance/b2,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_mean_distance/b3,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_median_distance,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_median_distance/b0,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_median_distance/b1,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_median_distance/b2,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_median_distance/b3,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_norm_entropy,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_norm_entropy/b0,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_norm_entropy/b1,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_norm_entropy/b2,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/per_head_norm_entropy/b3,75,75,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,attn/validation_max_abs_err,75,75,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,grad/max_abs,375,375,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,grad/nonfinite,375,375,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,grad/norm,3725,3725,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,grad/rms,3725,3725,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,grad/zero_fraction,375,375,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/cautious_mask_fraction,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/cos_data_decay,2600,2496,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/cos_nesterov_final,2600,2528,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/cos_raw_final,2600,2528,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/cos_raw_momentum,2600,2528,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/cos_raw_nesterov,2600,2528,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/data_norm,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/decay_norm,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/factored_scale_dispersion,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/norm_degenerate,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/norm_deviation,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/polar_residual,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/u_final_norm_analytic,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,muon/u_final_norm_observed,2600,2600,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,noise/b_noise,25,24,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,noise/mean_grad_norm,3725,3725,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,noise/pairwise_cosines,25,25,25,28
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,noise/per_sub_sq_norm,25,25,25,8
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,noise/row_trace,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,noise/s2,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,noise/signal_raw,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/adamw_m_norm,1095,1080,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/adamw_m_rms,1095,1080,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/adamw_v_norm,1095,1080,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/adamw_v_rms,1095,1080,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/muon_momentum_norm,2600,2496,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/muon_momentum_rms,2600,2496,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/muon_second_momentum_mean,2600,2496,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/muon_second_momentum_norm,2600,2496,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,optim/muon_second_momentum_rms,2600,2496,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/attention,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/attention/work,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/grads_ready/periodic_scan,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/grads_ready/periodic_scan/work,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/noise,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/noise/work,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/probes,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,overhead/probes/work,25,25,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,param/norm,3725,3725,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,param/rms,3725,3725,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/attn_out_norm,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/attn_out_stats_mean,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/attn_out_stats_quantiles,800,800,25,7
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/attn_out_stats_rms,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/attn_out_stats_std,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/attn_residual_ratio,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/backout_contribution_ratio,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/backout_term_norm,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/block_in_stats_mean,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/block_in_stats_quantiles,800,800,25,7
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/block_in_stats_rms,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/block_in_stats_std,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/c_proj_in_norm,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/c_proj_in_stats_mean,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/c_proj_in_stats_quantiles,800,800,25,7
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/c_proj_in_stats_rms,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/c_proj_in_stats_std,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/content_loss_sums,50,50,25,40
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_entropy_mean,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_lse_mean,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_margin_mean,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_max_postcap,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_max_precap,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_saturation_fraction,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_softcap_equiv_err,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/logit_z_loss,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/loss,50,50,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/mlp_out_norm,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/mlp_out_stats_mean,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/mlp_out_stats_quantiles,800,800,25,7
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/mlp_out_stats_rms,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/mlp_out_stats_std,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/mlp_residual_ratio,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/n_segments,50,50,25,16
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/per_row_loss,50,50,25,16
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/per_token_loss,50,50,25,32768
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/relu2_sparsity,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/relu2_tail_quantiles,800,800,25,3
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/resid_contribution_ratio,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/resid_term_norm,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/residual_mix_equiv_err,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/segment_lengths,50,50,25,40
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/transition_loss_sum,50,50,25,16
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/ve_contribution_ratio,400,400,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/ve_gate_mean,400,400,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/ve_gate_quantiles,400,400,25,7
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/ve_gate_rms,400,400,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/ve_gate_std,400,400,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/x0_contribution_ratio,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,probe/x0_term_norm,800,800,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,sketch/grad,3725,3725,25,4096
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,sketch/grad_cosine_prev,25,24,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,periodic,sketch/grad_sq_norm,3725,3725,25,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,calib/grad_cosine_prev,33,32,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,calib/grad_norm,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/Hg_norm,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/arith_eps,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/c_fd_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/c_fd_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/c_fd_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_eps_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_eps_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_eps_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_floor_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_floor_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_floor_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_snr_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_snr_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/curv_snr_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/dhd,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_curv_gradient,66,29,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_curv_random,66,0,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_curv_update,66,0,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_fd_gradient,66,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_fd_random,66,1,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_fd_update,66,0,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_lin_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_lin_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_lin_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_sym_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_sym_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/e_sym_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/eta_star,66,61,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/eta_star_rho,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/eta_star_rho_threshold,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_conclusive_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_conclusive_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_conclusive_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_cos_gradient,66,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_cos_random,66,1,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_cos_update,66,0,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_eps_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_eps_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_eps_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_floor_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_floor_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_floor_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_snr_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_snr_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_snr_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_conclusive_gradient,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_conclusive_random,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_conclusive_update,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_cos_gradient,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_cos_random,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_cos_update,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_cos_valid_gradient,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_cos_valid_random,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_cos_valid_update,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_e_fd_gradient,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_e_fd_random,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_e_fd_update,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_eps_gradient,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_eps_random,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_eps_update,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_floor_gradient,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_floor_random,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_floor_update,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_snr_gradient,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_snr_random,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/fd_sweep_snr_update,66,66,33,6
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/gHg,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/gg,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/native_verdict_code,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/shadow_verdict_code,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_c_fd_gradient,66,66,33,5
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_c_fd_random,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_c_fd_update,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_e_curv_gradient,66,66,33,5
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_e_curv_random,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_e_curv_update,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_eps_gradient,66,66,33,5
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_eps_random,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_eps_update,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_floor_gradient,66,66,33,5
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_floor_random,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_floor_update,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_snr_gradient,66,66,33,5
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_snr_random,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/sweep_snr_update,66,66,33,4
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/verdict_code_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/verdict_code_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/verdict_code_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/vhv_gradient,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/vhv_random,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,curvature/vhv_update,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,muon/replay_update_relerr,3432,3432,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/grads_ready/calibration,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/grads_ready/calibration/work,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/lineage_checkpoint,3,3,3,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/muon_reference,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/muon_reference/work,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/probe_grad_sketch,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/probe_grad_sketch/work,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/shadow_acceptance,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/theta_snapshot,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/theta_snapshot/work,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/update_effectiveness,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,overhead/update_effectiveness/work,33,33,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,sketch/probe_grad,4917,4917,33,4096
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,sketch/probe_grad_cosine_prev,33,32,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,sketch/probe_grad_sq_norm,4917,4917,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/actual,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/direction_norm,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/loss_after,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/loss_before,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/normalized_residual,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/p1,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/p2,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/residual_p1,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,sparse,update/residual_p2,66,66,33,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,offline,overhead/total/attention,1,1,1,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,offline,overhead/total/grads_ready,1,1,1,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,offline,overhead/total/grads_ready/calibration,1,1,1,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,offline,overhead/total/grads_ready/periodic_scan,1,1,1,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,offline,overhead/total/lineage_checkpoint,1,1,1,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,offline,overhead/total/lineage_inventory,1,1,1,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,offline,overhead/total/microbatch_cpu_launch,1,1,1,0
