run,step,progress,K,b,s2,signal_raw,gbar2,row_trace,b_noise,mean_sq_norm_sub,cos_mean,cos_sd,cos_min,cos_max,cos_pred_mean,I_exact,I_sketch,rel_err_inner,abs_err_cos,sd_err_cos,pred_cos_from_bnoise
d12-s8,303,0.12023809523809524,8,4,0.24628554892045226,0.09362398746896819,0.12440968108402473,0.985142195681809,10.522326834331169,0.33990953862667084,0.2748308868280479,0.04830043924060965,0.18755319714546204,0.3697504699230194,0.2779267183991359,0.09362398746896819,0.09268801782136238,-0.009997113698196624,-0.0030958315710879697,0.0463891905713227,0.2754379546495189
d12-s8,404,0.16031746031746033,8,4,0.20224011100927036,0.027363845709171893,0.05264385958533069,0.8089604440370814,29.56311231377583,0.2296039555221796,0.11863325802343232,0.013118283431785662,0.08911382406949997,0.14312823116779327,0.11929416328893987,0.027363845709171893,0.027240147155277197,-0.004520510574770355,-0.0006609052655075483,0.013911589289158116,0.11917845885699395
d12-s8,505,0.2003968253968254,8,4,0.1861328016995531,0.04337922760580832,0.06664582781825246,0.7445312067982124,17.163311748283004,0.22951203025877476,0.18785711697169713,0.027565303623757757,0.13492511212825775,0.23384620249271393,0.18948154798719205,0.04337922760580832,0.043172661649151414,-0.004761863409233383,-0.0016244310154949423,0.031411118535181526,0.18900633547226006
d12-s8,606,0.24047619047619048,8,4,0.17260828906114511,0.03342724605749936,0.0550032821901425,0.6904331562445805,20.654802225015562,0.2060355357825756,0.1617837721215827,0.01956404486697362,0.11508554965257645,0.19641569256782532,0.16295240068925956,0.03342724605749936,0.0333105933178097,-0.003489750232160919,-0.0011686285676768518,0.02268972091914562,0.16224019821750874
d12-s8,707,0.28055555555555556,8,4,0.2000905402458995,0.039724883086314326,0.06473620061705176,0.800362160983598,20.147627854424872,0.23981542512774467,0.16418572195938655,0.030248225148870832,0.1038089320063591,0.2133776992559433,0.16747449150154647,0.039724883086314326,0.039609032157391935,-0.002916331526279634,-0.003288769542159928,0.041118023918859256,0.16564774080974706
d12-s8,808,0.32063492063492066,8,4,0.1930570495335441,0.0805111355974074,0.10464326678910041,0.7722281981341764,9.591570065483507,0.27356819063425064,0.2960753616477762,0.033226721336525634,0.23263399302959442,0.3671879470348358,0.29621330222493397,0.0805111355974074,0.08110406341307057,0.007364544187130585,-0.00013794057715775719,0.04632796442530072,0.29430006840476847
d12-s8,909,0.3607142857142857,8,4,0.20894723690230826,0.08285695902012996,0.10897536363291849,0.8357889476092331,10.087130368931106,0.2918041944503784,0.28421009491596905,0.03997858323229101,0.20725706219673157,0.3545796871185303,0.2854239354168972,0.08285695902012996,0.08241618997225843,-0.0053196382426302855,-0.001213840500928241,0.034596261192286294,0.2839471130913875
d12-s8,1010,0.4007936507936508,8,4,0.24571580649931438,0.05656766096961949,0.08728213678203378,0.9828632259972575,17.37500206213439,0.30228346958756447,0.18608896806836128,0.045446789130251526,0.12581944465637207,0.2839645445346832,0.18884165053128038,0.05656766096961949,0.05634899739051983,-0.0038655227271478408,-0.0027526824629190943,0.0515822002966822,0.1871344848703412
d12-s8,1111,0.44087301587301586,8,4,0.27130742567206717,0.07621071901595705,0.11012414722496544,1.0852297026882687,14.239856501826765,0.3475181460380554,0.21118116485221045,0.03175961592009755,0.1399964690208435,0.27254626154899597,0.22095549465209627,0.07621071901595705,0.07337069238950211,-0.03726544852385256,-0.009774329799885798,0.038810265815837054,0.2192999708961192
d12-s8,1212,0.48095238095238096,8,4,0.30796213214511525,0.07041101124524195,0.10890627776338135,1.231848528580461,17.495112011527937,0.3783731460571289,0.18634545670023986,0.03317545779508722,0.12434395402669907,0.23925083875656128,0.18717406615667925,0.07041101124524195,0.0699692882762777,-0.006273492755639087,-0.0008286094564393763,0.029057238942466507,0.18608881860465673
d12-s8,1313,0.5210317460317461,8,4,0.3229124471262911,0.04538306164924423,0.08574711754003062,1.2916497885051643,28.461054445555995,0.3682955130934715,0.12416136145059552,0.026195151794584558,0.054055582731962204,0.17607153952121735,0.12367078018721697,0.04538306164924423,0.04573198641279541,0.007688435968642758,0.0004905812633785658,0.02770616118466843,0.12322458614857505
d12-s8,1414,0.5611111111111111,8,4,0.3323055012569114,0.05015463986707047,0.0916928275241844,1.3292220050276455,26.50247332152333,0.38246014341712,0.13319559847669943,0.041305259246173634,0.05483565479516983,0.20406515896320343,0.13142087615714543,0.05015463986707047,0.05080295295971598,0.012926283477735891,0.001774722319553968,0.040807683176492957,0.1311369067628197
d12-s8,1515,0.6011904761904762,8,4,0.3705279756486683,0.08423596717124074,0.13055196412732428,1.4821119025946732,17.594763286586748,0.454763937741518,0.1797626901950155,0.03985230944134688,0.10323236137628555,0.24374519288539886,0.18723050141123357,0.08423596717124074,0.08217171844870666,-0.02450555020443619,-0.007467811216218051,0.04963030242148095,0.18523009244952168
d12-s8,1616,0.6412698412698413,8,4,0.4020808744320488,0.05190618735264201,0.10216629665664811,1.6083234977281953,30.985198099824068,0.4539870619773865,0.11340920853295497,0.03327774204561364,0.026515942066907883,0.18191710114479065,0.11513806506334683,0.05190618735264201,0.05187904400550202,-0.0005229308590049829,-0.0017288565303918532,0.03801897435690585,0.11433406747009717
d12-s8,1717,0.6813492063492064,8,4,0.4070167650028326,0.035906389973226434,0.08678348559858051,1.6280670600113305,45.341986794698585,0.4429231472313404,0.07768817380669393,0.030729004177202732,0.007314339745789766,0.1283864676952362,0.08182854846546525,0.035906389973226434,0.03463011932314362,-0.03554438781048351,-0.00414037465877132,0.03327714599191653,0.08106686130502085
d12-s8,1818,0.7214285714285714,8,4,0.40592603780710385,0.021684160021435063,0.07242491474732304,1.6237041512284154,74.87973477521673,0.42761019989848137,0.05045737515735839,0.027704456025060078,-0.005851265043020248,0.09654764086008072,0.050976062932421476,0.021684160021435063,0.021706639978795607,0.0010366994773291726,-0.0005186877750630951,0.028621552671207293,0.05071010965489151
d12-s8,1919,0.7615079365079365,8,4,0.410635320006315,0.012427910343583246,0.06375732534437262,1.64254128002526,132.1655237779643,0.4230632297694683,0.028080117697494904,0.02570446116448665,-0.015310373157262802,0.06468016654253006,0.0294845575573028,0.012427910343583246,0.011858998295675929,-0.04577696750130291,-0.0014044398598078958,0.025720758208347,0.02937601155577768
d12-s8,2020,0.8015873015873016,8,4,0.4599937297359296,0.010739511895534647,0.06823872811252585,1.8399749189437185,171.32761123983266,0.47073324397206306,0.02404221712328893,0.027746256648660855,-0.03559863939881325,0.0858311802148819,0.023433317097156216,0.010739511895534647,0.011181052516849291,0.04111365820063308,0.0006089000261327073,0.027903128197079824,0.02281443277367393
d12-s8,2121,0.8416666666666667,8,4,0.3960704349474601,0.01653367754639236,0.06604248191482487,1.5842817397898403,95.82149738583296,0.41260411590337753,0.03822947638608249,0.02298403225512959,-0.0030296172481030226,0.07786954194307327,0.04013411374776825,0.01653367754639236,0.015714546071516892,-0.04954321097511668,-0.0019046373616857547,0.02280880679900136,0.040071528726313164
d12-s8,2222,0.8817460317460317,8,4,0.42897553929256965,0.0014404666260498453,0.05506240903762105,1.7159021571702786,1191.2127126997402,0.4304160065948963,0.003088910437197358,0.025520347640671504,-0.03441902995109558,0.05625329911708832,0.0033669168624044887,0.0014404666260498453,0.001263329303777584,-0.12297218072869935,-0.000278006425207131,0.025499473919457418,0.003346684617305334
d12-s8,2323,0.9218253968253968,8,4,0.4322250914377475,-0.0007310632175259804,0.05329707321219246,1.72890036575099,,0.43149402365088463,-0.0012221364429154033,0.020485715888882185,-0.05494587495923042,0.03694593533873558,-0.0016966478310614134,-0.0007310632175259804,-0.0005183567446826135,0.29095496496622436,0.00047451138814601023,0.02048422104376015,
d12-s8,2424,0.9619047619047619,8,4,0.4130332438773548,0.005919607556392696,0.057548763041062045,1.6521329755094192,279.0950176629952,0.4189528487622738,0.014864326404806758,0.023250620462028963,-0.05042099952697754,0.054816871881484985,0.014174646094591558,0.005919607556392696,0.006116509237894594,0.03326262419022352,0.0006896803102151988,0.02310408533178786,0.014129531607517445
d12-s9,0,0.0,8,4,0.18812354195587289,0.07223277163861913,0.09574821438310324,0.7524941678234915,10.417628325107378,0.2603563144803047,0.29527856409549713,0.04477378710099682,0.2061338871717453,0.3883281648159027,0.28042930029414054,0.07223277163861913,0.07660842757288826,0.06057715680855432,0.014849263801356585,0.051500521158565966,0.27743814098982256
d12-s9,101,0.04007936507936508,8,4,0.11262232166250286,0.03785733983628736,0.05193513004410022,0.4504892866500114,11.899655089294054,0.15047965943813324,0.25030296508755,0.021470235073592973,0.20231884717941284,0.2797345817089081,0.25417937127639567,0.03785733983628736,0.03757587538690978,-0.007434871298267872,-0.003876406188845694,0.033091799473968016,0.2515777843944161
d12-s9,202,0.08015873015873017,8,4,0.21561860614163816,0.03629043789631682,0.0632427636640216,0.8624744245665527,23.76588640320834,0.25190904550254345,0.144500447171075,0.04553842918452134,0.07309998571872711,0.2203296422958374,0.14466755897687444,0.03629043789631682,0.03630859798785994,0.000500409821314381,-0.00016711180579944259,0.04579141695548261,0.14406167128659725
d12-s9,303,0.12023809523809524,8,4,0.21287099087960218,0.033183757617698414,0.05979263147764868,0.8514839635184087,25.659660769227454,0.24605474807322025,0.13598352697278773,0.025023182700876227,0.08795145899057388,0.18290023505687714,0.1367848692123735,0.033183757617698414,0.03332608295152952,0.004289005948958556,-0.0008013422395857912,0.02925250509018912,0.13486330916333633
d12-s9,404,0.16031746031746033,8,4,0.19489573272885455,0.042614247024699486,0.0669762136158063,0.7795829309154182,18.293950623216855,0.23750998452305794,0.17885115104062216,0.012875788517532061,0.15140564739704132,0.20108239352703094,0.17972524806004095,0.042614247024699486,0.04244456609461016,-0.003981788766347914,-0.0008740970194188388,0.013836068962249957,0.17942086925743936
d12-s9,505,0.2003968253968254,8,4,0.16981955287910264,0.03685506513176964,0.058082509241657476,0.6792782115164105,18.4310679980555,0.2066746149212122,0.17694716261965887,0.027897417100578636,0.12301252782344818,0.23226433992385864,0.17912712506060718,0.03685506513176964,0.036731777157308264,-0.0033452111404655527,-0.0021799624409482785,0.03571489314504546,0.17832409942971736
d12-s9,606,0.24047619047619048,8,4,0.17315981122690363,0.07448927841051299,0.09613425481387594,0.6926392449076145,9.298509257808295,0.24764908850193024,0.3011274960424219,0.03793718342718573,0.2299506515264511,0.37965184450149536,0.30447603258382655,0.07448927841051299,0.0748304499223129,0.004580142526280108,-0.0033485365414046486,0.06040363694786136,0.30078559351691075
d12-s9,707,0.28055555555555556,8,4,0.17314369733992813,0.06038706875248628,0.08203003091997729,0.6925747893597125,11.468925444923133,0.23353076726198196,0.2584296954529626,0.03359152270676106,0.1922059804201126,0.33042609691619873,0.2590637290411899,0.06038706875248628,0.060284466622116804,-0.0016990745285222681,-0.0006340335882273072,0.03409004207616782,0.25858292576571895
d12-s9,808,0.32063492063492066,8,4,0.18937384380332187,0.055977877370315704,0.07964960784573094,0.7574953752132875,13.532048923580243,0.24535172060132027,0.2289719735937459,0.03158681664868293,0.1568925380706787,0.2908566892147064,0.22877036849337765,0.055977877370315704,0.05623011419195219,0.00450600904296242,0.00020160510036829358,0.036129290093121616,0.22815359559144757
d12-s9,909,0.3607142857142857,8,4,0.2191794840555344,0.06686419157684703,0.09426162708378882,0.8767179362221376,13.111920080788316,0.28604367189109325,0.23573068529367447,0.03661881197492744,0.14762075245380402,0.30438676476478577,0.23848172845391002,0.06686419157684703,0.06689510835979492,0.00046238176546799703,-0.0027510431602355634,0.04618801862645763,0.23375518241759619
d12-s9,1010,0.4007936507936508,8,4,0.24391646110186116,0.05006473188751315,0.08055428952524579,0.9756658444074446,19.488086875199855,0.2939811982214451,0.16326403112283774,0.029839602727969896,0.11550535261631012,0.21529610455036163,0.1720266356915138,0.05006473188751315,0.04799373444651217,-0.04136639432433499,-0.00876260456867605,0.03595997972807466,0.17029909763419013
d12-s9,1111,0.44087301587301586,8,4,0.27659694449696964,0.06408434141237457,0.09865895947449577,1.1063877779878786,17.26455720077412,0.3406812846660614,0.1804819516837597,0.036036200273818646,0.11749081313610077,0.24443505704402924,0.18955611479200535,0.06408434141237457,0.06148887446447647,-0.04050079770964016,-0.009074163108245705,0.04129264094014815,0.18810643279486594
d12-s9,1212,0.48095238095238096,8,4,0.3404108258252693,0.08050759799876112,0.12305895122691979,1.3616433033010773,16.913227287218664,0.42091842368245125,0.19290614553860255,0.023183176046355225,0.1485494077205658,0.23328575491905212,0.1943531208519549,0.08050759799876112,0.08094266721898191,0.005404076522410857,-0.001446975313352373,0.03439211507170456,0.19126651018825017
d12-s9,1313,0.5210317460317461,8,4,0.35777286791980395,0.06318063839617086,0.10790224688614636,1.4310914716792158,22.650791571709554,0.42095350846648216,0.14833705233676092,0.025635183223752293,0.10426386445760727,0.1999710649251938,0.15060043251908048,0.06318063839617086,0.06251933126607552,-0.0104669270029949,-0.0022633801823195624,0.028702542040539132,0.15008935060098158
d12-s9,1414,0.5611111111111111,8,4,0.3900816699328199,0.11104903871678116,0.15980924745838365,1.5603266797312796,14.050789612963042,0.5011307038366795,0.2167044175522668,0.031004189961395277,0.15561293065547943,0.2846921384334564,0.22239692080965018,0.11104903871678116,0.10864983414254488,-0.02160491078500196,-0.005692503257383414,0.03559983265527152,0.2215969542477759
d12-s9,1515,0.6011904761904762,8,4,0.4238084289918841,0.09353541209229098,0.1465114657162765,1.6952337159675364,18.123977625659645,0.5173438377678394,0.17676618562213012,0.04241335666304373,0.08055711537599564,0.2708454728126526,0.18271770399804158,0.09353541209229098,0.09162188797486412,-0.02045775043508435,-0.005951518375911387,0.04892505081982149,0.18079931500928448
d12-s9,1616,0.6412698412698413,8,4,0.46949279243678277,0.07138618774809556,0.1300727868026934,1.877971169747131,26.307206323638308,0.540878988802433,0.13084491448743002,0.037614745613788844,0.014967232942581177,0.20234628021717072,0.13338070902404378,0.07138618774809556,0.07143905230633295,0.0007405432325918942,-0.0025357945366137544,0.04517201914791687,0.1319818117607288
d12-s9,1717,0.6813492063492064,8,4,0.4761054284463008,0.03794479899272422,0.09745797754851182,1.9044217137852033,50.18926873615458,0.5140502341091633,0.07407298803861652,0.02702945012768495,0.03284027799963951,0.1351347714662552,0.07446324283214588,0.03794479899272422,0.03792058435313569,-0.0006381543777099099,-0.0003902547935293683,0.027362190706170426,0.07381535298946075
d12-s9,1818,0.7214285714285714,8,4,0.4738935242147875,0.040255338126080176,0.09949202865292861,1.89557409685915,47.08876350565459,0.5141488574445248,0.07673890754189674,0.03743831850996821,0.0003731581964530051,0.14701737463474274,0.07866756749133627,0.040255338126080176,0.03951648613673793,-0.018354136960125708,-0.0019286599494395273,0.038170179713156234,0.07829510298399125
d12-s9,1919,0.7615079365079365,8,4,0.502494007729313,0.030138160928716323,0.09294991189488044,2.009976030917252,66.69205979990973,0.5326321609318256,0.05652583185915968,0.0315210317827302,0.004031286109238863,0.12831422686576843,0.05693489889749636,0.030138160928716323,0.030515910194118413,0.01253391891746657,-0.0004090670383366749,0.033384612946525866,0.05658344107275692
d12-s9,2020,0.8015873015873016,8,4,0.5355431813290831,0.016596905454746444,0.08353980312088183,2.1421727253163323,129.07061085316394,0.552140086889267,0.028111307116757547,0.027748650420652735,-0.021430306136608124,0.06545829772949219,0.031062970328734275,0.016596905454746444,0.015334066452948719,-0.07608882301830393,-0.002951663211976725,0.028227560518455944,0.03005922926448259
d12-s9,2121,0.8416666666666667,8,4,0.45348629430260956,0.01712803197931269,0.07381381876713888,1.8139451772104382,105.90505549039896,0.47061432898044586,0.03683068572094531,0.022880523151395493,-0.006203221622854471,0.08608461916446686,0.03646783652036866,0.01712803197931269,0.017280159221767285,0.008881770108692956,0.0003628492005766502,0.022789935186807882,0.03639505009257222
d12-s9,2222,0.8817460317460317,8,4,0.4912374649892115,0.003639043117566132,0.06504372624121757,1.964949859956846,539.9633355460337,0.494876503944397,0.006662477454353523,0.03096613818612141,-0.04951918125152588,0.07134830951690674,0.007402181132213247,0.003639043117566132,0.0032303779844144046,-0.11230016241880947,-0.0007397036778597235,0.030941900199683108,0.007353436782618401
d12-s9,2323,0.9218253968253968,8,4,0.4958636861684259,0.0032280977466438016,0.06521105851769704,1.9834547446737036,614.4345371003303,0.4990917816758156,0.006022676047515623,0.02039495798500676,-0.037166476249694824,0.03496644273400307,0.0064830282763740175,0.0032280977466438016,0.0029607479879095286,-0.08281959832605192,-0.0004603522288583955,0.020369570753875473,0.0064679440749782525
d12-s9,2424,0.9619047619047619,8,4,0.4742628950535074,0.006720425125123039,0.06600328700681146,1.8970515802140295,282.2814844141721,0.48098332807421684,0.011693657860243028,0.02424784322845377,-0.03901773318648338,0.0626475065946579,0.014008872068051265,0.006720425125123039,0.0055646227014718,-0.17198352814474344,-0.0023152142078082362,0.0241909654391871,0.013972262328405
d14-s7,0,0.0,8,4,0.2202624268235056,0.08920394918853308,0.11673675254147128,0.8810497072940224,9.876801591282899,0.3094663731753826,0.29390913620591164,0.04321076823505984,0.2088182419538498,0.3911803960800171,0.2915784570421328,0.08920394918853308,0.09057422837825216,0.015361194231692394,0.0023306791637788906,0.05023729816884554,0.2882508605234157
d14-s7,151,0.04017025804735302,8,4,0.21052716431895493,0.049264670852591105,0.07558056639246047,0.8421086572758197,17.093561018514926,0.25979183055460453,0.18917204146938665,0.035792960434137086,0.12306273728609085,0.2524507939815521,0.19005388648235821,0.049264670852591105,0.04929974680367643,0.0007119899611280816,-0.0008818450129715526,0.040440669442031923,0.18963132855988565
d14-s7,302,0.08034051609470604,8,4,0.22645258154458606,0.08510045464573933,0.11340702733881258,0.9058103261783442,10.644012772306557,0.3115530349314213,0.2726391756108829,0.028753786341442027,0.23010006546974182,0.34140023589134216,0.2799192799592104,0.08510045464573933,0.08464711954259081,-0.005327058533772634,-0.007280104348327513,0.05373914610611786,0.2731491744916012
d14-s7,453,0.12051077414205906,8,4,0.19050589871281837,0.05279479287541327,0.07660803021451557,0.7620235948512735,14.433688501241392,0.2433006912469864,0.21634894636060512,0.05676732692387826,0.10335681587457657,0.30887940526008606,0.21938609714666574,0.05279479287541327,0.053113003876349894,0.006027317915377534,-0.0030371507860606356,0.07015557189483218,0.21699401070657268
d14-s7,604,0.16068103218941207,8,4,0.1597232925855861,0.029958449168949235,0.0499238607421475,0.6388931703423444,21.325976079046583,0.18968174047768116,0.15587726474872657,0.04703193567378352,0.07917576283216476,0.23183628916740417,0.15856918008142115,0.029958449168949235,0.029842285038744424,-0.003877508129666814,-0.0026919153326945863,0.05319911522168614,0.15794060562622877
d14-s7,755,0.2008512902367651,8,4,0.1676027730524723,0.05759928285186078,0.07854962948341981,0.6704110922098891,11.639226376031713,0.2252020537853241,0.258264603891543,0.06046471143749444,0.16349856555461884,0.36485716700553894,0.2564356215824192,0.05759928285186078,0.05818868497192262,0.010232803098915739,0.001828982309123783,0.06292639882697355,0.25576712708310817
d14-s7,906,0.24102154828411812,8,4,0.19501176148614568,0.03228091751715973,0.05665738770292794,0.7800470459445827,24.1643393664362,0.22729267925024033,0.13986229923154628,0.03369368919132521,0.07844603061676025,0.21514594554901123,0.14326996800517408,0.03228091751715973,0.03200270811879882,-0.008618385713882484,-0.0034076687736278063,0.04085127813863554,0.1420235691651568
d14-s7,1057,0.2811918063314711,8,4,0.2429695950375605,0.09812071268262429,0.12849191206231936,0.971878380150242,9.904925816161006,0.3410903103649616,0.289182571960347,0.0324881252354929,0.24504771828651428,0.3554646372795105,0.28851403471743975,0.09812071268262429,0.09873153540121117,0.006225216897502712,0.0006685372429073479,0.03964087609907867,0.2876678418054556
d14-s7,1208,0.32136206437882414,8,4,0.30967085292963603,0.09598467648133889,0.1346935330975434,1.2386834117185441,12.905012103253439,0.40565553307533264,0.2308455572596618,0.03208905823932146,0.17839734256267548,0.3113265037536621,0.24016422981729413,0.09598467648133889,0.09392728373084132,-0.021434595874244212,-0.009318672557632331,0.050144731282023,0.23661621627766732
d14-s7,1359,0.36153232242617717,8,4,0.43619802856150003,0.17391263655796052,0.228437390128148,1.7447921142460001,10.032578131057813,0.6101106628775597,0.2844743052763598,0.06202123964323882,0.17653928697109222,0.38322147727012634,0.2879089760762921,0.17391263655796052,0.1738586360677598,-0.0003105035451677193,-0.0034346707999322987,0.07289483900693407,0.28505096943995917
d14-s7,1510,0.4017025804735302,8,4,0.5061349605741319,0.15163835769849118,0.21490522777025767,2.0245398422965275,13.35110636269224,0.6577733233571053,0.22918651785169328,0.04199959514043989,0.17094142735004425,0.32589468359947205,0.2337153293726772,0.15163835769849118,0.150575198247591,-0.007011151182566288,-0.004528811520983886,0.052381354150692526,0.23053284997437765
d14-s7,1661,0.4418728385208832,8,4,0.6002062039841677,0.16112845882058707,0.23615423431860805,2.4008248159366707,14.900066900099475,0.7613346576690674,0.2076612732240132,0.049937361581694636,0.09835220873355865,0.3334595561027527,0.21400347642510215,0.16112845882058707,0.15779625911212075,-0.02068039210985473,-0.006342203201088969,0.05530863911782014,0.2116394625025876
d14-s7,1812,0.48204309656823624,8,4,0.7339592882943536,0.22985926404937068,0.3216041750861649,2.9358371531774146,12.772324688844545,0.9638185650110245,0.23617571592330933,0.03958518111123174,0.15234199166297913,0.3269694745540619,0.24212715442719995,0.22985926404937068,0.22613439328311102,-0.01620500605735693,-0.0059514385038906435,0.044871393657724586,0.23848810908486903
d14-s7,1963,0.5222133546155893,8,4,0.8124784318633961,0.14742178019717678,0.2489815841801013,3.2499137274535843,22.04500395468581,0.9599002078175545,0.15565046721271106,0.039318216415570775,0.10293909907341003,0.23772035539150238,0.15652592190579342,0.14742178019717678,0.14938003679865344,0.013283360157891836,-0.0008754546930823799,0.04724268026794551,0.15358031839654807
d14-s7,2114,0.5623836126629422,8,4,0.8265529029450391,0.20885151819370407,0.31217063106183396,3.3062116117801565,15.830440881515335,1.035404421389103,0.208948140963912,0.04626563650642465,0.10237342864274979,0.3114802837371826,0.20342189036951352,0.20885151819370407,0.21492986295035246,0.029103665653083248,0.005526250594398487,0.045864355740341096,0.2017100892461016
d14-s7,2265,0.6025538707102953,8,4,0.833227832779538,0.18289060287769715,0.2870440819751394,3.332911331118152,18.223524219814294,1.0161184445023537,0.18348776788583823,0.05187401884642674,0.08646363019943237,0.26660212874412537,0.1805979804287666,0.18289060287769715,0.18717712726683214,0.023437641528260906,0.0028897874570716184,0.05581041222916584,0.17998945443736758
d14-s7,2416,0.6427241287576483,8,4,0.9114282394490435,0.09118399297837522,0.20511252290950566,3.645712957796174,39.98194023660243,1.0026122406125069,0.09430545250818666,0.043539788655723395,0.0023578652180731297,0.16202135384082794,0.09166167498502284,0.09118399297837522,0.09397502204244731,0.030608761175154976,0.002643777523163817,0.0432916033372802,0.09094641979143839
d14-s7,2567,0.6828943868050014,8,4,0.9966189653128075,0.11541587423561037,0.2399932448997113,3.98647586125123,34.540100204181826,1.1120348274707794,0.1047375770950956,0.04996495093045355,0.022980211302638054,0.19402523338794708,0.10508650902104154,0.11541587423561037,0.11711195349210561,0.014695372432329913,-0.00034893192594590206,0.05302236940723733,0.1037880020759774
d14-s7,2718,0.7230646448523543,8,4,0.9116019674520744,0.057611142237228366,0.17156138816873767,3.646407869808298,63.29344859703174,0.9692131131887436,0.06280022025124968,0.04744852139326747,-0.018926376476883888,0.14947623014450073,0.05978728800596254,0.057611142237228366,0.061414879092205124,0.06602432632413215,0.0030129322452871407,0.048458269198168015,0.059441150414996514
d14-s7,2869,0.7632349028997074,8,4,0.8625011763977345,0.05271951919966712,0.16053216624938393,3.450004705590938,65.44074676638405,0.9152206853032112,0.05958915471897593,0.03793809058007524,-0.017673030495643616,0.14661942422389984,0.05816677056380328,0.05271951919966712,0.05406463386739314,0.025514547327937467,0.0014223841551726515,0.03768723249305047,0.05760306716540643
d14-s7,3020,0.8034051609470604,8,4,0.8702790047759683,0.03566738595771188,0.14445226155470792,3.4811160191038732,97.5994154220096,0.9059463888406754,0.04072509885632566,0.04208514928579149,-0.03518655523657799,0.13101182878017426,0.03954104899109997,0.03566738595771188,0.03645486385854819,0.022078374394186414,0.0011840498652256972,0.041708001729397946,0.039370305265885176
d14-s7,3171,0.8435754189944135,8,4,0.878043855844451,0.0342369529524478,0.14399243493300418,3.512175423377804,102.58434587493564,0.9122808203101158,0.03931522998443272,0.03734346116222953,-0.05211556330323219,0.10418329387903214,0.037756593526311555,0.0342369529524478,0.0351297351787855,0.026076567841118874,0.0015586364581211681,0.0366105634094156,0.0375289632559507
d14-s7,3322,0.8837456770417664,8,4,0.8405628583267425,0.014497777808069809,0.11956813509891262,3.36225143330697,231.91495123035068,0.8550606369972229,0.017585480585694313,0.035803808486092874,-0.052836790680885315,0.08322302252054214,0.01703864684311196,0.014497777808069809,0.015081486342158787,0.04026193129846922,0.0005468337425823548,0.035858981237590265,0.016955262814582463
d14-s7,3473,0.9239159350891194,8,4,0.8207505177042772,0.02153093914506675,0.1241247538581014,3.283002070817109,152.47834981547115,0.8422814607620239,0.02626224309538624,0.03285967826947282,-0.0317310132086277,0.09456442296504974,0.025747859055165766,0.02153093914506675,0.022183755795180282,0.030319933827090344,0.000514384040220475,0.03303842369886417,0.025562641763010954
d14-s7,3624,0.9640861931364725,8,4,0.847226555498945,0.013977791500823303,0.11988111093819143,3.38890622199578,242.44933270010293,0.8612043410539627,0.01763367493237768,0.027283319612847884,-0.03122883290052414,0.07735276222229004,0.016278985383205765,0.013977791500823303,0.015143041405461117,0.08336437874103218,0.001354689549171914,0.02728166898495271,0.01623051665904685
d16-s7,0,0.0,8,4,0.25106337564790465,0.09921777994394465,0.13060070189993273,1.0042535025916186,10.121709064232183,0.35028116032481194,0.2919065686208861,0.037889320321554426,0.22131507098674774,0.3614906370639801,0.2863639343745507,0.09921777994394465,0.10175655834271423,0.0255879379704315,0.005542634246335436,0.04362538094881289,0.2832518345907083
d16-s7,216,0.04017857142857143,8,4,0.20693445077334818,0.038900457698000074,0.0647672640446686,0.8277378030933927,21.278356401856627,0.24583491124212742,0.15943515673279762,0.028471091555594203,0.10936935991048813,0.21555264294147491,0.15873917557190162,0.038900457698000074,0.039093981129743514,0.004974836883561653,0.000695981160896017,0.028186047291040583,0.1582381360722571
d16-s7,432,0.08035714285714286,8,4,0.19426740211257051,0.031006746273172934,0.05529017153724425,0.7770696084502821,25.06130767814885,0.22527414932847023,0.13067489556228143,0.0740944471859447,0.0009735095663927495,0.2888210415840149,0.1410521865961032,0.031006746273172934,0.030646895633911823,-0.01160555951568689,-0.010377291033821758,0.08772556986829212,0.1376400554407121
d16-s7,648,0.12053571428571429,8,4,0.15403606401431244,0.05842254267127091,0.07767705067305997,0.6161442560572498,10.546344405517234,0.21245860680937767,0.2725199226822172,0.03615605113115226,0.21556533873081207,0.35344940423965454,0.27723556508757907,0.05842254267127091,0.058189949257699415,-0.0039812271588424,-0.0047156424053619115,0.05439362082763796,0.2749831771123784
d16-s7,864,0.16071428571428573,8,4,0.1530683154316169,0.01845749918981911,0.03759103861877122,0.6122732617264676,33.1720595206196,0.17152581363916397,0.10965476238301822,0.022288344801067273,0.0751318410038948,0.14758600294589996,0.10936430436157615,0.01845749918981911,0.018493575436977747,0.001954557699698338,0.0002904580214420841,0.01911921006889434,0.10760770459277814
d16-s7,1080,0.20089285714285715,8,4,0.1883393230589121,0.06664234967433735,0.09018476505670137,0.7533572922356484,11.304482748839082,0.2549816742539406,0.26346338966063093,0.047964584054849026,0.1749015599489212,0.3488607704639435,0.26783533830828493,0.06664234967433735,0.06741542460545077,0.011600355252946865,-0.004371948647654035,0.07301508029960452,0.26136133220859226
d16-s7,1296,0.24107142857142858,8,4,0.21066227815274122,0.05382575597108616,0.08015854074017881,0.8426491126109649,15.65512824499139,0.2644880339503288,0.20358302391001157,0.025487496728554902,0.1475982367992401,0.2569892704486847,0.20570811419069004,0.05382575597108616,0.05369005634124896,-0.0025210910165403663,-0.0021250902806785074,0.03259022113287621,0.2035092292526404
