region,n_pts,n_pts_both,step_lo,step_hi,n_abs,medabsz_abs,n_inf_abs,medrel_abs,medabsrel_abs,seedsdrel_abs,medgap_abs,n_prog,medabsz_prog,n_inf_prog,medrel_prog,medabsrel_prog,seedsdrel_prog,medgap_prog,align_dz,align_dz_max,align_drel,sign_flip_frac,metric,arm,tier
post,22,10,432,4968,10,19.75886430488983,0,-0.5570854245089193,0.5570854245089193,0.02617415416679582,101.0,22,11.336812111223338,0,-0.3415814693094109,0.3415814693094109,0.02965933526904853,0.040079365079365076,10.972843744917855,48.94661201652004,0.27897802762483814,0.0,optim/muon_momentum_norm,none,periodic
warmup,1,1,216,216,1,3.086034534087361,0,-0.3986107533366488,0.3986107533366488,0.1291660054136532,101.0,1,0.9806632686921865,0,-0.17769304296865768,0.17769304296865768,0.1811967967410764,0.04007936507936508,2.1053712653951746,2.1053712653951746,0.22091771036799113,0.0,optim/muon_momentum_rms,none,periodic
post,22,10,432,4968,10,39.70418646234471,0,-0.6471232303706241,0.6471232303706241,0.017343799226152055,101.0,22,20.132136459055697,0,-0.4690348545398648,0.4690348545398648,0.022343576438235896,0.040079365079365076,15.292647955395438,42.184589337336504,0.2525117568577746,0.0,optim/muon_momentum_rms,none,periodic
warmup,1,1,216,216,1,,1,-0.2500000223517411,0.2500000223517411,0.0,101.0,1,,1,-0.2499801557203089,0.2499801557203089,0.0,0.04007936507936508,,,1.986663143221934e-05,0.0,optim/muon_second_momentum_mean,none,periodic
post,22,10,432,4968,10,,10,-0.2500000223517411,0.2500000223517411,0.0,101.0,22,,22,-0.2500000223517411,0.2500000223517411,0.0,0.040079365079365076,,,0.0,0.0,optim/muon_second_momentum_mean,none,periodic
warmup,1,1,216,216,1,687.0320989367074,0,-0.133689326436981,0.133689326436981,0.00019458963655975717,101.0,1,122.54499833444464,0,-0.13812354345974862,0.13812354345974862,0.0011271250996534978,0.04007936507936508,564.4871006022627,564.4871006022627,0.004434217022767611,0.0,optim/muon_second_momentum_norm,none,periodic
post,22,10,432,4968,10,2682.376198564423,0,-0.13382861139855487,0.13382861139855487,5.3152152902825786e-05,101.0,22,2115.6330705064074,0,-0.13408691409611606,0.13408691409611606,6.380168966544186e-05,0.040079365079365076,937.4198274447836,5637.025445211158,0.0002791135420626145,0.0,optim/muon_second_momentum_norm,none,periodic
warmup,1,1,216,216,1,1283.535153113351,0,-0.249752960956863,0.249752960956863,0.00019458209644750328,101.0,1,224.99354309545578,0,-0.25359307506397555,0.25359307506397555,0.0011271126787686797,0.04007936507936508,1058.5416100178952,1058.5416100178952,0.0038401141071125466,0.0,optim/muon_second_momentum_rms,none,periodic
post,22,10,432,4968,10,5009.453680547319,0,-0.24987358906240703,0.24987358906240703,5.314345821398452e-05,101.0,22,3947.2339100226945,0,-0.25009726626314943,0.25009726626314943,6.379660713463504e-05,0.040079365079365076,1754.242901951658,10553.923558378216,0.0002417006532327015,0.0,optim/muon_second_momentum_rms,none,periodic
warmup,401,401,0,400,401,0.0,0,0.0,0.0,0.0,1.0,401,0.0,0,0.0,0.0,0.0,0.0003968253968253954,0.0,0.0,0.0,0.0,optim/ns_steps,none,continuous
post,4973,2119,401,5373,2119,0.0,0,0.0,0.0,0.0,1.0,4973,0.0,0,0.0,0.0,0.0,0.0003968253968253954,0.0,0.0,0.0,0.0,optim/ns_steps,none,continuous
warmup,401,401,0,400,401,0.0,0,0.0,0.0,1.2929865381496213e-16,1.0,401,0.0,0,0.0,0.0,1.2929865381496213e-16,0.0003968253968253954,0.0,0.0,0.0,0.0,optim/weight_decay,none,continuous
post,4973,2119,401,5373,2119,0.0,614,0.0,0.0,1.2929865381496213e-16,1.0,4973,0.0,1269,0.0,0.0,1.2929865381496213e-16,0.0003968253968253954,0.0,1.2670703739094101e+20,0.0,0.32987258140632375,optim/weight_decay,none,continuous
warmup,2,1,1,217,2,0.6491118922092152,0,0.14240077316480038,0.14240077316480038,0.22855327666950623,101.0,1,0.7078916322870925,0,0.21016865305033033,0.21016865305033033,0.29689382310016393,0.04007936507936508,0.30550600140718553,0.30550600140718553,0.004878188267640082,0.0,overhead/attention,none,periodic
post,22,10,433,4969,10,0.4765664611657845,0,0.11689182553443021,0.11689182553443021,0.23510753976251114,101.0,22,0.5950456034874322,0,0.1618287326370092,0.1618287326370092,0.2615129600557803,0.040079365079365076,0.1970776161045383,6.659336597576499,0.017974707496032458,0.1,overhead/attention,none,periodic
warmup,2,1,1,217,2,,2,1.0869552608229442,1.0869552608229442,0.0,101.0,1,,1,1.0869552608229442,1.0869552608229442,0.0,0.04007936507936508,,,0.0,0.0,overhead/attention/work,none,periodic
post,22,10,433,4969,10,,10,1.0869552608229442,1.0869552608229442,0.0,101.0,22,,22,1.0869552608229442,1.0869552608229442,0.0,0.040079365079365076,,,0.0,0.0,overhead/attention/work,none,periodic
warmup,401,401,0,400,401,0.2612577629408261,0,-0.017875544649190667,0.06431250069964514,0.27749264242539096,1.0,401,0.29772635382536294,0,-0.03354288448244136,0.0797934552153507,0.2841470652609336,0.0003968253968253954,0.2638136954763445,278834.0415926409,0.056223816208504016,0.24438902743142144,overhead/grads_ready,none,continuous
post,4973,2119,401,5373,2119,0.18714623316741125,0,-0.025362722178930572,0.05936903473646824,0.31567720961748263,1.0,4973,0.2450891554606466,0,7.257297576311694e-05,0.0745682837655498,0.30880352924032745,0.0003968253968253954,0.22414743533392392,48254.59683510245,0.061733831384645624,0.25058990089664934,overhead/grads_ready,none,continuous
warmup,13,13,0,400,13,5.584438301029339,0,0.7676064074196758,0.7676064074196758,0.13465707215134803,8.0,13,5.52238929734764,0,0.7617983027865207,0.7617983027865207,0.1377629756851,0.0031746031746031746,0.9004683110164535,5.831902464499786,0.0974161712439362,0.0,overhead/grads_ready/calibration,none,sparse
post,19,9,538,5106,9,6.913788730582007,0,0.9413260520822018,0.9413260520822018,0.11629681416474844,126.0,19,6.345801122320554,0,0.6644704338572994,0.6644704338572994,0.12081472509208721,0.04999999999999999,1.1073925567807272,2.7351660506463187,0.1099819522527632,0.0,overhead/grads_ready/calibration,none,sparse
warmup,13,13,0,400,13,,13,0.8754576030823261,0.8754576030823261,0.0,8.0,13,,13,0.8754576030823261,0.8754576030823261,0.0,0.0031746031746031746,,,0.0,0.0,overhead/grads_ready/calibration/work,none,sparse
post,19,9,538,5106,9,,9,0.8754576030823261,0.8754576030823261,0.0,126.0,19,,19,0.8754576030823261,0.8754576030823261,0.0,0.04999999999999999,,,0.0,0.0,overhead/grads_ready/calibration/work,none,sparse
warmup,2,2,0,216,2,5.958905860453065,0,0.8156559992938344,0.8156559992938344,0.1265430911839283,101.0,2,4.962735403486854,0,0.9117839445725268,0.9117839445725268,0.16806767954581445,0.04007936507936508,0.9961704569662109,1.9923409139324217,0.0961279452786924,0.0,overhead/grads_ready/periodic_scan,none,periodic
post,22,10,432,4968,10,3.828597699065222,0,0.40793052080307823,0.40793052080307823,0.1040164690912174,101.0,22,3.2764081202520225,0,0.4925442757683497,0.4925442757683497,0.11404240283495666,0.040079365079365076,0.8849474882995381,4.252094749445905,0.1119459946915016,0.0,overhead/grads_ready/periodic_scan,none,periodic
warmup,2,2,0,216,2,,2,0.8754576030823261,0.8754576030823261,0.0,101.0,2,,2,0.8754576030823261,0.8754576030823261,0.0,0.04007936507936508,,,0.0,0.0,overhead/grads_ready/periodic_scan/work,none,periodic
post,22,10,432,4968,10,,10,0.8754576030823261,0.8754576030823261,0.0,101.0,22,,22,0.8754576030823261,0.8754576030823261,0.0,0.040079365079365076,,,0.0,0.0,overhead/grads_ready/periodic_scan/work,none,periodic
post,3,0,1345,4032,1,4.456032944847947,0,0.7879841699760295,0.7879841699760295,0.17683535551214777,629.0,2,9.511787278522236,0,0.7803693488326167,0.7803693488326167,0.5974433228820232,0.2498015873015873,,,,,overhead/lineage_checkpoint,none,sparse
warmup,401,401,0,400,401,3.1697091401718773,0,3.3440003949707062,3.3440003949707062,1.0354366150082899,1.0,401,3.140198668496491,0,3.3436397948890173,3.3436397948890173,1.0519608551923303,0.0003968253968253954,0.2253530354213722,1.9385028985161101,0.18194813080699523,0.0,overhead/microbatch_cpu_launch,none,continuous
post,4973,2119,401,5373,2119,3.1087397534214047,0,3.1445828053078215,3.1445828053078215,0.9966197304395722,1.0,4973,3.0622690566839594,0,3.069886196175423,3.069886196175423,0.995779878269642,0.0003968253968253954,0.2491668703155776,3.2340610500957387,0.22003340237680602,0.0,overhead/microbatch_cpu_launch,none,continuous
warmup,401,401,0,400,401,0.0,0,0.0,0.0,0.0,1.0,401,0.0,0,0.0,0.0,0.0,0.0003968253968253954,0.0,0.0,0.0,0.0,overhead/microbatch_cpu_launch/work,none,continuous
post,4973,2119,401,5373,2119,0.0,0,0.0,0.0,0.0,1.0,4973,0.0,0,0.0,0.0,0.0,0.0003968253968253954,0.0,0.0,0.0,0.0,overhead/microbatch_cpu_launch/work,none,continuous
warmup,13,13,0,400,13,60.14711276592845,0,0.9372014697746439,0.9372014697746439,0.016160337146775654,8.0,13,59.65027076077339,0,0.9330799304045593,0.9330799304045593,0.015671595025140043,0.0031746031746031746,13.65951326276506,207.0501778476211,0.008353473947067425,0.0,overhead/muon_reference,none,sparse
post,19,9,538,5106,9,43.30865523488239,0,0.9052013358639779,0.9052013358639779,0.02117965018720775,126.0,19,47.51321359757363,0,0.9360179745195017,0.9360179745195017,0.01977437623629809,0.04999999999999999,19.472204655509252,153.25940075649555,0.06803407286950203,0.1111111111111111,overhead/muon_reference,none,sparse
warmup,13,13,0,400,13,,13,0.8754576030823261,0.8754576030823261,0.0,8.0,13,,13,0.8754576030823261,0.8754576030823261,0.0,0.0031746031746031746,,,0.0,0.0,overhead/muon_reference/work,none,sparse
post,19,9,538,5106,9,,9,0.8754576030823261,0.8754576030823261,0.0,126.0,19,,19,0.8754576030823261,0.8754576030823261,0.0,0.04999999999999999,,,0.0,0.0,overhead/muon_reference/work,none,sparse
warmup,2,2,0,216,2,9.255257429453403,0,0.640666292265728,0.640666292265728,0.08901426986630946,101.0,2,6.991881170093942,0,0.6437895699732765,0.6437895699732765,0.10089044190386551,0.04007936507936508,2.263376259359461,4.526752518718922,0.003123277707548444,0.0,overhead/noise,none,periodic
post,22,10,432,4968,10,8.884678342251963,0,0.6015734209017021,0.6015734209017021,0.06733180927765268,101.0,22,8.900881449215555,0,0.6104693866428874,0.6104693866428874,0.06780145955047603,0.040079365079365076,2.471741638605627,50.688198909743164,0.00845637914097258,0.0,overhead/noise,none,periodic
warmup,2,2,0,216,2,,2,1.0869552608229442,1.0869552608229442,0.0,101.0,2,,2,1.0869552608229442,1.0869552608229442,0.0,0.04007936507936508,,,0.0,0.0,overhead/noise/work,none,periodic
post,22,10,432,4968,10,,10,1.0869552608229442,1.0869552608229442,0.0,101.0,22,,22,1.0869552608229442,1.0869552608229442,0.0,0.040079365079365076,,,0.0,0.0,overhead/noise/work,none,periodic
warmup,13,13,0,400,13,3.5093386514213565,0,0.5257461503473143,0.5257461503473143,0.14913761644814946,8.0,13,3.8132639645002357,0,0.5243041913738233,0.5243041913738233,0.13765951926668774,0.0031746031746031746,0.8814555879015087,4.354025207795759,0.03040245467326863,0.07692307692307693,overhead/probe_grad_sketch,none,sparse
post,19,9,538,5106,9,2.975447618148279,0,0.49420759145735377,0.49420759145735377,0.16609520814381393,126.0,19,3.1708179045461273,0,0.5436877300341801,0.5436877300341801,0.16760117848362566,0.04999999999999999,0.0313605711624243,0.29976487063503754,0.015886043677715733,0.0,overhead/probe_grad_sketch,none,sparse
warmup,13,13,0,400,13,,13,1.0869552608229442,1.0869552608229442,0.0,8.0,13,,13,1.0869552608229442,1.0869552608229442,0.0,0.0031746031746031746,,,0.0,0.0,overhead/probe_grad_sketch/work,none,sparse
post,19,9,538,5106,9,,9,1.0869552608229442,1.0869552608229442,0.0,126.0,19,,19,1.0869552608229442,1.0869552608229442,0.0,0.04999999999999999,,,0.0,0.0,overhead/probe_grad_sketch/work,none,sparse
warmup,2,1,1,217,2,31.193580994039397,0,0.6082836975854768,0.6082836975854768,0.027652162266547944,101.0,1,11.24119696490871,0,0.3982455331771482,0.3982455331771482,0.035427324547407074,0.04007936507936508,37.40984319265684,37.40984319265684,0.2384073212460382,0.0,overhead/probes,none,periodic
post,22,10,433,4969,10,19.39516112497511,0,0.315784725059125,0.315784725059125,0.017497548538991135,101.0,22,18.69319291226249,0,0.4040627072451005,0.4040627072451005,0.021574167947008217,0.040079365079365076,15.785812371154684,110.50548069487795,0.08763551498311503,0.0,overhead/probes,none,periodic
warmup,2,1,1,217,2,,2,1.0869552608229442,1.0869552608229442,0.0,101.0,1,,1,1.0869552608229442,1.0869552608229442,0.0,0.04007936507936508,,,0.0,0.0,overhead/probes/work,none,periodic
post,22,10,433,4969,10,,10,1.0869552608229442,1.0869552608229442,0.0,101.0,22,,22,1.0869552608229442,1.0869552608229442,0.0,0.040079365079365076,,,0.0,0.0,overhead/probes/work,none,periodic
warmup,12,10,1,270,12,5.579013476716632,0,0.593564581999405,0.593564581999405,0.10827473127303733,8.0,10,5.955316618530913,0,0.6042932633660573,0.6042932633660573,0.10342941176052727,0.004761904761904762,1.0386384447884165,2.502653751790209,0.04244685535164905,0.0,overhead/shadow_acceptance,none,sparse
post,21,10,401,5376,10,4.422601183999025,0,0.5984734471617805,0.5984734471617805,0.13272828658202063,126.0,21,5.180849226682698,0,0.5930572953781829,0.5930572953781829,0.11225509669559641,0.04999999999999999,1.0702192893353066,3.104348391888557,0.03886488146284178,0.0,overhead/shadow_acceptance,none,sparse
warmup,400,398,1,400,400,0.16674542634607661,0,-0.006542356958700405,0.04858437096798304,0.3237386226175524,1.0,398,0.2555005441133924,0,-0.022363478549320442,0.06906599045473331,0.3254211226647287,0.0003968253968253954,0.27123336230142336,2962.0423102804425,0.06314033664549855,0.3241206030150754,overhead/step_end_emit,none,continuous
post,4976,2120,401,5376,2120,0.11483164833642245,0,-0.004818406824120441,0.04120767796408885,0.3518440729682313,1.0,4976,0.15709496813396612,0,0.010450908379174943,0.0527373762676311,0.3460490641111936,0.0003968253968253954,0.1571129368200153,3256.6414318076536,0.0484871082005144,0.33537735849056605,overhead/step_end_emit,none,continuous
warmup,13,13,0,400,13,3.0382624378137986,0,0.6222384334589963,0.6222384334589963,0.19101958766650062,8.0,13,3.488972822968385,0,0.6379511609453294,0.6379511609453294,0.17602851907488193,0.0031746031746031746,0.9252603315965153,58.99571138982007,0.03970841531367464,0.0,overhead/theta_snapshot,none,sparse
post,19,9,538,5106,9,2.487823662451679,0,0.5836486303238209,0.5836486303238209,0.23640223667749302,126.0,19,2.58102962474311,0,0.5843081871883788,0.5843081871883788,0.22421706554698698,0.04999999999999999,0.15663297142614052,0.44700964753564465,0.02504750209526696,0.0,overhead/theta_snapshot,none,sparse
warmup,13,13,0,400,13,,13,0.8754576030823261,0.8754576030823261,0.0,8.0,13,,13,0.8754576030823261,0.8754576030823261,0.0,0.0031746031746031746,,,0.0,0.0,overhead/theta_snapshot/work,none,sparse
post,19,9,538,5106,9,,9,0.8754576030823261,0.8754576030823261,0.0,126.0,19,,19,0.8754576030823261,0.8754576030823261,0.0,0.04999999999999999,,,0.0,0.0,overhead/theta_snapshot/work,none,sparse
warmup,12,10,1,270,12,4.722760084887408,0,0.5710930453281959,0.5710930453281959,0.12469115102662814,8.0,10,4.578120830943608,0,0.5775517151761029,0.5775517151761029,0.12483149463139007,0.004761904761904762,1.1149398886384398,2.428268416140736,0.011293179211632365,0.0,overhead/update_effectiveness,none,sparse
post,21,10,401,5376,10,4.113014038759957,0,0.5582735608354912,0.5582735608354912,0.1505802256285591,126.0,21,4.231197054473113,0,0.5791394971827324,0.5791394971827324,0.1415599962264766,0.04999999999999999,0.7555484606934435,1.8922788768142795,0.05229434644594588,0.0,overhead/update_effectiveness,none,sparse
warmup,12,10,1,270,12,,12,1.0869552608229442,1.0869552608229442,0.0,8.0,10,,10,1.0869552608229442,1.0869552608229442,0.0,0.004761904761904762,,,0.0,0.0,overhead/update_effectiveness/work,none,sparse
post,21,10,401,5376,10,,10,1.0869552608229442,1.0869552608229442,0.0,126.0,21,,21,1.0869552608229442,1.0869552608229442,0.0,0.04999999999999999,,,0.0,0.0,overhead/update_effectiveness/work,none,sparse
warmup,2,2,0,216,2,38.921979261209344,0,0.16493536111708448,0.16493536111708448,0.002118794627711332,101.0,2,27.150834222252925,0,0.25112853432375287,0.25112853432375287,0.004624692786012574,0.04007936507936508,11.77114503895642,23.54229007791284,0.08619317320666839,0.0,param/norm,none,periodic
post,22,10,432,4968,10,181.99183009512095,0,0.6557681409077913,0.6557681409077913,0.0032953329114025075,101.0,22,220.11231890297495,0,0.6768648464378663,0.6768648464378663,0.0032692923311766885,0.040079365079365076,150.15226804977397,280.513612460373,0.20378873980799217,0.0,param/norm,none,periodic
warmup,2,2,0,216,2,570.7888061564171,0,-0.13941443025014383,0.13941443025014383,0.039711767400714415,101.0,2,571.8145890419662,0,-0.03149669557564924,0.10237754065429194,0.00919438280058246,0.04007936507936508,2.8535700176857124,5.707140035371425,0.1079177346744946,0.5,param/rms,none,periodic
post,22,10,432,4968,10,45.16586441868666,0,0.23725862129326883,0.23725862129326883,0.0033538671944566244,101.0,22,70.14253328485063,0,0.27740043785766433,0.27740043785766433,0.0039636999625643834,0.040079365079365076,46.46091543788066,160.84137567704548,0.1625011996242318,0.1,param/rms,none,periodic
warmup,2,1,1,217,2,7.160711972054133,0,0.1482937727329675,0.1482937727329675,0.13631378120864515,101.0,1,0.8779718852274933,0,-0.22055408460002668,0.22055408460002668,0.2512085959824083,0.04007936507936508,1.2657726481712404,1.2657726481712404,0.3208150990017983,1.0,probe/attn_out_norm,none,periodic
post,22,10,433,4969,10,82.75626825417098,0,1.477815700488283,1.477815700488283,0.020396966662629898,101.0,22,51.31118334621151,0,1.1919272338161222,1.1919272338161222,0.022536409693358815,0.040079365079365076,68.47764620486677,144.57812539423253,1.030177530473059,0.0,probe/attn_out_norm,none,periodic
warmup,2,1,1,217,2,0.6354353164503115,0,-1.194663326797834,1.194663326797834,1.8709186618854057,101.0,1,0.1262426002424443,0,3.97980925755238,3.97980925755238,31.525089390659744,0.04007936507936508,0.54861036436982,0.54861036436982,4.75849674699046,1.0,probe/attn_out_stats_mean,none,periodic
post,22,10,433,4969,10,1.1317095145589537,0,20.415885434251884,20.415885434251884,19.41612390031915,101.0,22,0.7188072519911897,0,8.330070504188562,8.330070504188562,12.06351876764735,0.040079365079365076,0.5505130431033314,1.5476384814501798,12.399544011188167,0.0,probe/attn_out_stats_mean,none,periodic
warmup,2,1,1,217,2,1.3704140016142117,0,-0.005548449961216829,0.041597605468642634,0.13631377211786733,101.0,1,1.293665995703334,0,-0.324980047043613,0.324980047043613,0.2512086180845539,0.04007936507936508,1.111309206191785,1.111309206191785,0.27783399161375355,0.0,probe/attn_out_stats_rms,none,periodic
post,22,10,433,4969,10,64.39092541398054,0,1.1458513145746299,1.1458513145746299,0.02039696218867036,101.0,22,38.46395371700561,0,0.8982646522210866,0.8982646522210866,0.022536414637636774,0.040079365079365076,55.424809199356964,118.76783707304457,0.8921598505197446,0.0,probe/attn_out_stats_rms,none,periodic
warmup,2,1,1,217,2,1.3745436525479278,0,-0.005559610487016291,0.04156198191509898,0.13628419616792442,101.0,1,1.2935230159125395,0,-0.32496572152367276,0.32496572152367276,0.2512253106640084,0.04007936507936508,1.1112643374519637,1.1112643374519637,0.2778441291215575,0.0,probe/attn_out_stats_std,none,periodic
post,22,10,433,4969,10,64.56279633986243,0,1.1452970929266229,1.1452970929266229,0.02043083305053609,101.0,22,38.48886087029127,0,0.8980104377867408,0.8980104377867408,0.02251596780549378,0.040079365079365076,55.579974717952204,117.5243040161169,0.8916610873555554,0.0,probe/attn_out_stats_std,none,periodic
warmup,2,1,1,217,2,4.500028933359148,0,-0.25960207673797353,0.25960207673797353,0.06060287489776774,101.0,1,11.495948307426401,0,1.0849615147203386,1.0849615147203386,0.09437773080620515,0.04007936507936508,15.1681673527441,15.1681673527441,1.3656769621186486,1.0,probe/attn_residual_ratio,none,periodic
post,22,10,433,4969,10,6.680631111497634,0,-0.22308393535287882,0.22308393535287882,0.032580378782620406,101.0,22,1.9207016371671253,0,-0.06664702606133034,0.06735521062468125,0.03312201061556563,0.040079365079365076,3.2537668630427925,11.972356522966948,0.11345339573663969,0.1,probe/attn_residual_ratio,none,periodic
warmup,2,1,1,217,2,3.31168369475321,0,-0.04865268286774596,0.09619417207642472,0.05088897818284467,101.0,1,1.134075343338782,0,0.1390189389331595,0.1390189389331595,0.12258351241803729,0.04007936507936508,0.5220777223668835,0.5220777223668835,0.09147744972448074,0.0,probe/backout_contribution_ratio,none,periodic
post,22,10,433,4969,10,4.195357234735342,0,-0.04953924878577019,0.07600983239797243,0.02331033860700197,101.0,22,14.239112784404057,0,-0.3401426043879209,0.3401426043879209,0.022959827327285014,0.040079365079365076,9.931979914319244,16.25134904607301,0.23906970391237126,0.4,probe/backout_contribution_ratio,none,periodic
warmup,2,1,1,217,2,6.779458880811434,0,0.45856060118880937,0.45856060118880937,0.19420452569622437,101.0,1,1.0531549655800767,0,-0.48004468445556797,0.48004468445556797,0.4558158107255942,0.04007936507936508,2.079606692551831,2.079606692551831,0.8324779580371287,1.0,probe/backout_term_norm,none,periodic
post,22,10,433,4969,10,23.012418494958858,0,1.7833698919653753,1.7833698919653753,0.07941351816541069,101.0,22,7.22893239911053,0,0.5817994880684794,0.5817994880684794,0.07916013655281609,0.040079365079365076,13.343393008391029,23.53815743160333,1.1889660059125535,0.0,probe/backout_term_norm,none,periodic
warmup,2,1,1,217,2,0.290664699879323,0,3.639625416307238,13.021759077546635,47.39283502084019,101.0,1,0.24198216579355258,0,0.806964820506948,0.806964820506948,3.3348111331287575,0.04007936507936508,0.4161667532165222,0.4161667532165222,10.189098481746345,1.0,probe/block_in_stats_mean,none,periodic
post,22,10,433,4969,10,0.1086189902375871,0,0.28431568362827203,0.48448171531809675,3.616845254089769,101.0,22,0.20304761114903494,0,0.47899254134181,0.7111816205165504,3.6042703311849333,0.040079365079365076,0.11465508715972927,0.38786356488105456,0.4164454405605783,0.3,probe/block_in_stats_mean,none,periodic
warmup,2,1,1,217,2,6.500235670905051,0,0.30225904483454785,0.30225904483454785,0.15735213192531947,101.0,1,1.8060918773436039,0,-0.6514621162764602,0.6514621162764602,0.3607026444494226,0.04007936507936508,2.664665016773376,2.664665016773376,0.8962194852215334,1.0,probe/block_in_stats_rms,none,periodic
post,22,10,433,4969,10,91.23561994166002,0,1.6935500456252122,1.6935500456252122,0.019307031145689744,101.0,22,57.76535927231374,0,1.1640532134902828,1.1640532134902828,0.019499821110586166,0.040079365079365076,37.45336167647181,116.22178951381969,1.1642935596165194,0.0,probe/block_in_stats_rms,none,periodic
warmup,2,1,1,217,2,6.500503057503552,0,0.30225500543324507,0.30225500543324507,0.15732187602580888,101.0,1,1.8061994638078778,0,-0.6514617490951611,0.6514617490951611,0.3606809558683691,0.04007936507936508,2.6649178817654624,2.6649178817654624,0.8962092610703354,1.0,probe/block_in_stats_std,none,periodic
post,22,10,433,4969,10,91.92523052530768,0,1.6931181397492836,1.6931181397492836,0.01916339342989258,101.0,22,58.064224686729794,0,1.163733669599024,1.163733669599024,0.01940302983546244,0.040079365079365076,37.84034392384747,117.50350733021801,1.1641358698457487,0.0,probe/block_in_stats_std,none,periodic
warmup,2,1,1,217,2,17.34118517763191,0,0.11805000923860856,0.11805000923860856,0.06541846441514622,101.0,1,1.5944715477432483,0,-0.26852333160102465,0.26852333160102465,0.16840898288908443,0.04007936507936508,2.2306541724679425,2.2306541724679425,0.34884872812040724,1.0,probe/c_proj_in_norm,none,periodic
post,22,10,433,4969,10,44.968990017425696,0,0.6609815657267935,0.6609815657267935,0.017172370625356696,101.0,22,27.475664633758598,0,0.5084184399384584,0.5084184399384584,0.017924223292373705,0.040079365079365076,27.54540328296345,38.31084297514782,0.36869850367240936,0.0,probe/c_proj_in_norm,none,periodic
warmup,2,1,1,217,2,0.330763754653874,0,-26.59806031864821,27.010796862355697,105.58961608779731,101.0,1,1.3759670121072598,0,-8.47622031617249,8.47622031617249,6.160191517376108,0.04007936507936508,1.7824131586480498,1.7824131586480498,8.888956859879976,1.0,probe/c_proj_in_stats_mean,none,periodic
post,22,10,433,4969,10,2.0150761648533537,0,-8.742780088372964,8.742780088372964,5.165935266048171,101.0,22,1.9918457154777878,0,-10.574308043188976,10.574308043188976,3.8164940118587474,0.040079365079365076,0.5558775048443382,8.415267633587707,9.241421969819866,0.0,probe/c_proj_in_stats_mean,none,periodic
warmup,2,1,1,217,2,0.35671152013545304,0,-0.03174031158447147,0.03267042232951153,0.06541846698171293,101.0,1,2.176384074161662,0,-0.3665225961546286,0.3665225961546286,0.16840896811644437,0.04007936507936508,1.666246697669501,1.666246697669501,0.3021118622406456,0.0,probe/c_proj_in_stats_rms,none,periodic
post,22,10,433,4969,10,29.74102476373483,0,0.43845224733238275,0.43845224733238275,0.017172379088119312,101.0,22,16.11890097210131,0,0.3063286879150372,0.3063286879150372,0.017924214828475282,0.040079365079365076,19.181217990952764,30.88027198972901,0.3193021480352479,0.1,probe/c_proj_in_stats_rms,none,periodic
warmup,2,1,1,217,2,0.35878746717555143,0,-0.03174026530574096,0.03268176542659023,0.06540261461621179,101.0,1,2.176224544534285,0,-0.3664826139431207,0.3664826139431207,0.16840294116871496,0.04007936507936508,1.666011035054103,1.666011035054103,0.30206058321078955,0.0,probe/c_proj_in_stats_std,none,periodic
post,22,10,433,4969,10,29.801555954080982,0,0.4384701828701425,0.4384701828701425,0.017198898602216448,101.0,22,16.0642428355632,0,0.3059502715873994,0.3059502715873994,0.017906249837358848,0.040079365079365076,19.227786812585776,30.72210871396949,0.3192719720507941,0.1,probe/c_proj_in_stats_std,none,periodic
warmup,2,1,1,217,2,25.50142279992622,0,-0.034473207745786286,0.034473207745786286,0.01276136865630021,101.0,1,6.520131919974941,0,-0.20899297444914966,0.20899297444914966,0.03205348864321029,0.04007936507936508,3.8192957208661995,3.8192957208661995,0.14006105200233737,0.0,probe/logit_entropy_mean,none,periodic
post,22,10,433,4969,10,1.0720546618479534,0,-0.015869921447031823,0.015869921447031823,0.01910305151030711,101.0,22,3.802890759410798,0,-0.080173877200748,0.080173877200748,0.022585259163989655,0.040079365079365076,3.5697919768503814,11.946611605308615,0.06899512760410922,0.2,probe/logit_entropy_mean,none,periodic
warmup,2,1,1,217,2,4.620086308934321,0,0.011179115283818902,0.011261835324287948,0.0038028913936945484,101.0,1,37.80230425312611,0,0.12500728583335374,0.12500728583335374,0.0033068694700804147,0.04007936507936508,34.846677655293135,34.846677655293135,0.10256633522524689,0.0,probe/logit_lse_mean,none,periodic
post,22,10,433,4969,10,7.9726497720068314,0,0.027378336493767426,0.027378336493767426,0.003286029814769666,101.0,22,2.4858497532807884,0,0.011070669513958893,0.011070669513958893,0.0035923014554274484,0.040079365079365076,6.62332107054902,42.80965116705433,0.01927499596614496,0.1,probe/logit_lse_mean,none,periodic
warmup,2,1,1,217,2,1.8740510376987736,0,0.08699691463555267,0.08699691463555267,0.05087561558871818,101.0,1,17.206564627587245,0,0.4285298473530222,0.4285298473530222,0.024905020649267855,0.04007936507936508,14.9803146621111,14.9803146621111,0.3680267900477344,0.0,probe/logit_margin_mean,none,periodic
post,22,10,433,4969,10,1.3174099136560398,0,0.014509523789938427,0.01784251036118069,0.014718571366335993,101.0,22,4.929440431180442,0,0.07876863424133171,0.07876863424133171,0.018072049915966094,0.040079365079365076,4.381928588700479,13.566834720739761,0.08181294794070787,0.4,probe/logit_margin_mean,none,periodic
