tier,metric,acceptance_arm,param_role,parameter_name,layer,head,optimizer_group_id,probe_name,aggregation,n_points,complete_frac,rel_median,rel_worst,sd_median,level_median,swing,noise_vs_swing,rel_early,rel_late
periodic,optim/muon_momentum_norm,-1,attn_out,transformer.h.4.attn.c_proj.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.061393043261830815,0.24895686378188736,5.539179281283406e-05,0.0008179828291758895,0.0007770942815113811,0.07128065941381245,0.24051722480129098,0.05718254196001784
periodic,optim/muon_momentum_norm,-1,attn_out,transformer.h.5.attn.c_proj.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.036753394962654354,0.17202074037853826,2.996209463002209e-05,0.0008726388041395694,0.0009323065285570919,0.03213760036239765,0.09167234972591957,0.02994896324990532
periodic,optim/muon_momentum_norm,-1,attn_out,transformer.h.6.attn.c_proj.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.051781784100186204,0.28443248084194617,4.6994204600181596e-05,0.0009287556167691946,0.0006773013679776342,0.06938448203715046,0.22704780308089878,0.05033773153164132
periodic,optim/muon_momentum_norm,-1,attn_out,transformer.h.7.attn.c_proj.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.0949288258488227,0.21118782598945396,0.00010073587026539984,0.0010701571591198444,0.0008060035470407452,0.1249819192921088,0.11963044280582337,0.09153008423927764
periodic,optim/muon_momentum_norm,-1,attn_out,transformer.h.8.attn.c_proj.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.050055713429367585,0.21794445154327255,3.583297928862196e-05,0.000793616141891107,0.0004180693009402603,0.08571062072252535,0.13590558893239113,0.042808281974197025
periodic,optim/muon_momentum_norm,-1,attn_out,transformer.h.9.attn.c_proj.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.07032814072318318,0.1685189761300261,8.416617534982562e-05,0.001193583884742111,0.0007992541650310154,0.10530589521114289,0.1293320140580989,0.06467979851780144
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.0.attn.c_q.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05261437386653811,0.17752913128219522,1.9924062171699576e-05,0.00038998175296001136,0.00048058943648356925,0.04145755328598604,0.15598500268357815,0.05182426427517882
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.1.attn.c_q.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.029486089198212048,0.07176557417145635,1.1015849556983809e-05,0.000401252691517584,0.0005562445439863948,0.01980396873295578,0.05193847863368752,0.02901131858824572
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.10.attn.c_q.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.11975108703978658,0.4809860158464548,4.531879936842841e-05,0.0003879861469613388,0.00036478479451034206,0.12423434323588171,0.10550911662194458,0.12138215490709556
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.11.attn.c_q.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.09681257598612418,0.2005894214826025,6.424753043434972e-05,0.0008245118951890618,0.0007477147679310289,0.08592518589959972,0.11090262587834958,0.09649953200016723
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.2.attn.c_q.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.2556620175812777,0.6026346201330973,0.0001261880947231474,0.0004889730626018718,0.0005448673415230585,0.23159416082897527,0.2841490580780295,0.25339177843735783
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.3.attn.c_q.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.1276420503229816,0.2512792445983442,7.69711545099998e-05,0.0006515377899631858,0.0006771704502170903,0.11366584954397234,0.2037009346940005,0.12625863613927193
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.4.attn.c_q.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.11812451808626431,0.2982453425711335,4.713932655658972e-05,0.0004366741341073066,0.00047263957967516026,0.09973630771461849,0.19930034359941923,0.1084215908489845
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.5.attn.c_q.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06016754190240114,0.1243355727329507,3.1272101382940795e-05,0.0005422478425316513,0.0006410310947103423,0.0487840631148657,0.11452731096670712,0.05611924861644491
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.6.attn.c_q.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.0830272924969312,0.3996460945892117,3.466110875669874e-05,0.0005227791261859238,0.00039459009421989323,0.0878407979937356,0.1723536448393118,0.06803051140783965
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.7.attn.c_q.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05983037845803686,0.3137409525038916,4.612128949035376e-05,0.00080757966497913,0.0012394148914609097,0.037212147286684746,0.1121320312385076,0.05854283616943145
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.8.attn.c_q.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.060805384209546134,0.23792455208571153,2.1660397007991172e-05,0.00041938376671168953,0.00038247163756750525,0.05663268823212589,0.06867249493882524,0.05900474782343617
periodic,optim/muon_momentum_norm,-1,attn_q,transformer.h.9.attn.c_q.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06442147076042541,0.18908133472351746,4.369687546080934e-05,0.0006332040356937796,0.0008232691790908571,0.0530772638774892,0.10816201618119382,0.06367481345388112
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.0.attn.c_v.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06520218521146916,0.21993517158141257,2.8743496367113365e-05,0.0005121495632920414,0.000628433938254602,0.045738294222213545,0.2101760605381363,0.05510235113611799
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.1.attn.c_v.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.055945891194451876,0.3096179656541202,3.0781529596546754e-05,0.000606336776399985,0.0006997693388257175,0.04398810849329469,0.23471831395591028,0.05092461576207946
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.10.attn.c_v.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.08351332620910717,0.26954359128879085,6.716700298148995e-05,0.0008831432496663183,0.0006037810875568538,0.11124396634097174,0.1371085544520469,0.07981289691017511
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.11.attn.c_v.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.07874788250448203,0.21604815694889656,8.001541686214535e-05,0.0008320840424858034,0.0009809396113269033,0.08157017612318623,0.15157621507433156,0.07597056646266934
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.2.attn.c_v.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.052037327363353265,0.20578304627531593,4.9642261749821955e-05,0.0007878872274886817,0.000742198305670172,0.06688544203155679,0.2039806747307722,0.04906701226479538
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.3.attn.c_v.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.0992213589658083,0.2765244398432919,8.708487151281871e-05,0.0009601617639418691,0.000839607836678624,0.10372088933485278,0.26571783280124056,0.09296722913776588
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.4.attn.c_v.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.07421886023366311,0.2827594233643132,6.939551532923567e-05,0.0009823505533859134,0.0008019120141398161,0.08653756784486376,0.2110981379090489,0.06574775570375004
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.5.attn.c_v.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.07113074705987762,0.24264754300345703,5.769365774171412e-05,0.0009133430139627308,0.00068373330286704,0.08438035342112526,0.20836227505765972,0.06608665241782821
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.6.attn.c_v.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.07145770127576109,0.2591923634088182,6.412849419073332e-05,0.0009440502617508173,0.0006573622347787023,0.09755427190355992,0.1986305604799407,0.06901172308585796
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.7.attn.c_v.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05356218570614271,0.22000659447655377,5.1108556924757626e-05,0.000912961462745443,0.0006244282703846693,0.08184856347595056,0.15900626378906899,0.051000266743777584
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.8.attn.c_v.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.0629051791089187,0.22011063954814866,5.9490962467842744e-05,0.0008904343703761697,0.0005999812157824634,0.0991547083524237,0.1492902889198477,0.061663346605112745
periodic,optim/muon_momentum_norm,-1,attn_v,transformer.h.9.attn.c_v.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.056251094372946356,0.24656133484011486,3.589230719256357e-05,0.000669715809635818,0.0005322525248629971,0.06743473354457515,0.20252357190784223,0.04893973036646736
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.0.mlp.c_fc.weight,0.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.04915252794229938,0.15769947382183422,3.094479474509048e-05,0.0007583580154459924,0.0007845158805139362,0.03944444658636935,0.10380165318336393,0.047878766124036125
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.1.mlp.c_fc.weight,1.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.03835586453974039,0.14259643412533188,3.3362046694264066e-05,0.0009406796598341316,0.0009443140530493112,0.03532939765805003,0.1386783986153638,0.03825407925344493
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.10.mlp.c_fc.weight,10.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.035613074800659006,0.17144681901979142,4.4974898034948345e-05,0.0012489801738411188,0.001254263310693204,0.035857620685796586,0.12354514913171112,0.03122146132489944
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.11.mlp.c_fc.weight,11.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.11027662602671272,0.2987394853822836,0.00014880955659774732,0.0017250977107323706,0.0013887463253922758,0.10715387963724293,0.15715259218440358,0.1096906913579515
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.2.mlp.c_fc.weight,2.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.037926443405520385,0.15400730458168987,4.306243223258683e-05,0.0010426590451970696,0.0009929614257998764,0.043367678858116814,0.14771296574833281,0.037649082829729154
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.3.mlp.c_fc.weight,3.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.030253463745486684,0.1691585351846413,3.9408042982475245e-05,0.0011770857381634414,0.0011490622942801564,0.03429582815365365,0.13997951556940516,0.029718517289659793
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.4.mlp.c_fc.weight,4.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.03370158181919718,0.1729624112455927,3.80269720129023e-05,0.001131521596107632,0.0011721037328243254,0.03244335031786967,0.1553808359417316,0.027003054065556434
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.5.mlp.c_fc.weight,5.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.018692133955436563,0.1647355133174844,2.4757432021806425e-05,0.001107460935600102,0.0012222906691022218,0.020254946427751816,0.15000911879495088,0.016496849910807118
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.6.mlp.c_fc.weight,6.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.03285817555208428,0.1663311872543534,4.061069092435174e-05,0.0010814039269462228,0.0012770451197866351,0.03180051377600257,0.14755048053297037,0.031433718889785925
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.7.mlp.c_fc.weight,7.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.03206090584118193,0.16482449777309785,3.743925094942966e-05,0.001203204970806837,0.0010762452497147022,0.03478691400436312,0.08853003801078588,0.031980972747141956
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.8.mlp.c_fc.weight,8.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.024182599901077892,0.1525085276849004,2.9290305263326856e-05,0.0011574397794902325,0.0011151508602779358,0.026265778296603436,0.09684222703706151,0.02328458741017153
periodic,optim/muon_momentum_norm,-1,mlp_in,transformer.h.9.mlp.c_fc.weight,9.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.031843646992915496,0.1609950900989621,2.7923286300989423e-05,0.0011752176214940846,0.001102896232623607,0.025318144604197772,0.1155329365205361,0.026402998447465617
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.0.mlp.c_proj.weight,0.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.03897084502960929,0.16300006001395848,3.8767872206938635e-05,0.0010624286951497197,0.0015495219500735397,0.025019246874882106,0.1394490139551154,0.036304144701017595
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.1.mlp.c_proj.weight,1.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.09611316964058929,0.16694920732713664,0.00015076973140267462,0.001470788149163127,0.0014791744761168955,0.10192829435407298,0.12820139397087255,0.09611179341138239
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.10.mlp.c_proj.weight,10.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.14468595504542814,0.5339001578770216,0.0002690875578127397,0.0017774183652363718,0.0012238595285452903,0.21986800898023304,0.10010486157267418,0.16054139770186424
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.11.mlp.c_proj.weight,11.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.1692059136858694,0.32795838021546875,0.001163068990004346,0.006896553095430136,0.006813303800299764,0.1707055819165402,0.11070639382674842,0.17692478529976613
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.2.mlp.c_proj.weight,2.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.07033871902881389,0.1590119468937307,6.929448553101903e-05,0.0010943778324872255,0.0011403883981984109,0.06076393414777866,0.1273757504088013,0.07011038171742877
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.3.mlp.c_proj.weight,3.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.21409249412326686,0.2882109967184133,0.0002992982372463044,0.001390879915561527,0.0013323491963092237,0.22463948496039812,0.1529669401608297,0.21936160477701086
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.4.mlp.c_proj.weight,4.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.24803894505485027,0.30443812443031554,0.0003391915318076966,0.001557312032673508,0.0018698095460422336,0.18140432137896212,0.14829931362817184,0.25676011441902313
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.5.mlp.c_proj.weight,5.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.0982949413125378,0.17172174713806018,0.00011201107372172767,0.00132402015151456,0.0012006648757960647,0.09329087239889657,0.15212838392198538,0.08648099731823891
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.6.mlp.c_proj.weight,6.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.2500225179195966,0.32167772517473864,0.00028164169015413757,0.0012025837786495686,0.0011075551796238868,0.25429133946155164,0.13796292431988103,0.26145178800940033
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.7.mlp.c_proj.weight,7.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.057212185917059344,0.20363872590709267,7.353564912931804e-05,0.001220024423673749,0.0011555941542610525,0.06363449387327559,0.09619829139072084,0.05503914812160902
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.8.mlp.c_proj.weight,8.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.03941586313019234,0.19598858012674092,3.777195020833209e-05,0.0012038785498589277,0.0011573689233046025,0.03263605013730878,0.10368482868797645,0.02840496294514236
periodic,optim/muon_momentum_norm,-1,mlp_out,transformer.h.9.mlp.c_proj.weight,9.0,-1.0,g8-muon-768x3072,-,L0:all,24.0,1.0,0.10261861415434889,0.2799815859331241,0.0001855768696221839,0.0014396935002878308,0.0011046196625102312,0.16800069374146692,0.10663098090443635,0.09860624740426142
periodic,optim/muon_momentum_norm,-1,ve_gate,transformer.h.1.attn.ve_gate.weight,1.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.18278151064095474,0.5456586912577817,1.2503160972891252e-05,8.416339551331475e-05,0.00012626006719074204,0.09902704197046427,0.35959263708484107,0.14944377395967096
periodic,optim/muon_momentum_norm,-1,ve_gate,transformer.h.11.attn.ve_gate.weight,11.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.5133838184899091,1.0821344569146025,4.180907852511115e-05,7.862882557674311e-05,6.815337874286342e-05,0.6134556979611099,0.5370156968010212,0.5039501196532382
periodic,optim/muon_momentum_norm,-1,ve_gate,transformer.h.3.attn.ve_gate.weight,3.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.2156924607521065,0.4187189316941648,1.805569893515498e-05,8.419227378908545e-05,0.00014309157049865453,0.12618282734778397,0.18645001125984023,0.217087666472312
periodic,optim/muon_momentum_norm,-1,ve_gate,transformer.h.5.attn.ve_gate.weight,5.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.24577787499609477,0.5957502418301988,3.083655269674431e-05,0.00011127254401799291,0.00012164471700089045,0.25349685096902796,0.2511784404009551,0.23236643612080946
periodic,optim/muon_momentum_norm,-1,ve_gate,transformer.h.7.attn.ve_gate.weight,7.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.4150118180467879,0.7843559472114012,3.247520554767918e-05,7.760680819046684e-05,5.54081689188024e-05,0.5861086222731849,0.5461800942355209,0.4113766546488231
periodic,optim/muon_momentum_norm,-1,ve_gate,transformer.h.9.attn.ve_gate.weight,9.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.3406235206099976,0.6413687038540822,2.7870009901833438e-05,7.594205817440525e-05,0.00011851566850964442,0.23515886340012052,0.3210472971845761,0.3538543264170103
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.0.attn.c_k.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05302838295671399,0.28726681786281927,2.6482577356958402e-08,5.395437199240405e-07,6.430168298265922e-07,0.04118488992597625,0.12855985818704765,0.05224515704065009
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.1.attn.c_k.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.036529212717202574,0.10577458089815876,1.758085860629001e-08,5.070278632501868e-07,7.238358705308197e-07,0.024288460025333112,0.07832737683703353,0.03600713107470323
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.10.attn.c_k.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.12473914738182784,0.3339308822568563,5.378422828152886e-08,4.1846855936000793e-07,4.3410207695160336e-07,0.12389765250426361,0.1036502358759276,0.1352586406691828
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.11.attn.c_k.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06193197405301788,0.11441824827298172,5.4080463141329344e-08,9.69091502156516e-07,9.799317695069472e-07,0.055187988413254466,0.08293740448391809,0.06015821290307933
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.2.attn.c_k.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.21191477357732336,0.40504045203377,1.2031655518337536e-07,5.701654970380332e-07,6.232056819044371e-07,0.19306074812364243,0.2316495526885589,0.2072239492687942
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.3.attn.c_k.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.11294100352888939,0.23262738176362377,8.776320211565164e-08,8.409492409100494e-07,8.439064458798384e-07,0.10399636422275652,0.1204995359974473,0.11226060795871207
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.4.attn.c_k.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.101049853153588,0.1902068052835476,4.3233049585524594e-08,5.252660173482582e-07,5.418822183855808e-07,0.07978311175134697,0.14748019802164844,0.09049568957167815
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.5.attn.c_k.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.0922157055628673,0.1260978087059152,5.572970575533221e-08,6.600969584269478e-07,8.333774701441141e-07,0.06687210508066051,0.11611803706252186,0.09076999473013468
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.6.attn.c_k.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.07930336650573672,0.21160354936562809,4.1943545859936064e-08,6.104044700805389e-07,4.6780770333043617e-07,0.0896598015837059,0.1427437194627878,0.0762901187486476
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.7.attn.c_k.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.0454215279310288,0.16470314099000039,4.78675268189231e-08,1.070701330263546e-06,1.443976049131378e-06,0.033149806638217955,0.10459986929993911,0.04451431785587983
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.8.attn.c_k.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06004426581035183,0.2403634752813152,2.7563582525813106e-08,4.6543513576580153e-07,4.617979868726251e-07,0.05968753288094302,0.08417974614201985,0.05935255556797498
periodic,optim/muon_momentum_rms,-1,attn_k,transformer.h.9.attn.c_k.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06071166750610892,0.13188908338331976,4.434373667414353e-08,7.433332314121799e-07,1.0876889575683884e-06,0.0407687660756227,0.10206420494755573,0.05766798066112304
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.0.attn.c_proj.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05811130661172851,0.19150652715161978,4.2160350425185116e-08,7.814567197783617e-07,1.0409431922653306e-06,0.040502066528178685,0.1677518851466408,0.05529325226856898
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.1.attn.c_proj.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.037102361588568666,0.15412855662835181,3.859686832486135e-08,9.537993719277438e-07,1.2230788058786852e-06,0.03155713935957918,0.1519815185024874,0.036386596867792956
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.10.attn.c_proj.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.08500703373901015,0.2455079447055303,8.771914001792229e-08,1.0833747410288197e-06,4.5216652324597815e-07,0.1939974224279385,0.21390524056592736,0.08257858960724819
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.11.attn.c_proj.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.13327415129374987,0.24413198511997222,3.424226913830869e-07,2.5269067691624514e-06,8.436985126536453e-07,0.4058590672467596,0.14541977594808508,0.12862911780307099
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.2.attn.c_proj.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.03094278378837838,0.16182634330185566,3.3190363367546536e-08,1.1186278925379156e-06,9.59286592205899e-07,0.03459900684239172,0.15254808752517157,0.02865444469626192
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.3.attn.c_proj.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.041477911416051325,0.15187944435125694,4.319934440347559e-08,1.0462947557243751e-06,1.1290154702692232e-06,0.038262845409172595,0.1181441092669543,0.04038384003201986
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.4.attn.c_proj.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06139304591257558,0.24895687635255478,7.212474977275113e-08,1.0650817898749665e-06,1.0118414536464116e-06,0.07128068287065371,0.24051720838653998,0.05718254276042194
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.5.attn.c_proj.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.036753389027071696,0.17202073176144198,3.901318091105326e-08,1.1362484997334832e-06,1.2139407886024853e-06,0.03213763082791383,0.091672374990139,0.029948920275600713
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.6.attn.c_proj.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.051781802768382464,0.2844325306073937,6.119037377108044e-08,1.2093171903870825e-06,8.81902860783157e-07,0.06938448268184717,0.227047850500176,0.050337729017365856
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.7.attn.c_proj.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.09492882852565519,0.21118777513024486,1.3116647394553983e-07,1.3934338198851037e-06,1.0494837738406198e-06,0.12498189797211622,0.11963041660872306,0.09153006454966237
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.8.attn.c_proj.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05005570460841975,0.21794442037416392,4.665751538706278e-08,1.0333543514207122e-06,5.443611087230238e-07,0.08571059658636004,0.13590558340088343,0.0428082684460555
periodic,optim/muon_momentum_rms,-1,attn_out,transformer.h.9.attn.c_proj.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.07032815881589874,0.1685189736077048,1.0959138609679375e-07,1.554145683257957e-06,1.0406956562292175e-06,0.10530589364990663,0.12933203673339522,0.06467975812540289
periodic,optim/muon_momentum_rms,-1,attn_q,transformer.h.0.attn.c_q.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05261436046750311,0.17752916538522232,2.594278909897685e-08,5.077887408333481e-07,6.257674499465791e-07,0.041457555999743274,0.1559850131117859,0.051824259507685086
periodic,optim/muon_momentum_rms,-1,attn_q,transformer.h.1.attn.c_q.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.029486098871172456,0.07176552394243749,1.4343557904272602e-08,5.224644610279938e-07,7.242767907200683e-07,0.019803972856858202,0.05193848609099317,0.029011318473644195
periodic,optim/muon_momentum_rms,-1,attn_q,transformer.h.10.attn.c_q.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.11975110089022938,0.4809859836111233,5.9008861621914825e-08,5.051902860486734e-07,4.749802087644637e-07,0.12423435868077722,0.10550911705033725,0.12138216181323344
periodic,optim/muon_momentum_rms,-1,attn_q,transformer.h.11.attn.c_q.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.09681258653309857,0.20058941239056502,8.365563118828534e-08,1.0735831779129512e-06,9.735868900406783e-07,0.08592518248144246,0.1109025943146674,0.09649954826768328
periodic,optim/muon_momentum_rms,-1,attn_q,transformer.h.2.attn.c_q.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.2556619937753926,0.6026345857716372,1.6430740788323787e-07,6.366836942106602e-07,7.094626738535223e-07,0.231594154193884,0.28414907270980083,0.25339178350995484
