run,depth,step,normalized_progress,value_scalar,param_role,parameter_name,layer,optimizer_group_id,r,r_frac,nominal,rows,cols,numel,minmn,aspect
d12-s11,12,757,0.3003968253968254,0.06093977391719818,mlp_in,transformer.h.8.mlp.c_fc.weight,8,g9-muon-3072x768,0.7272727272727273,0.6666666666666666,0.3,3072,768,2359296,768,4.0
d12-s11,12,757,0.3003968253968254,0.0648643970489502,mlp_in,transformer.h.9.mlp.c_fc.weight,9,g9-muon-3072x768,0.8181818181818182,0.75,0.3,3072,768,2359296,768,4.0
d12-s11,12,757,0.3003968253968254,0.06314817816019058,mlp_in,transformer.h.10.mlp.c_fc.weight,10,g9-muon-3072x768,0.9090909090909091,0.8333333333333334,0.3,3072,768,2359296,768,4.0
d12-s11,12,757,0.3003968253968254,0.0613267682492733,mlp_in,transformer.h.11.mlp.c_fc.weight,11,g9-muon-3072x768,1.0,0.9166666666666666,0.3,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.09172210097312927,ve_gate,transformer.h.1.attn.ve_gate.weight,1,g6-muon-6x12,0.09090909090909091,0.08333333333333333,0.35,6,12,72,6,2.0
d12-s11,12,883,0.3503968253968254,0.06832190603017807,ve_gate,transformer.h.3.attn.ve_gate.weight,3,g6-muon-6x12,0.2727272727272727,0.25,0.35,6,12,72,6,2.0
d12-s11,12,883,0.3503968253968254,0.08278548717498779,ve_gate,transformer.h.5.attn.ve_gate.weight,5,g6-muon-6x12,0.45454545454545453,0.4166666666666667,0.35,6,12,72,6,2.0
d12-s11,12,883,0.3503968253968254,0.05444345623254776,ve_gate,transformer.h.7.attn.ve_gate.weight,7,g6-muon-6x12,0.6363636363636364,0.5833333333333334,0.35,6,12,72,6,2.0
d12-s11,12,883,0.3503968253968254,0.050906479358673096,ve_gate,transformer.h.9.attn.ve_gate.weight,9,g6-muon-6x12,0.8181818181818182,0.75,0.35,6,12,72,6,2.0
d12-s11,12,883,0.3503968253968254,0.06707900762557983,ve_gate,transformer.h.11.attn.ve_gate.weight,11,g6-muon-6x12,1.0,0.9166666666666666,0.35,6,12,72,6,2.0
d12-s11,12,883,0.3503968253968254,0.043162327259778976,attn_q,transformer.h.0.attn.c_q.weight,0,g7-muon-768x768,0.0,0.0,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04239548742771149,attn_k,transformer.h.0.attn.c_k.weight,0,g7-muon-768x768,0.0,0.0,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.05061206594109535,attn_v,transformer.h.0.attn.c_v.weight,0,g7-muon-768x768,0.0,0.0,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.054160214960575104,attn_out,transformer.h.0.attn.c_proj.weight,0,g7-muon-768x768,0.0,0.0,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04793021082878113,attn_q,transformer.h.1.attn.c_q.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04705607891082764,attn_k,transformer.h.1.attn.c_k.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.06884155422449112,attn_v,transformer.h.1.attn.c_v.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04727986082434654,attn_out,transformer.h.1.attn.c_proj.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.047335196286439896,attn_q,transformer.h.2.attn.c_q.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.045564159750938416,attn_k,transformer.h.2.attn.c_k.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.06778200715780258,attn_v,transformer.h.2.attn.c_v.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.05630774050951004,attn_out,transformer.h.2.attn.c_proj.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04922027140855789,attn_q,transformer.h.3.attn.c_q.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04690822586417198,attn_k,transformer.h.3.attn.c_k.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.0758647620677948,attn_v,transformer.h.3.attn.c_v.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04563469439744949,attn_out,transformer.h.3.attn.c_proj.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04793228954076767,attn_q,transformer.h.4.attn.c_q.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.0458376370370388,attn_k,transformer.h.4.attn.c_k.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.0659618154168129,attn_v,transformer.h.4.attn.c_v.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.05405089631676674,attn_out,transformer.h.4.attn.c_proj.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04861968010663986,attn_q,transformer.h.5.attn.c_q.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04621622711420059,attn_k,transformer.h.5.attn.c_k.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.07846079766750336,attn_v,transformer.h.5.attn.c_v.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.046399183571338654,attn_out,transformer.h.5.attn.c_proj.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.048899415880441666,attn_q,transformer.h.6.attn.c_q.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.046574681997299194,attn_k,transformer.h.6.attn.c_k.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.066973976790905,attn_v,transformer.h.6.attn.c_v.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.05888666585087776,attn_out,transformer.h.6.attn.c_proj.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04530061036348343,attn_q,transformer.h.7.attn.c_q.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.0453333854675293,attn_k,transformer.h.7.attn.c_k.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.08408353477716446,attn_v,transformer.h.7.attn.c_v.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.052476949989795685,attn_out,transformer.h.7.attn.c_proj.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.049238335341215134,attn_q,transformer.h.8.attn.c_q.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.046561650931835175,attn_k,transformer.h.8.attn.c_k.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.08050671219825745,attn_v,transformer.h.8.attn.c_v.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.06395109742879868,attn_out,transformer.h.8.attn.c_proj.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.0478459894657135,attn_q,transformer.h.9.attn.c_q.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04720135033130646,attn_k,transformer.h.9.attn.c_k.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.06557590514421463,attn_v,transformer.h.9.attn.c_v.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.049818769097328186,attn_out,transformer.h.9.attn.c_proj.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.048147015273571014,attn_q,transformer.h.10.attn.c_q.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04822484776377678,attn_k,transformer.h.10.attn.c_k.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.07542774826288223,attn_v,transformer.h.10.attn.c_v.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.06780941784381866,attn_out,transformer.h.10.attn.c_proj.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04517710208892822,attn_q,transformer.h.11.attn.c_q.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04526451602578163,attn_k,transformer.h.11.attn.c_k.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.0711691603064537,attn_v,transformer.h.11.attn.c_v.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.06651945412158966,attn_out,transformer.h.11.attn.c_proj.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.35,768,768,589824,768,1.0
d12-s11,12,883,0.3503968253968254,0.04426024109125137,mlp_out,transformer.h.0.mlp.c_proj.weight,0,g8-muon-768x3072,0.0,0.0,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.04323684424161911,mlp_out,transformer.h.1.mlp.c_proj.weight,1,g8-muon-768x3072,0.09090909090909091,0.08333333333333333,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.045436739921569824,mlp_out,transformer.h.2.mlp.c_proj.weight,2,g8-muon-768x3072,0.18181818181818182,0.16666666666666666,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.04417131468653679,mlp_out,transformer.h.3.mlp.c_proj.weight,3,g8-muon-768x3072,0.2727272727272727,0.25,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.048181720077991486,mlp_out,transformer.h.4.mlp.c_proj.weight,4,g8-muon-768x3072,0.36363636363636365,0.3333333333333333,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.04459499940276146,mlp_out,transformer.h.5.mlp.c_proj.weight,5,g8-muon-768x3072,0.45454545454545453,0.4166666666666667,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.0394190289080143,mlp_out,transformer.h.6.mlp.c_proj.weight,6,g8-muon-768x3072,0.5454545454545454,0.5,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.04696951061487198,mlp_out,transformer.h.7.mlp.c_proj.weight,7,g8-muon-768x3072,0.6363636363636364,0.5833333333333334,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.04788358509540558,mlp_out,transformer.h.8.mlp.c_proj.weight,8,g8-muon-768x3072,0.7272727272727273,0.6666666666666666,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.042139552533626556,mlp_out,transformer.h.9.mlp.c_proj.weight,9,g8-muon-768x3072,0.8181818181818182,0.75,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.04194076731801033,mlp_out,transformer.h.10.mlp.c_proj.weight,10,g8-muon-768x3072,0.9090909090909091,0.8333333333333334,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.0496855266392231,mlp_out,transformer.h.11.mlp.c_proj.weight,11,g8-muon-768x3072,1.0,0.9166666666666666,0.35,768,3072,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.06093418225646019,mlp_in,transformer.h.0.mlp.c_fc.weight,0,g9-muon-3072x768,0.0,0.0,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.060163307934999466,mlp_in,transformer.h.1.mlp.c_fc.weight,1,g9-muon-3072x768,0.09090909090909091,0.08333333333333333,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.06054580584168434,mlp_in,transformer.h.2.mlp.c_fc.weight,2,g9-muon-3072x768,0.18181818181818182,0.16666666666666666,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.059952132403850555,mlp_in,transformer.h.3.mlp.c_fc.weight,3,g9-muon-3072x768,0.2727272727272727,0.25,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.06400707364082336,mlp_in,transformer.h.4.mlp.c_fc.weight,4,g9-muon-3072x768,0.36363636363636365,0.3333333333333333,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.06029240041971207,mlp_in,transformer.h.5.mlp.c_fc.weight,5,g9-muon-3072x768,0.45454545454545453,0.4166666666666667,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.06364765018224716,mlp_in,transformer.h.6.mlp.c_fc.weight,6,g9-muon-3072x768,0.5454545454545454,0.5,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.0593106783926487,mlp_in,transformer.h.7.mlp.c_fc.weight,7,g9-muon-3072x768,0.6363636363636364,0.5833333333333334,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.06069004908204079,mlp_in,transformer.h.8.mlp.c_fc.weight,8,g9-muon-3072x768,0.7272727272727273,0.6666666666666666,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.0656522586941719,mlp_in,transformer.h.9.mlp.c_fc.weight,9,g9-muon-3072x768,0.8181818181818182,0.75,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.06249838322401047,mlp_in,transformer.h.10.mlp.c_fc.weight,10,g9-muon-3072x768,0.9090909090909091,0.8333333333333334,0.35,3072,768,2359296,768,4.0
d12-s11,12,883,0.3503968253968254,0.058715738356113434,mlp_in,transformer.h.11.mlp.c_fc.weight,11,g9-muon-3072x768,1.0,0.9166666666666666,0.35,3072,768,2359296,768,4.0
d12-s11,12,1009,0.4003968253968254,0.12724114954471588,ve_gate,transformer.h.1.attn.ve_gate.weight,1,g6-muon-6x12,0.09090909090909091,0.08333333333333333,0.4,6,12,72,6,2.0
d12-s11,12,1009,0.4003968253968254,0.07248060405254364,ve_gate,transformer.h.3.attn.ve_gate.weight,3,g6-muon-6x12,0.2727272727272727,0.25,0.4,6,12,72,6,2.0
d12-s11,12,1009,0.4003968253968254,0.15181370079517365,ve_gate,transformer.h.5.attn.ve_gate.weight,5,g6-muon-6x12,0.45454545454545453,0.4166666666666667,0.4,6,12,72,6,2.0
d12-s11,12,1009,0.4003968253968254,0.07801184803247452,ve_gate,transformer.h.7.attn.ve_gate.weight,7,g6-muon-6x12,0.6363636363636364,0.5833333333333334,0.4,6,12,72,6,2.0
d12-s11,12,1009,0.4003968253968254,0.06931676715612411,ve_gate,transformer.h.9.attn.ve_gate.weight,9,g6-muon-6x12,0.8181818181818182,0.75,0.4,6,12,72,6,2.0
d12-s11,12,1009,0.4003968253968254,0.0979892909526825,ve_gate,transformer.h.11.attn.ve_gate.weight,11,g6-muon-6x12,1.0,0.9166666666666666,0.4,6,12,72,6,2.0
d12-s11,12,1009,0.4003968253968254,0.041475407779216766,attn_q,transformer.h.0.attn.c_q.weight,0,g7-muon-768x768,0.0,0.0,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04288920387625694,attn_k,transformer.h.0.attn.c_k.weight,0,g7-muon-768x768,0.0,0.0,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04675542190670967,attn_v,transformer.h.0.attn.c_v.weight,0,g7-muon-768x768,0.0,0.0,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.05147003009915352,attn_out,transformer.h.0.attn.c_proj.weight,0,g7-muon-768x768,0.0,0.0,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04748961329460144,attn_q,transformer.h.1.attn.c_q.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04458487778902054,attn_k,transformer.h.1.attn.c_k.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.06320985406637192,attn_v,transformer.h.1.attn.c_v.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04246408864855766,attn_out,transformer.h.1.attn.c_proj.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04634412005543709,attn_q,transformer.h.2.attn.c_q.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.043805431574583054,attn_k,transformer.h.2.attn.c_k.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.06792028248310089,attn_v,transformer.h.2.attn.c_v.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.055846989154815674,attn_out,transformer.h.2.attn.c_proj.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04518631473183632,attn_q,transformer.h.3.attn.c_q.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04382944107055664,attn_k,transformer.h.3.attn.c_k.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.0728675052523613,attn_v,transformer.h.3.attn.c_v.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.0455622635781765,attn_out,transformer.h.3.attn.c_proj.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04714840278029442,attn_q,transformer.h.4.attn.c_q.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.044726334512233734,attn_k,transformer.h.4.attn.c_k.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.06730116903781891,attn_v,transformer.h.4.attn.c_v.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.054241880774497986,attn_out,transformer.h.4.attn.c_proj.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.0483907014131546,attn_q,transformer.h.5.attn.c_q.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04492047429084778,attn_k,transformer.h.5.attn.c_k.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.07441318780183792,attn_v,transformer.h.5.attn.c_v.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.046059876680374146,attn_out,transformer.h.5.attn.c_proj.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04897395521402359,attn_q,transformer.h.6.attn.c_q.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04395824298262596,attn_k,transformer.h.6.attn.c_k.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.06660959124565125,attn_v,transformer.h.6.attn.c_v.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.05652714893221855,attn_out,transformer.h.6.attn.c_proj.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.046345289796590805,attn_q,transformer.h.7.attn.c_q.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04550663381814957,attn_k,transformer.h.7.attn.c_k.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.08227365463972092,attn_v,transformer.h.7.attn.c_v.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.0489480122923851,attn_out,transformer.h.7.attn.c_proj.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.05120280012488365,attn_q,transformer.h.8.attn.c_q.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.047111786901950836,attn_k,transformer.h.8.attn.c_k.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.07961738854646683,attn_v,transformer.h.8.attn.c_v.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.06058530882000923,attn_out,transformer.h.8.attn.c_proj.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04694312810897827,attn_q,transformer.h.9.attn.c_q.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.0444134920835495,attn_k,transformer.h.9.attn.c_k.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.06467203795909882,attn_v,transformer.h.9.attn.c_v.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.045285146683454514,attn_out,transformer.h.9.attn.c_proj.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.0495830662548542,attn_q,transformer.h.10.attn.c_q.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04688819497823715,attn_k,transformer.h.10.attn.c_k.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.07899224758148193,attn_v,transformer.h.10.attn.c_v.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.06357116997241974,attn_out,transformer.h.10.attn.c_proj.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04390234872698784,attn_q,transformer.h.11.attn.c_q.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.043282650411129,attn_k,transformer.h.11.attn.c_k.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.07029066979885101,attn_v,transformer.h.11.attn.c_v.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.05942831560969353,attn_out,transformer.h.11.attn.c_proj.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.4,768,768,589824,768,1.0
d12-s11,12,1009,0.4003968253968254,0.04245616868138313,mlp_out,transformer.h.0.mlp.c_proj.weight,0,g8-muon-768x3072,0.0,0.0,0.4,768,3072,2359296,768,4.0
d12-s11,12,1009,0.4003968253968254,0.04167575016617775,mlp_out,transformer.h.1.mlp.c_proj.weight,1,g8-muon-768x3072,0.09090909090909091,0.08333333333333333,0.4,768,3072,2359296,768,4.0
d12-s11,12,1009,0.4003968253968254,0.04314771294593811,mlp_out,transformer.h.2.mlp.c_proj.weight,2,g8-muon-768x3072,0.18181818181818182,0.16666666666666666,0.4,768,3072,2359296,768,4.0
d12-s11,12,1009,0.4003968253968254,0.04129837453365326,mlp_out,transformer.h.3.mlp.c_proj.weight,3,g8-muon-768x3072,0.2727272727272727,0.25,0.4,768,3072,2359296,768,4.0
d12-s11,12,1009,0.4003968253968254,0.044293105602264404,mlp_out,transformer.h.4.mlp.c_proj.weight,4,g8-muon-768x3072,0.36363636363636365,0.3333333333333333,0.4,768,3072,2359296,768,4.0
d12-s11,12,1009,0.4003968253968254,0.041854988783597946,mlp_out,transformer.h.5.mlp.c_proj.weight,5,g8-muon-768x3072,0.45454545454545453,0.4166666666666667,0.4,768,3072,2359296,768,4.0
