run,depth,seed,step,normalized_progress,phase,param_role,sq,total_sq,share
d12-s8,12,8,1414,0.5611111111111111,middle,smear_scalar,1.5975849237293005e-05,0.04975250907522755,0.00032110640315922474
d12-s8,12,8,1414,0.5611111111111111,middle,token_embedding,4.4901817375375686e-08,0.04975250907522755,9.025035764021982e-07
d12-s8,12,8,1414,0.5611111111111111,middle,unembedding,0.002761207055300474,0.04975250907522755,0.05549885034190802
d12-s8,12,8,1414,0.5611111111111111,middle,value_embedding,7.78706108484073e-08,0.04975250907522755,1.5651594722723268e-06
d12-s8,12,8,1414,0.5611111111111111,middle,ve_gate,2.632850831219002e-05,0.04975250907522755,0.0005291895585081024
d12-s8,12,8,1414,0.5611111111111111,middle,x0_scalar,2.42875465232828e-05,0.04975250907522755,0.0004881672698468166
d12-s8,12,8,1515,0.6011904761904762,middle,attn_k,0.0007591549065182335,0.0838634874283457,0.009052269703986105
d12-s8,12,8,1515,0.6011904761904762,middle,attn_out,0.005383175077440683,0.0838634874283457,0.06418973551559197
d12-s8,12,8,1515,0.6011904761904762,middle,attn_q,0.0012182868786112522,0.0838634874283457,0.014527023809404252
d12-s8,12,8,1515,0.6011904761904762,middle,attn_v,0.005596918119408656,0.0838634874283457,0.06673843756128972
d12-s8,12,8,1515,0.6011904761904762,middle,backout_scalar,0.000330406823195517,0.0838634874283457,0.00393981735469589
d12-s8,12,8,1515,0.6011904761904762,middle,mlp_in,0.0036589390801964328,0.0838634874283457,0.04362970337147842
d12-s8,12,8,1515,0.6011904761904762,middle,mlp_out,0.06147644781594863,0.0838634874283457,0.733053796128799
d12-s8,12,8,1515,0.6011904761904762,middle,resid_scalar,0.0011806968002474605,0.0838634874283457,0.014078794436688155
d12-s8,12,8,1515,0.6011904761904762,middle,smear_gate,1.323113281159749e-07,0.0838634874283457,1.5776988552857857e-06
d12-s8,12,8,1515,0.6011904761904762,middle,smear_scalar,1.4770470215808016e-06,0.0838634874283457,1.7612516088635284e-05
d12-s8,12,8,1515,0.6011904761904762,middle,token_embedding,4.3327695209427475e-08,0.0838634874283457,5.166455216454878e-07
d12-s8,12,8,1515,0.6011904761904762,middle,unembedding,0.004219164140522479,0.0838634874283457,0.05030990565622971
d12-s8,12,8,1515,0.6011904761904762,middle,value_embedding,7.680088032202548e-08,0.0838634874283457,9.157844811503381e-07
d12-s8,12,8,1515,0.6011904761904762,middle,ve_gate,1.866109363390933e-05,0.0838634874283457,0.00022251750083555333
d12-s8,12,8,1515,0.6011904761904762,middle,x0_scalar,1.9907205697222707e-05,0.0838634874283457,0.00023737631605448963
d12-s8,12,8,1616,0.6412698412698413,middle,attn_k,0.0005538978921322268,0.05723324597274448,0.009677904559108934
d12-s8,12,8,1616,0.6412698412698413,middle,attn_out,0.003794255018874537,0.05723324597274448,0.06629459773575364
d12-s8,12,8,1616,0.6412698412698413,middle,attn_q,0.0008271402198261057,0.05723324597274448,0.01445209346015435
d12-s8,12,8,1616,0.6412698412698413,middle,attn_v,0.005007703090086579,0.05723324597274448,0.08749640187228486
d12-s8,12,8,1616,0.6412698412698413,middle,backout_scalar,0.0012430093483999372,0.05723324597274448,0.021718309476835913
d12-s8,12,8,1616,0.6412698412698413,middle,mlp_in,0.0036707542240037583,0.05723324597274448,0.0641367471233737
d12-s8,12,8,1616,0.6412698412698413,middle,mlp_out,0.033592200234124896,0.05723324597274448,0.5869350875210209
d12-s8,12,8,1616,0.6412698412698413,middle,resid_scalar,0.006920108382530543,0.05723324597274448,0.1209106396975287
d12-s8,12,8,1616,0.6412698412698413,middle,smear_gate,1.2193852683139994e-07,0.05723324597274448,2.1305540994384505e-06
d12-s8,12,8,1616,0.6412698412698413,middle,smear_scalar,3.5828449540531443e-07,0.05723324597274448,6.260076452346178e-06
d12-s8,12,8,1616,0.6412698412698413,middle,token_embedding,4.166832212604276e-08,0.05723324597274448,7.280440138916109e-07
d12-s8,12,8,1616,0.6412698412698413,middle,unembedding,0.0015963385812938213,0.05723324597274448,0.02789180578809084
d12-s8,12,8,1616,0.6412698412698413,middle,value_embedding,7.788885447723715e-08,0.05723324597274448,1.3609022719824287e-06
d12-s8,12,8,1616,0.6412698412698413,middle,ve_gate,1.4244118801798322e-05,0.05723324597274448,0.0002488784020494248
d12-s8,12,8,1616,0.6412698412698413,middle,x0_scalar,1.2995082471434216e-05,0.05723324597274448,0.00022705478696110847
d12-s8,12,8,1717,0.6813492063492064,middle,attn_k,0.0002963100760098314,0.04055342571172105,0.007306659568446512
d12-s8,12,8,1717,0.6813492063492064,middle,attn_out,0.00267165610785014,0.04055342571172105,0.06587991176977087
d12-s8,12,8,1717,0.6813492063492064,middle,attn_q,0.0003505856452648004,0.04055342571172105,0.008645031562980179
d12-s8,12,8,1717,0.6813492063492064,middle,attn_v,0.003358612715601339,0.04055342571172105,0.08281945746030053
d12-s8,12,8,1717,0.6813492063492064,middle,backout_scalar,1.947873215613072e-06,0.04055342571172105,4.803227301830837e-05
d12-s8,12,8,1717,0.6813492063492064,middle,mlp_in,0.0023844828247092664,0.04055342571172105,0.058798554816543794
d12-s8,12,8,1717,0.6813492063492064,middle,mlp_out,0.029496404422388878,0.04055342571172105,0.7273468000476125
d12-s8,12,8,1717,0.6813492063492064,middle,resid_scalar,0.00047405515260834363,0.04055342571172105,0.01168964506175686
d12-s8,12,8,1717,0.6813492063492064,middle,smear_gate,1.4112262647358875e-07,0.04055342571172105,3.4799187490787114e-06
d12-s8,12,8,1717,0.6813492063492064,middle,smear_scalar,1.6849680832820015e-06,0.04055342571172105,4.154934025203695e-05
d12-s8,12,8,1717,0.6813492063492064,middle,token_embedding,3.192495512394089e-08,0.04055342571172105,7.872320171144926e-07
d12-s8,12,8,1717,0.6813492063492064,middle,unembedding,0.001502260100096464,0.04055342571172105,0.037043975292629094
d12-s8,12,8,1717,0.6813492063492064,middle,value_embedding,6.488252424219354e-08,0.04055342571172105,1.599927086392623e-06
d12-s8,12,8,1717,0.6813492063492064,middle,ve_gate,8.722367397240305e-06,0.04055342571172105,0.0002150833682768088
d12-s8,12,8,1717,0.6813492063492064,middle,x0_scalar,6.465528390009467e-06,0.04055342571172105,0.0001594323605598812
d12-s8,12,8,1818,0.7214285714285714,middle,attn_k,0.00042053026027133456,0.03186825012520034,0.013195900578764236
d12-s8,12,8,1818,0.7214285714285714,middle,attn_out,0.001961777306860313,0.03186825012520034,0.061558990504753365
d12-s8,12,8,1818,0.7214285714285714,middle,attn_q,0.0006919539846421685,0.03186825012520034,0.021712958255432877
d12-s8,12,8,1818,0.7214285714285714,middle,attn_v,0.003074168969760649,0.03186825012520034,0.09646494419000747
d12-s8,12,8,1818,0.7214285714285714,middle,backout_scalar,0.0012872006045654416,0.03186825012520034,0.04039131736158826
d12-s8,12,8,1818,0.7214285714285714,middle,mlp_in,0.002396439500444103,0.03186825012520034,0.07519833975914102
d12-s8,12,8,1818,0.7214285714285714,middle,mlp_out,0.01640994146146113,0.03186825012520034,0.5149307350416678
d12-s8,12,8,1818,0.7214285714285714,middle,resid_scalar,0.0042097891855519265,0.03186825012520034,0.1320997911404921
d12-s8,12,8,1818,0.7214285714285714,middle,smear_gate,9.501029296643539e-08,0.03186825012520034,2.9813464056912384e-06
d12-s8,12,8,1818,0.7214285714285714,middle,smear_scalar,1.6204363419092257e-05,0.03186825012520034,0.0005084798617881562
d12-s8,12,8,1818,0.7214285714285714,middle,token_embedding,2.766729245706756e-08,0.03186825012520034,8.681773347570533e-07
d12-s8,12,8,1818,0.7214285714285714,middle,unembedding,0.0013626734726130962,0.03186825012520034,0.04275959512240492
d12-s8,12,8,1818,0.7214285714285714,middle,value_embedding,6.517952622075995e-08,0.03186825012520034,2.0452809917297023e-06
d12-s8,12,8,1818,0.7214285714285714,middle,ve_gate,1.892882505671878e-05,0.03186825012520034,0.0005939712717941329
d12-s8,12,8,1818,0.7214285714285714,middle,x0_scalar,1.8454333442718962e-05,0.03186825012520034,0.0005790821074335016
d12-s8,12,8,1919,0.7615079365079365,late,attn_k,0.0002794149504552479,0.02571885778551053,0.01086420527635813
d12-s8,12,8,1919,0.7615079365079365,late,attn_out,0.0018083049781125737,0.02571885778551053,0.0703104699747333
d12-s8,12,8,1919,0.7615079365079365,late,attn_q,0.0003445965585342492,0.02571885778551053,0.013398594969034268
d12-s8,12,8,1919,0.7615079365079365,late,attn_v,0.0026239626058668364,0.02571885778551053,0.10202484992724375
d12-s8,12,8,1919,0.7615079365079365,late,backout_scalar,8.476070070173593e-05,0.02571885778551053,0.0032956634936365
d12-s8,12,8,1919,0.7615079365079365,late,mlp_in,0.0022883285564603284,0.02571885778551053,0.0889747350191238
d12-s8,12,8,1919,0.7615079365079365,late,mlp_out,0.01624052295665024,0.02571885778551053,0.6314636167784952
d12-s8,12,8,1919,0.7615079365079365,late,resid_scalar,0.0007508170872938535,0.02571885778551053,0.029193251642646755
d12-s8,12,8,1919,0.7615079365079365,late,smear_gate,4.450006230172221e-08,0.02571885778551053,1.730250335098187e-06
d12-s8,12,8,1919,0.7615079365079365,late,smear_scalar,1.0582948561932424e-06,0.02571885778551053,4.114859474006127e-05
d12-s8,12,8,1919,0.7615079365079365,late,token_embedding,2.597390391656518e-08,0.02571885778551053,1.0099166974358535e-06
d12-s8,12,8,1919,0.7615079365079365,late,unembedding,0.0012635327875614168,0.02571885778551053,0.04912865097272185
d12-s8,12,8,1919,0.7615079365079365,late,value_embedding,6.366722349326892e-08,0.02571885778551053,2.4755074282162608e-06
d12-s8,12,8,1919,0.7615079365079365,late,ve_gate,7.266945942774327e-06,0.02571885778551053,0.0002825532145859282
d12-s8,12,8,1919,0.7615079365079365,late,x0_scalar,2.6157221885370063e-05,0.02571885778551053,0.0010170444622197218
d12-s8,12,8,2020,0.8015873015873016,late,attn_k,0.00021115118624948082,0.016450995834038196,0.012835161371361791
d12-s8,12,8,2020,0.8015873015873016,late,attn_out,0.0013123780408932362,0.016450995834038196,0.07977499077459126
d12-s8,12,8,2020,0.8015873015873016,late,attn_q,0.00024811043022054946,0.016450995834038196,0.015081787918710222
d12-s8,12,8,2020,0.8015873015873016,late,attn_v,0.002037300806478015,0.016450995834038196,0.12384057640223246
d12-s8,12,8,2020,0.8015873015873016,late,backout_scalar,5.944534132140689e-05,0.016450995834038196,0.0036134798112592405
d12-s8,12,8,2020,0.8015873015873016,late,mlp_in,0.00174311178852804,0.016450995834038196,0.10595782809217098
d12-s8,12,8,2020,0.8015873015873016,late,mlp_out,0.009510334610240534,0.016450995834038196,0.5781008460632532
d12-s8,12,8,2020,0.8015873015873016,late,resid_scalar,0.0004274084937492262,0.016450995834038196,0.025980706460631994
d12-s8,12,8,2020,0.8015873015873016,late,smear_gate,1.0843341158306431e-07,0.016450995834038196,6.591297735223325e-06
d12-s8,12,8,2020,0.8015873015873016,late,smear_scalar,4.006107701570726e-06,0.016450995834038196,0.0002435176412410138
d12-s8,12,8,2020,0.8015873015873016,late,token_embedding,2.2919488529282713e-08,0.016450995834038196,1.3931976374257404e-06
d12-s8,12,8,2020,0.8015873015873016,late,unembedding,0.0008885618299245834,0.016450995834038196,0.054012646947857734
d12-s8,12,8,2020,0.8015873015873016,late,value_embedding,6.130724194974846e-08,0.016450995834038196,3.7266584082952432e-06
d12-s8,12,8,2020,0.8015873015873016,late,ve_gate,7.556369752137471e-06,0.016450995834038196,0.0004593259780968908
d12-s8,12,8,2020,0.8015873015873016,late,x0_scalar,1.4381688373532597e-06,0.016450995834038196,8.742138481231595e-05
d12-s8,12,8,2121,0.8416666666666667,late,attn_k,0.00019327685458847554,0.01943110939296644,0.009946774045667036
d12-s8,12,8,2121,0.8416666666666667,late,attn_out,0.001483256957726553,0.01943110939296644,0.07633413655030186
d12-s8,12,8,2121,0.8416666666666667,late,attn_q,0.00022811077997175744,0.01943110939296644,0.011739462495863858
d12-s8,12,8,2121,0.8416666666666667,late,attn_v,0.002237014325146447,0.01943110939296644,0.11512540431459814
d12-s8,12,8,2121,0.8416666666666667,late,backout_scalar,0.00010670381743693724,0.01943110939296644,0.005491390907179045
d12-s8,12,8,2121,0.8416666666666667,late,mlp_in,0.0018749357186607085,0.01943110939296644,0.09649143961586604
d12-s8,12,8,2121,0.8416666666666667,late,mlp_out,0.011860639875521883,0.01943110939296644,0.6103943751052696
d12-s8,12,8,2121,0.8416666666666667,late,resid_scalar,0.0005099365331489025,0.01943110939296644,0.026243305147233973
d12-s8,12,8,2121,0.8416666666666667,late,smear_gate,6.050433398741005e-08,0.01943110939296644,3.1137869055130254e-06
d12-s8,12,8,2121,0.8416666666666667,late,smear_scalar,5.981274586730479e-09,0.01943110939296644,3.0781951075297564e-07
d12-s8,12,8,2121,0.8416666666666667,late,token_embedding,2.481734995285478e-08,0.01943110939296644,1.2771967596373072e-06
d12-s8,12,8,2121,0.8416666666666667,late,unembedding,0.0009313180344179274,0.01943110939296644,0.04792922604589116
d12-s8,12,8,2121,0.8416666666666667,late,value_embedding,6.284204356887813e-08,0.01943110939296644,3.2340944769538133e-06
d12-s8,12,8,2121,0.8416666666666667,late,ve_gate,3.345915246200093e-06,0.01943110939296644,0.0001721937321505291
d12-s8,12,8,2121,0.8416666666666667,late,x0_scalar,2.4164360985512445e-06,0.01943110939296644,0.0001243591423259617
d12-s8,12,8,2222,0.8817460317460317,late,attn_k,0.00018875265050155576,0.0103155128545116,0.018297941475493656
d12-s8,12,8,2222,0.8817460317460317,late,attn_out,0.0008858800356392749,0.0103155128545116,0.08587842874451228
d12-s8,12,8,2222,0.8817460317460317,late,attn_q,0.00024255821381302667,0.0103155128545116,0.023513926765836104
d12-s8,12,8,2222,0.8817460317460317,late,attn_v,0.0013262407283036737,0.0103155128545116,0.12856759978963414
d12-s8,12,8,2222,0.8817460317460317,late,backout_scalar,1.249109828904693e-07,0.0103155128545116,1.2109042434651047e-05
d12-s8,12,8,2222,0.8817460317460317,late,mlp_in,0.001411437930073589,0.0103155128545116,0.13682673367580378
d12-s8,12,8,2222,0.8817460317460317,late,mlp_out,0.005579192555160262,0.0103155128545116,0.5408545977159189
d12-s8,12,8,2222,0.8817460317460317,late,resid_scalar,0.00013426917399783633,0.0103155128545116,0.013016238348160488
d12-s8,12,8,2222,0.8817460317460317,late,smear_gate,5.061250263338479e-08,0.0103155128545116,4.906445597733793e-06
d12-s8,12,8,2222,0.8817460317460317,late,smear_scalar,2.4722527314224857e-07,0.0103155128545116,2.3966357914441642e-05
d12-s8,12,8,2222,0.8817460317460317,late,token_embedding,2.0298980274446876e-08,0.0103155128545116,1.967811059007978e-06
d12-s8,12,8,2222,0.8817460317460317,late,unembedding,0.0005325301899574697,0.0103155128545116,0.05162420884624868
d12-s8,12,8,2222,0.8817460317460317,late,value_embedding,5.945076297919627e-08,0.0103155128545116,5.763238708310546e-06
d12-s8,12,8,2222,0.8817460317460317,late,ve_gate,2.5614242247229413e-06,0.0103155128545116,0.0002483079863162281
d12-s8,12,8,2222,0.8817460317460317,late,x0_scalar,1.1587454338268799e-05,0.0103155128545116,0.0011233037563615563
d12-s8,12,8,2323,0.9218253968253968,late,attn_k,0.0001697285870250198,0.009473141637503346,0.01791682142205908
d12-s8,12,8,2323,0.9218253968253968,late,attn_out,0.0007717607695667539,0.009473141637503346,0.08146830260738633
d12-s8,12,8,2323,0.9218253968253968,late,attn_q,0.0001921091170515865,0.009473141637503346,0.020279346008196815
d12-s8,12,8,2323,0.9218253968253968,late,attn_v,0.0010869394318433478,0.009473141637503346,0.11473906687304758
d12-s8,12,8,2323,0.9218253968253968,late,backout_scalar,0.0002120980789186433,0.009473141637503346,0.02238941282994919
d12-s8,12,8,2323,0.9218253968253968,late,mlp_in,0.0013710576604353264,0.009473141637503346,0.14473104202384435
d12-s8,12,8,2323,0.9218253968253968,late,mlp_out,0.004668631954700685,0.009473141637503346,0.49282826472455304
d12-s8,12,8,2323,0.9218253968253968,late,resid_scalar,0.00048255789079476585,0.009473141637503346,0.05093958364185763
d12-s8,12,8,2323,0.9218253968253968,late,smear_gate,3.253238034517381e-08,0.009473141637503346,3.434170161288515e-06
d12-s8,12,8,2323,0.9218253968253968,late,smear_scalar,2.989353333759937e-07,0.009473141637503346,3.155609245749421e-05
d12-s8,12,8,2323,0.9218253968253968,late,token_embedding,1.977592134494444e-08,0.009473141637503346,2.087577923109825e-06
d12-s8,12,8,2323,0.9218253968253968,late,unembedding,0.0005082649877294898,0.009473141637503346,0.05365326595744255
d12-s8,12,8,2323,0.9218253968253968,late,value_embedding,6.421351272933862e-08,0.009473141637503346,6.778481224763165e-06
d12-s8,12,8,2323,0.9218253968253968,late,ve_gate,2.6405647588489956e-06,0.009473141637503346,0.0002787422441141626
d12-s8,12,8,2323,0.9218253968253968,late,x0_scalar,6.937137531082271e-06,0.009473141637503346,0.0007322953457825169
d12-s8,12,8,2424,0.9619047619047619,late,attn_k,0.00015773165705468273,0.0095233759030382,0.016562578087919673
d12-s8,12,8,2424,0.9619047619047619,late,attn_out,0.0007409335539705353,0.0095233759030382,0.07780156548626402
d12-s8,12,8,2424,0.9619047619047619,late,attn_q,0.0001768168303897255,0.0095233759030382,0.01856661253215012
d12-s8,12,8,2424,0.9619047619047619,late,attn_v,0.0010142743612959748,0.0095233759030382,0.1065036570668596
d12-s8,12,8,2424,0.9619047619047619,late,backout_scalar,0.00019087217515334487,0.0095233759030382,0.020042490929340694
d12-s8,12,8,2424,0.9619047619047619,late,mlp_in,0.0013379483752942178,0.0095233759030382,0.14049097598545682
d12-s8,12,8,2424,0.9619047619047619,late,mlp_out,0.004914775905490387,0.0095233759030382,0.5160749670631449
d12-s8,12,8,2424,0.9619047619047619,late,resid_scalar,0.0004087175356239925,0.0095233759030382,0.04291729527274053
d12-s8,12,8,2424,0.9619047619047619,late,smear_gate,5.176840289777829e-08,0.0095233759030382,5.4359298031345e-06
d12-s8,12,8,2424,0.9619047619047619,late,smear_scalar,1.4759878013137495e-06,0.0095233759030382,0.0001549857756683606
d12-s8,12,8,2424,0.9619047619047619,late,token_embedding,1.8641596710722294e-08,0.0095233759030382,1.957456777987221e-06
d12-s8,12,8,2424,0.9619047619047619,late,unembedding,0.0005747964605689049,0.0095233759030382,0.06035637639647618
d12-s8,12,8,2424,0.9619047619047619,late,value_embedding,6.285418496787543e-08,0.0095233759030382,6.599989920362519e-06
d12-s8,12,8,2424,0.9619047619047619,late,ve_gate,1.8947136481983762e-06,0.0095233759030382,0.0001989539914720697
d12-s8,12,8,2424,0.9619047619047619,late,x0_scalar,3.0050825623462174e-06,0.0095233759030382,0.00031554803600554286
d12-s9,12,9,0,0.0,early,attn_k,0.0,0.09234326952737672,0.0
d12-s9,12,9,0,0.0,early,attn_out,2.149588476640929e-05,0.09234326952737672,0.00023278236601787718
d12-s9,12,9,0,0.0,early,attn_q,0.0,0.09234326952737672,0.0
d12-s9,12,9,0,0.0,early,attn_v,0.0,0.09234326952737672,0.0
d12-s9,12,9,0,0.0,early,backout_scalar,9.644694981894577e-13,0.09234326952737672,1.0444394086604487e-11
d12-s9,12,9,0,0.0,early,mlp_in,0.0,0.09234326952737672,0.0
d12-s9,12,9,0,0.0,early,mlp_out,0.00011284522133792052,0.09234326952737672,0.0012220189074469109
d12-s9,12,9,0,0.0,early,resid_scalar,2.3897299286992912e-11,0.09234326952737672,2.5878766703087283e-10
d12-s9,12,9,0,0.0,early,smear_gate,0.0,0.09234326952737672,0.0
d12-s9,12,9,0,0.0,early,smear_scalar,2.2609361494119188e-08,0.09234326952737672,2.448403831685455e-07
d12-s9,12,9,0,0.0,early,token_embedding,1.5523792740168576e-07,0.09234326952737672,1.681096285589746e-06
d12-s9,12,9,0,0.0,early,unembedding,0.09220875054597856,0.09234326952737672,0.9985432724865966
d12-s9,12,9,0,0.0,early,value_embedding,0.0,0.09234326952737672,0.0
d12-s9,12,9,0,0.0,early,ve_gate,0.0,0.09234326952737672,0.0
d12-s9,12,9,0,0.0,early,x0_scalar,3.1431670010880278e-12,0.09234326952737672,3.403785697837115e-11
d12-s9,12,9,101,0.04007936507936508,early,attn_k,0.0034400573958919267,0.04202973887860839,0.08184817435643862
d12-s9,12,9,101,0.04007936507936508,early,attn_out,0.0018344481723033823,0.04202973887860839,0.04364643276994161
d12-s9,12,9,101,0.04007936507936508,early,attn_q,0.008142525206039863,0.04202973887860839,0.19373247189465914
d12-s9,12,9,101,0.04007936507936508,early,attn_v,0.0005275352341413964,0.04202973887860839,0.012551475412803305
d12-s9,12,9,101,0.04007936507936508,early,backout_scalar,0.002082016784697771,0.04202973887860839,0.04953675279094922
d12-s9,12,9,101,0.04007936507936508,early,mlp_in,0.0006270484236665652,0.04202973887860839,0.0149191605847856
d12-s9,12,9,101,0.04007936507936508,early,mlp_out,0.007509865055908449,0.04202973887860839,0.17867979331488773
d12-s9,12,9,101,0.04007936507936508,early,resid_scalar,0.012054690134391421,0.04202973887860839,0.2868133482629563
d12-s9,12,9,101,0.04007936507936508,early,smear_gate,6.594614387722685e-05,0.04202973887860839,0.0015690352982609425
d12-s9,12,9,101,0.04007936507936508,early,smear_scalar,5.237087316345424e-05,0.04202973887860839,0.0012460432674757614
d12-s9,12,9,101,0.04007936507936508,early,token_embedding,7.5887351158598895e-06,0.04202973887860839,0.00018055632317340615
d12-s9,12,9,101,0.04007936507936508,early,unembedding,0.00552701111882925,0.04202973887860839,0.13150239012411039
d12-s9,12,9,101,0.04007936507936508,early,value_embedding,1.4742971377046388e-07,0.04202973887860839,3.507747554565471e-06
d12-s9,12,9,101,0.04007936507936508,early,ve_gate,1.785446760038667e-05,0.04202973887860839,0.0004248055799717077
d12-s9,12,9,101,0.04007936507936508,early,x0_scalar,0.00014063370326766744,0.04202973887860839,0.003346052272031718
d12-s9,12,9,202,0.08015873015873017,early,attn_k,0.0021610588373732753,0.048346981505508424,0.04469894024567086
d12-s9,12,9,202,0.08015873015873017,early,attn_out,0.004207610647426918,0.048346981505508424,0.08702943837243537
d12-s9,12,9,202,0.08015873015873017,early,attn_q,0.00258229883183958,0.048346981505508424,0.05341179017650492
d12-s9,12,9,202,0.08015873015873017,early,attn_v,0.002136595328920521,0.048346981505508424,0.04419294157334491
d12-s9,12,9,202,0.08015873015873017,early,backout_scalar,0.002401074394583702,0.048346981505508424,0.04966337752254782
d12-s9,12,9,202,0.08015873015873017,early,mlp_in,0.001612136278708931,0.048346981505508424,0.033345127834407864
d12-s9,12,9,202,0.08015873015873017,early,mlp_out,0.017917200573720038,0.048346981505508424,0.37059605410274965
d12-s9,12,9,202,0.08015873015873017,early,resid_scalar,0.01124343678270634,0.048346981505508424,0.23255716143158423
d12-s9,12,9,202,0.08015873015873017,early,smear_gate,3.5939533518103417e-06,0.048346981505508424,7.433666466645625e-05
d12-s9,12,9,202,0.08015873015873017,early,smear_scalar,7.901043136371298e-05,0.048346981505508424,0.0016342371106396977
d12-s9,12,9,202,0.08015873015873017,early,token_embedding,8.550892971470603e-07,0.048346981505508424,1.7686508454506834e-05
d12-s9,12,9,202,0.08015873015873017,early,unembedding,0.0037530488334596157,0.048346981505508424,0.07762736610623791
d12-s9,12,9,202,0.08015873015873017,early,value_embedding,2.1928979343499577e-07,0.048346981505508424,4.535749422329726e-06
d12-s9,12,9,202,0.08015873015873017,early,ve_gate,3.7907679484305845e-05,0.048346981505508424,0.0007840754128566811
d12-s9,12,9,202,0.08015873015873017,early,x0_scalar,0.00021093455347909185,0.048346981505508424,0.004362931188476761
d12-s9,12,9,303,0.12023809523809524,early,attn_k,0.0016483571635035332,0.039920126455344374,0.041291381312316876
d12-s9,12,9,303,0.12023809523809524,early,attn_out,0.0063291418919106945,0.039920126455344374,0.1585451363484689
d12-s9,12,9,303,0.12023809523809524,early,attn_q,0.0020735451907967217,0.039920126455344374,0.051942350260744785
d12-s9,12,9,303,0.12023809523809524,early,attn_v,0.004544870171230286,0.039920126455344374,0.11384909254519243
d12-s9,12,9,303,0.12023809523809524,early,backout_scalar,0.0015347361331805587,0.039920126455344374,0.038445172133844616
d12-s9,12,9,303,0.12023809523809524,early,mlp_in,0.0030767390999244526,0.039920126455344374,0.07707237859995679
d12-s9,12,9,303,0.12023809523809524,early,mlp_out,0.010511897562537342,0.039920126455344374,0.2633232531038249
d12-s9,12,9,303,0.12023809523809524,early,resid_scalar,0.006176982140971177,0.039920126455344374,0.1547335314150595
d12-s9,12,9,303,0.12023809523809524,early,smear_gate,5.436830178950914e-06,0.039920126455344374,0.00013619270933504395
d12-s9,12,9,303,0.12023809523809524,early,smear_scalar,6.783856224501507e-05,0.039920126455344374,0.0016993573986019543
d12-s9,12,9,303,0.12023809523809524,early,token_embedding,4.737155450129648e-07,0.039920126455344374,1.1866584279057195e-05
d12-s9,12,9,303,0.12023809523809524,early,unembedding,0.0037312079221010204,0.039920126455344374,0.09346683624048237
d12-s9,12,9,303,0.12023809523809524,early,value_embedding,1.8585052963260296e-07,0.039920126455344374,4.655559642089308e-06
d12-s9,12,9,303,0.12023809523809524,early,ve_gate,0.00011759870017158391,0.039920126455344374,0.002945849891110257
d12-s9,12,9,303,0.12023809523809524,early,x0_scalar,0.00010111552051839112,0.039920126455344374,0.002532945897140416
d12-s9,12,9,404,0.16031746031746033,early,attn_k,0.0014045642765267983,0.0434431504500008,0.03233108699479166
d12-s9,12,9,404,0.16031746031746033,early,attn_out,0.007572414047899656,0.0434431504500008,0.17430628233591922
d12-s9,12,9,404,0.16031746031746033,early,attn_q,0.0032143407024705084,0.0434431504500008,0.07398958568094477
d12-s9,12,9,404,0.16031746031746033,early,attn_v,0.0061422767175827175,0.0434431504500008,0.14138653974121723
d12-s9,12,9,404,0.16031746031746033,early,backout_scalar,0.002691066125407815,0.0434431504500008,0.06194454355940397
d12-s9,12,9,404,0.16031746031746033,early,mlp_in,0.002990437744301744,0.0434431504500008,0.06883565564020205
d12-s9,12,9,404,0.16031746031746033,early,mlp_out,0.00598099222406745,0.0434431504500008,0.1376739983660034
d12-s9,12,9,404,0.16031746031746033,early,resid_scalar,0.009086186892091064,0.0434431504500008,0.2091511964020302
d12-s9,12,9,404,0.16031746031746033,early,smear_gate,1.8907119283539942e-06,0.0434431504500008,4.352151970493105e-05
d12-s9,12,9,404,0.16031746031746033,early,smear_scalar,7.434876170009373e-05,0.0434431504500008,0.0017114035453221225
d12-s9,12,9,404,0.16031746031746033,early,token_embedding,2.885956575937598e-07,0.0434431504500008,6.643064662769053e-06
d12-s9,12,9,404,0.16031746031746033,early,unembedding,0.00392586225643754,0.0434431504500008,0.09036780748569002
d12-s9,12,9,404,0.16031746031746033,early,value_embedding,1.5443953138571942e-07,0.0434431504500008,3.5549800091838545e-06
d12-s9,12,9,404,0.16031746031746033,early,ve_gate,0.0002545739030210825,0.0434431504500008,0.005859931896837786
d12-s9,12,9,404,0.16031746031746033,early,x0_scalar,0.00010375305137699797,0.0434431504500008,0.0023882487872606867
d12-s9,12,9,505,0.2003968253968254,early,attn_k,0.0008125582962748013,0.044325958313536695,0.018331432126683526
d12-s9,12,9,505,0.2003968253968254,early,attn_out,0.012755490766721778,0.044325958313536695,0.28776570777097854
d12-s9,12,9,505,0.2003968253968254,early,attn_q,0.0016831645425554598,0.044325958313536695,0.037972434361141345
d12-s9,12,9,505,0.2003968253968254,early,attn_v,0.006533593077620026,0.044325958313536695,0.1473988003012838
d12-s9,12,9,505,0.2003968253968254,early,backout_scalar,0.0008972736541181804,0.044325958313536695,0.020242622793880175
d12-s9,12,9,505,0.2003968253968254,early,mlp_in,0.0032888331843423657,0.044325958313536695,0.07419655004589014
d12-s9,12,9,505,0.2003968253968254,early,mlp_out,0.005603800498647615,0.044325958313536695,0.12642254588179477
d12-s9,12,9,505,0.2003968253968254,early,resid_scalar,0.0036899572994570917,0.044325958313536695,0.08324596782220535
