run,depth,seed,step,normalized_progress,phase,slice_index,slice_grad_norm,slice_dot_device_mean,slice_cosine_device_mean,device_mean_grad_norm_exact
d12-s7,12,7,606,0.24047619047619048,early,3,0.45090080143621897,0.05304480271421364,0.49019699088273067,0.23998891944284723
d12-s7,12,7,606,0.24047619047619048,early,4,0.4673992563775121,0.059121404989617266,0.5270666520143169,0.23998891944284723
d12-s7,12,7,606,0.24047619047619048,early,5,0.42553399282376747,0.04747440897577148,0.4648727806615205,0.23998891944284723
d12-s7,12,7,606,0.24047619047619048,early,6,0.4613543904294559,0.05469674760501964,0.4940099027794848,0.23998891944284723
d12-s7,12,7,606,0.24047619047619048,early,7,0.4891683074034426,0.06364546241616484,0.5421481048813915,0.23998891944284723
d12-s7,12,7,707,0.28055555555555556,middle,0,0.5308303297348124,0.0961118347453863,0.5740912038394195,0.315384427903568
d12-s7,12,7,707,0.28055555555555556,middle,1,0.5454288708268796,0.10251496310403499,0.5959487196210879,0.315384427903568
d12-s7,12,7,707,0.28055555555555556,middle,2,0.5991959031585067,0.11558384612690815,0.6116289876057837,0.315384427903568
d12-s7,12,7,707,0.28055555555555556,middle,3,0.5973904835318159,0.11555040839058513,0.6132999630434397,0.315384427903568
d12-s7,12,7,707,0.28055555555555556,middle,4,0.5258155720860307,0.09457213191823009,0.5702817707856986,0.315384427903568
d12-s7,12,7,707,0.28055555555555556,middle,5,0.5594855172717746,0.1088362030504205,0.6167998891885027,0.315384427903568
d12-s7,12,7,707,0.28055555555555556,middle,6,0.5567660006487956,0.10661407758254687,0.607157830749159,0.315384427903568
d12-s7,12,7,707,0.28055555555555556,middle,7,0.47476750945796475,0.06630493277215525,0.44281732317155564,0.315384427903568
d12-s7,12,7,808,0.32063492063492066,middle,0,0.5416513006769573,0.10336518426287476,0.5580299723528122,0.3419770541002868
d12-s7,12,7,808,0.32063492063492066,middle,1,0.6270384923505751,0.14048927943985495,0.6551670028451211,0.3419770541002868
d12-s7,12,7,808,0.32063492063492066,middle,2,0.5824309391209322,0.12274289080238152,0.6162471782191383,0.3419770541002868
d12-s7,12,7,808,0.32063492063492066,middle,3,0.5552894388711708,0.11399113991008038,0.6002811641839796,0.3419770541002868
d12-s7,12,7,808,0.32063492063492066,middle,4,0.5995694870992505,0.12855860853142143,0.6269958602434579,0.3419770541002868
d12-s7,12,7,808,0.32063492063492066,middle,5,0.6100301399758249,0.12074182398535485,0.5787746120157743,0.3419770541002868
d12-s7,12,7,808,0.32063492063492066,middle,6,0.5746324566964535,0.10828087246854548,0.5510165296070575,0.3419770541002868
d12-s7,12,7,808,0.32063492063492066,middle,7,0.5315339227313487,0.10471907071640285,0.5760999349025341,0.3419770541002868
d12-s7,12,7,909,0.3607142857142857,middle,0,0.640999940149123,0.14196475920093826,0.5899684215237967,0.37539959073746026
d12-s7,12,7,909,0.3607142857142857,middle,1,0.6233214248787868,0.13372143843090184,0.5714723073733796,0.37539959073746026
d12-s7,12,7,909,0.3607142857142857,middle,2,0.6346758969785089,0.13568564985861994,0.5694926439451515,0.37539959073746026
d12-s7,12,7,909,0.3607142857142857,middle,3,0.5755289920096256,0.11815721969550444,0.5468890936316742,0.37539959073746026
d12-s7,12,7,909,0.3607142857142857,middle,4,0.6147941831121216,0.13391820295228957,0.5802512281058633,0.37539959073746026
d12-s7,12,7,909,0.3607142857142857,middle,5,0.6136779231229326,0.1340474265683589,0.5818676146488605,0.37539959073746026
d12-s7,12,7,909,0.3607142857142857,middle,6,0.6337735919210407,0.145879172991995,0.6131480603100099,0.37539959073746026
d12-s7,12,7,909,0.3607142857142857,middle,7,0.7772307193949971,0.18946764151057555,0.6493686182695897,0.37539959073746026
d12-s7,12,7,1010,0.4007936507936508,middle,0,0.6973051172180031,0.18565502585638916,0.6145695712599202,0.4332242959703425
d12-s7,12,7,1010,0.4007936507936508,middle,1,0.6316593165041301,0.1617205141113208,0.5909753991161257,0.4332242959703425
d12-s7,12,7,1010,0.4007936507936508,middle,2,0.7970108963521852,0.23561182712750517,0.6823701548618738,0.4332242959703425
d12-s7,12,7,1010,0.4007936507936508,middle,3,0.6908388557566142,0.17952987738976225,0.5998562296741852,0.4332242959703425
d12-s7,12,7,1010,0.4007936507936508,middle,4,0.7649197736447676,0.2256643401413364,0.6809798227664471,0.4332242959703425
d12-s7,12,7,1010,0.4007936507936508,middle,5,0.7130510959560916,0.19268783465698053,0.6237647666548537,0.4332242959703425
d12-s7,12,7,1010,0.4007936507936508,middle,6,0.6507877134297528,0.1764505460545155,0.6258508652726382,0.4332242959703425
d12-s7,12,7,1010,0.4007936507936508,middle,7,0.6330917354555265,0.1496844173721168,0.5457542701620325,0.4332242959703425
d12-s7,12,7,1111,0.44087301587301586,middle,0,0.689282771777685,0.18153342703619096,0.5865178822774416,0.44903265459447483
d12-s7,12,7,1111,0.44087301587301586,middle,1,0.6679608528607326,0.16182663612014306,0.5395367990815667,0.44903265459447483
d12-s7,12,7,1111,0.44087301587301586,middle,2,0.7807232797785431,0.2181368262523226,0.6222342832267426,0.44903265459447483
d12-s7,12,7,1111,0.44087301587301586,middle,3,0.8027616992764386,0.23953110536771036,0.6645036183204053,0.44903265459447483
d12-s7,12,7,1111,0.44087301587301586,middle,4,0.7059047640048924,0.1978478528600214,0.6241763419205979,0.44903265459447483
d12-s7,12,7,1111,0.44087301587301586,middle,5,0.70294581355289,0.2133784052249186,0.6760062187797125,0.44903265459447483
d12-s7,12,7,1111,0.44087301587301586,middle,6,0.7183893791765563,0.2023801380182414,0.6273791186707288,0.44903265459447483
d12-s7,12,7,1111,0.44087301587301586,middle,7,0.7477982708047084,0.22455851576580793,0.6687551625163694,0.44903265459447483
d12-s7,12,7,1212,0.48095238095238096,middle,0,0.8909826731661473,0.24414141673932246,0.6326442212969134,0.4331244061750625
d12-s7,12,7,1212,0.48095238095238096,middle,1,0.7928470837692629,0.20239468430273302,0.5893821956837528,0.4331244061750625
d12-s7,12,7,1212,0.48095238095238096,middle,2,0.7660905629200068,0.18469383117261567,0.556621043395547,0.4331244061750625
d12-s7,12,7,1212,0.48095238095238096,middle,3,0.673818372572938,0.1427846418773731,0.48924454455550737,0.4331244061750625
d12-s7,12,7,1212,0.48095238095238096,middle,4,0.6945476826117309,0.1538751504490743,0.5115095746472056,0.4331244061750625
d12-s7,12,7,1212,0.48095238095238096,middle,5,0.7968784033010774,0.21341251988829377,0.618322685301015,0.4331244061750625
d12-s7,12,7,1212,0.48095238095238096,middle,6,0.7266913269026193,0.1697463920387571,0.5393093114795744,0.4331244061750625
d12-s7,12,7,1212,0.48095238095238096,middle,7,0.812110330600369,0.1961758684017551,0.5577221490867348,0.4331244061750625
d12-s7,12,7,1313,0.5210317460317461,middle,0,0.7826058638505334,0.21370771629058072,0.6017239687588347,0.45381599052167604
d12-s7,12,7,1313,0.5210317460317461,middle,1,0.7584837860330829,0.19844256146703498,0.5765125002456687,0.45381599052167604
d12-s7,12,7,1313,0.5210317460317461,middle,2,0.7566635624644034,0.191581102798906,0.5579175894121077,0.45381599052167604
d12-s7,12,7,1313,0.5210317460317461,middle,3,0.748374130337721,0.17667423136365745,0.5202051526648446,0.45381599052167604
d12-s7,12,7,1313,0.5210317460317461,middle,4,0.7984292823084936,0.22750869782309446,0.6278873796318332,0.45381599052167604
d12-s7,12,7,1313,0.5210317460317461,middle,5,0.7784512169240824,0.22200218845956204,0.6284143002035467,0.45381599052167604
d12-s7,12,7,1313,0.5210317460317461,middle,6,0.8223147706048798,0.2383412364059893,0.6386770376094861,0.45381599052167604
d12-s7,12,7,1313,0.5210317460317461,middle,7,0.7683548043313391,0.20543330331703727,0.5891545606629884,0.45381599052167604
d12-s7,12,7,1414,0.5611111111111111,middle,0,0.7903695564595372,0.2204063175559432,0.6347185895756425,0.4393520092521018
d12-s7,12,7,1414,0.5611111111111111,middle,1,0.7676567445051113,0.18269955827899292,0.5416987214782366,0.4393520092521018
d12-s7,12,7,1414,0.5611111111111111,middle,2,0.8583455942876932,0.21616086310784896,0.5731948326379278,0.4393520092521018
d12-s7,12,7,1414,0.5611111111111111,middle,3,0.7830014242595322,0.18454086432835407,0.5364353404036188,0.4393520092521018
d12-s7,12,7,1414,0.5611111111111111,middle,4,0.8339873767235939,0.19825938330886048,0.5410802187237685,0.4393520092521018
d12-s7,12,7,1414,0.5611111111111111,middle,5,0.8057304586158921,0.18443972715900958,0.521017214697166,0.4393520092521018
d12-s7,12,7,1414,0.5611111111111111,middle,6,0.8106916183474122,0.21236252472800798,0.5962241733866671,0.4393520092521018
d12-s7,12,7,1414,0.5611111111111111,middle,7,0.7859582932377894,0.18360170310287574,0.5316974625233712,0.4393520092521018
d12-s7,12,7,1515,0.6011904761904762,middle,0,0.8717643312064439,0.20952028856300617,0.528537001834745,0.45472788933137953
d12-s7,12,7,1515,0.6011904761904762,middle,1,0.9033013419143978,0.26670180962944157,0.6492944878095589,0.45472788933137953
d12-s7,12,7,1515,0.6011904761904762,middle,2,0.7980703103036354,0.18505775216308307,0.5099346661060031,0.45472788933137953
d12-s7,12,7,1515,0.6011904761904762,middle,3,0.882778099537604,0.23837133235352734,0.5938146151744869,0.45472788933137953
d12-s7,12,7,1515,0.6011904761904762,middle,4,0.7738506100125665,0.1706671140898708,0.48499931408875857,0.45472788933137953
d12-s7,12,7,1515,0.6011904761904762,middle,5,0.7403039824034835,0.19097812890520116,0.5673119833559879,0.45472788933137953
d12-s7,12,7,1515,0.6011904761904762,middle,6,0.7852046439216666,0.1932663436253984,0.5412797498982574,0.45472788933137953
d12-s7,12,7,1515,0.6011904761904762,middle,7,0.7948543135591769,0.20608489473012145,0.5701735071961587,0.45472788933137953
d12-s7,12,7,1616,0.6412698412698413,middle,0,0.8547449751642369,0.17047316627784656,0.5209577988482051,0.3828396648145222
d12-s7,12,7,1616,0.6412698412698413,middle,1,0.7838188281706079,0.13815585911591893,0.4604014566695932,0.3828396648145222
d12-s7,12,7,1616,0.6412698412698413,middle,2,0.790692864019677,0.1414741290936895,0.4673607994114951,0.3828396648145222
d12-s7,12,7,1616,0.6412698412698413,middle,3,0.7781610074578602,0.13596893602054955,0.4564080614544253,0.3828396648145222
d12-s7,12,7,1616,0.6412698412698413,middle,4,0.7803095306718861,0.1441883476904361,0.48266557667302623,0.3828396648145222
d12-s7,12,7,1616,0.6412698412698413,middle,5,0.7662577058364194,0.12785836090551966,0.43585030106618655,0.3828396648145222
d12-s7,12,7,1616,0.6412698412698413,middle,6,0.8681657102416872,0.16488180580871548,0.4960816688386358,0.3828396648145222
d12-s7,12,7,1616,0.6412698412698413,middle,7,0.8099495766686702,0.1380259454519272,0.4451289295215748,0.3828396648145222
d12-s7,12,7,1717,0.6813492063492064,middle,0,0.8195032760456882,0.13389720544992048,0.46388995569842023,0.35221337980694634
d12-s7,12,7,1717,0.6813492063492064,middle,1,0.8363777142379338,0.12839734747414328,0.4358607378806495,0.35221337980694634
d12-s7,12,7,1717,0.6813492063492064,middle,2,0.8623980323667321,0.15618886170645205,0.5142051867377572,0.35221337980694634
d12-s7,12,7,1717,0.6813492063492064,middle,3,0.8309581086356536,0.14645450448612057,0.5004005217408534,0.35221337980694634
d12-s7,12,7,1717,0.6813492063492064,middle,4,0.7126425951766306,0.09703083407646228,0.38657355204737626,0.35221337980694634
d12-s7,12,7,1717,0.6813492063492064,middle,5,0.7270810727482351,0.09847645103256861,0.3845419281918018,0.35221337980694634
d12-s7,12,7,1717,0.6813492063492064,middle,6,0.7521433007662455,0.11689003115850585,0.44123609555033677,0.35221337980694634
d12-s7,12,7,1717,0.6813492063492064,middle,7,0.7920138994620426,0.12432194449079292,0.44566562870296333,0.35221337980694634
d12-s7,12,7,1818,0.7214285714285714,middle,0,0.8156682013985813,0.16036341323620262,0.48813598422288196,0.40276426916970437
d12-s7,12,7,1818,0.7214285714285714,middle,1,0.8121104406925052,0.166967133681815,0.5104638153640363,0.40276426916970437
d12-s7,12,7,1818,0.7214285714285714,middle,2,0.7946934477253125,0.15860555305453647,0.4955275679159949,0.40276426916970437
d12-s7,12,7,1818,0.7214285714285714,middle,3,0.9091003252213676,0.21329169496864156,0.5825204773790027,0.40276426916970437
d12-s7,12,7,1818,0.7214285714285714,middle,4,0.8597390877468503,0.1855743810712972,0.5359205530242731,0.40276426916970437
d12-s7,12,7,1818,0.7214285714285714,middle,5,0.771876947500884,0.14124496225612249,0.4543326632897472,0.40276426916970437
d12-s7,12,7,1818,0.7214285714285714,middle,6,0.7395547449380239,0.13737229293067763,0.4611878782340287,0.40276426916970437
d12-s7,12,7,1818,0.7214285714285714,middle,7,0.8197005759740362,0.14545000360115728,0.4405625330553934,0.40276426916970437
d12-s7,12,7,1919,0.7615079365079365,late,0,0.7336420500336077,0.08969058669124194,0.3749432850039633,0.32605965826656
d12-s7,12,7,1919,0.7615079365079365,late,1,0.8032006536096405,0.13040494910488187,0.4979353413054006,0.32605965826656
d12-s7,12,7,1919,0.7615079365079365,late,2,0.771048545865122,0.10478605037916176,0.4167970914359338,0.32605965826656
d12-s7,12,7,1919,0.7615079365079365,late,3,0.8691070893064906,0.11442299486612315,0.40377827573604214,0.32605965826656
d12-s7,12,7,1919,0.7615079365079365,late,4,0.8336216586731418,0.1269963910956468,0.46722419118572117,0.32605965826656
d12-s7,12,7,1919,0.7615079365079365,late,5,0.7497690560494013,0.09246591819451574,0.3782309861083662,0.32605965826656
d12-s7,12,7,1919,0.7615079365079365,late,6,0.7959615296240063,0.11555832457545367,0.44525836742973696,0.32605965826656
d12-s7,12,7,1919,0.7615079365079365,late,7,0.7657974204718602,0.08163553894725147,0.3269401790134211,0.32605965826656
d12-s7,12,7,2020,0.8015873015873016,late,0,0.8347292216052112,0.1387446743611087,0.48205103224561724,0.3448082811096857
d12-s7,12,7,2020,0.8015873015873016,late,1,0.7945558422262484,0.11405708670751247,0.41631318120952526,0.3448082811096857
d12-s7,12,7,2020,0.8015873015873016,late,2,0.7611497759182897,0.09573023840084662,0.36475506317215256,0.3448082811096857
d12-s7,12,7,2020,0.8015873015873016,late,3,0.785315502205031,0.09303725923192116,0.343585676082538,0.3448082811096857
d12-s7,12,7,2020,0.8015873015873016,late,4,1.0626357496718775,0.16923670900552754,0.46188351406269845,0.3448082811096857
d12-s7,12,7,2020,0.8015873015873016,late,5,0.8365141047550071,0.11353475521730423,0.39362064826429116,0.3448082811096857
d12-s7,12,7,2020,0.8015873015873016,late,6,0.7706842836840812,0.11102297601997356,0.4177906096119321,0.3448082811096857
d12-s7,12,7,2020,0.8015873015873016,late,7,0.7974532777977564,0.11407059561186064,0.41484969408540845,0.3448082811096857
d12-s7,12,7,2121,0.8416666666666667,late,0,0.7548680470590633,0.08059867371585719,0.35359700667354155,0.3019592048275844
d12-s7,12,7,2121,0.8416666666666667,late,1,0.749667928614331,0.08330857895325633,0.3680209327175679,0.3019592048275844
d12-s7,12,7,2121,0.8416666666666667,late,2,0.7245343932971471,0.09330390376104844,0.4264739764733837,0.3019592048275844
d12-s7,12,7,2121,0.8416666666666667,late,3,0.7269947038061437,0.08103656186497905,0.36914882201927596,0.3019592048275844
d12-s7,12,7,2121,0.8416666666666667,late,4,0.7407005673901391,0.0962532977795612,0.43035283436278776,0.3019592048275844
d12-s7,12,7,2121,0.8416666666666667,late,5,0.7543521017346068,0.0889801148855555,0.3906344890435748,0.3019592048275844
d12-s7,12,7,2121,0.8416666666666667,late,6,0.7698148021051899,0.10293293275204128,0.44281244324305585,0.3019592048275844
d12-s7,12,7,2121,0.8416666666666667,late,7,0.8010765833658757,0.10731889095372507,0.443663668660127,0.3019592048275844
d12-s7,12,7,2222,0.8817460317460317,late,0,0.7446512788006885,0.07508670265959633,0.35773153199179475,0.2818726063058641
d12-s7,12,7,2222,0.8817460317460317,late,1,0.7570692527216006,0.07896078532186297,0.3700181092304215,0.2818726063058641
d12-s7,12,7,2222,0.8817460317460317,late,2,0.7750968857163354,0.07306166134731182,0.33441109684943904,0.2818726063058641
d12-s7,12,7,2222,0.8817460317460317,late,3,0.741952236432478,0.06630266252409345,0.31703130571309374,0.2818726063058641
d12-s7,12,7,2222,0.8817460317460317,late,4,0.8606121175296317,0.10023347268851711,0.4131925184783595,0.2818726063058641
d12-s7,12,7,2222,0.8817460317460317,late,5,0.7064421923934718,0.07239880802957921,0.36358161568354314,0.2818726063058641
d12-s7,12,7,2222,0.8817460317460317,late,6,0.7469058186066291,0.07856802613054994,0.37318753442397146,0.2818726063058641
d12-s7,12,7,2222,0.8817460317460317,late,7,0.8044930380501619,0.08495526974961656,0.37464087741272545,0.2818726063058641
d12-s7,12,7,2323,0.9218253968253968,late,0,0.8195009849640174,0.09400966508251656,0.4081746585724137,0.28104572748152445
d12-s7,12,7,2323,0.9218253968253968,late,1,0.7579289769589725,0.07969540588804079,0.3741345263586089,0.28104572748152445
d12-s7,12,7,2323,0.9218253968253968,late,2,0.826716574891509,0.08168543185409992,0.35156932654935613,0.28104572748152445
d12-s7,12,7,2323,0.9218253968253968,late,3,0.7641089084003598,0.07780180517249624,0.36229089808579656,0.28104572748152445
d12-s7,12,7,2323,0.9218253968253968,late,4,0.7625548640039941,0.08039265096854517,0.3751183132000329,0.28104572748152445
d12-s7,12,7,2323,0.9218253968253968,late,5,0.7508921482775534,0.06457598973099452,0.3059965433639566,0.28104572748152445
d12-s7,12,7,2323,0.9218253968253968,late,6,0.7457548640083266,0.07542192415669924,0.359852501342028,0.28104572748152445
d12-s7,12,7,2323,0.9218253968253968,late,7,0.7534947037944196,0.0746496094873514,0.35250911289658454,0.28104572748152445
d12-s7,12,7,2424,0.9619047619047619,late,0,0.8028602965408856,0.08978063332342717,0.3983160814108874,0.2807468178432757
d12-s7,12,7,2424,0.9619047619047619,late,1,0.7419685844007005,0.06463714632132736,0.310300027999619,0.2807468178432757
d12-s7,12,7,2424,0.9619047619047619,late,2,0.7433665096323447,0.07658045814257475,0.36694428365649423,0.2807468178432757
d12-s7,12,7,2424,0.9619047619047619,late,3,0.7623769801599318,0.08367484299582442,0.39094016268532944,0.2807468178432757
d12-s7,12,7,2424,0.9619047619047619,late,4,0.7573135148945376,0.07302201589012236,0.3434498005702824,0.2807468178432757
d12-s7,12,7,2424,0.9619047619047619,late,5,0.716071153850659,0.07394382020768846,0.36781620794560665,0.2807468178432757
d12-s7,12,7,2424,0.9619047619047619,late,6,0.7442154333604155,0.08634574623833857,0.4132638646981853,0.2807468178432757
d12-s7,12,7,2424,0.9619047619047619,late,7,0.7763402778232446,0.07347303108256598,0.33710174115142283,0.2807468178432757
d12-s8,12,8,0,0.0,early,0,0.4830409105362386,0.09263315819978671,0.6183836500957538,0.31011627462282504
d12-s8,12,8,0,0.0,early,1,0.5701571736389691,0.11013368971280607,0.6228751978249091,0.31011627462282504
d12-s8,12,8,0,0.0,early,2,0.5310156249102028,0.09585442988380137,0.5820768539010421,0.31011627462282504
d12-s8,12,8,0,0.0,early,3,0.5133481764453643,0.08796685846184799,0.5525638901914353,0.31011627462282504
d12-s8,12,8,0,0.0,early,4,0.5048837274362328,0.10120726310244815,0.6463916667777746,0.31011627462282504
d12-s8,12,8,0,0.0,early,5,0.4723329936174146,0.09278880479898824,0.6334651675799702,0.31011627462282504
d12-s8,12,8,0,0.0,early,6,0.47532090276831124,0.0783998875980723,0.5318681308817046,0.31011627462282504
d12-s8,12,8,0,0.0,early,7,0.5284121111021866,0.10703520587924482,0.6531746594820033,0.31011627462282504
d12-s8,12,8,101,0.04007936507936508,early,0,0.3832440376800864,0.03930986294307629,0.5050893276824467,0.20307568667592865
d12-s8,12,8,101,0.04007936507936508,early,1,0.37997600128284853,0.03904443901897651,0.5059936758531822,0.20307568667592865
d12-s8,12,8,101,0.04007936507936508,early,2,0.3878339044103337,0.0395890838767351,0.5026570164488879,0.20307568667592865
d12-s8,12,8,101,0.04007936507936508,early,3,0.38505295612214446,0.04005923292042783,0.5122998592642489,0.20307568667592865
d12-s8,12,8,101,0.04007936507936508,early,4,0.42673590143376366,0.04607843179397308,0.5317170394634593,0.20307568667592865
d12-s8,12,8,101,0.04007936507936508,early,5,0.4040412832060765,0.04534297376746277,0.5526196548691745,0.20307568667592865
d12-s8,12,8,101,0.04007936507936508,early,6,0.38041753326281097,0.03862347837449333,0.499957315607058,0.20307568667592865
d12-s8,12,8,101,0.04007936507936508,early,7,0.4082949594385082,0.04398924807277453,0.5305356713048913,0.20307568667592865
d12-s8,12,8,202,0.08015873015873017,early,0,0.5543703058811733,0.12601029927768148,0.6359118475442415,0.3574449509818761
d12-s8,12,8,202,0.08015873015873017,early,1,0.5665358033494634,0.13239405947714544,0.6537805116384652,0.3574449509818761
d12-s8,12,8,202,0.08015873015873017,early,2,0.5972894278374465,0.13297142300816547,0.6228225407034247,0.3574449509818761
d12-s8,12,8,202,0.08015873015873017,early,3,0.6065435161105972,0.13793639939908908,0.6362206394691937,0.3574449509818761
d12-s8,12,8,202,0.08015873015873017,early,4,0.5646619311540975,0.12173869482578184,0.6031578234074932,0.3574449509818761
d12-s8,12,8,202,0.08015873015873017,early,5,0.5547656957822109,0.11756720162178588,0.5928808402637469,0.3574449509818761
d12-s8,12,8,202,0.08015873015873017,early,6,0.5984389471928002,0.14421652560258796,0.6741957514118656,0.3574449509818761
d12-s8,12,8,202,0.08015873015873017,early,7,0.5435064658330464,0.11532479605334545,0.5936203946327029,0.3574449509818761
d12-s8,12,8,303,0.12023809523809524,early,0,0.5791140936127736,0.12929122453632322,0.6329622743292675,0.3527175656017499
d12-s8,12,8,303,0.12023809523809524,early,1,0.5334991918645313,0.11036826289663457,0.5865207116887603,0.3527175656017499
d12-s8,12,8,303,0.12023809523809524,early,2,0.5562636052300153,0.1185069968573586,0.6039990534182667,0.3527175656017499
d12-s8,12,8,303,0.12023809523809524,early,3,0.5698683590042865,0.12666582634425494,0.6301701508223745,0.3527175656017499
d12-s8,12,8,303,0.12023809523809524,early,4,0.6028652204890554,0.14385455381993065,0.6765132328318132,0.3527175656017499
d12-s8,12,8,303,0.12023809523809524,early,5,0.6108832157145339,0.1272879392690533,0.5907476113406175,0.3527175656017499
d12-s8,12,8,303,0.12023809523809524,early,6,0.6432519411902079,0.12192837915932626,0.5373986940544603,0.3527175656017499
d12-s8,12,8,303,0.12023809523809524,early,7,0.5609855663139329,0.11082248049332598,0.560078744096255,0.3527175656017499
d12-s8,12,8,404,0.16031746031746033,early,0,0.47517130987504985,0.05176128820681851,0.47476752476851936,0.22944249733937847
d12-s8,12,8,404,0.16031746031746033,early,1,0.4815398581873748,0.05308583252959382,0.48047692020861493,0.22944249733937847
d12-s8,12,8,404,0.16031746031746033,early,2,0.47623842195269284,0.05116518238896943,0.46824832776901626,0.22944249733937847
d12-s8,12,8,404,0.16031746031746033,early,3,0.477721228305589,0.053447423526986504,0.48761647794594365,0.22944249733937847
d12-s8,12,8,404,0.16031746031746033,early,4,0.4886679834444165,0.05191513813983774,0.4630269475023962,0.22944249733937847
d12-s8,12,8,404,0.16031746031746033,early,5,0.4950465616570096,0.05658315589281253,0.4981581694156553,0.22944249733937847
d12-s8,12,8,404,0.16031746031746033,early,6,0.4741775369096522,0.05404452013331092,0.4967488010846575,0.22944249733937847
d12-s8,12,8,404,0.16031746031746033,early,7,0.4641452317393693,0.048282444790790524,0.4533791023921797,0.22944249733937847
d12-s8,12,8,505,0.2003968253968254,early,0,0.47362876969017975,0.06756708682528981,0.5525996891644339,0.2581585323367261
d12-s8,12,8,505,0.2003968253968254,early,1,0.48301765009220743,0.06752318826245038,0.5415062283516079,0.2581585323367261
d12-s8,12,8,505,0.2003968253968254,early,2,0.46048200051691934,0.05780375380767269,0.48624696125266315,0.2581585323367261
d12-s8,12,8,505,0.2003968253968254,early,3,0.4725912695740596,0.06788843589866331,0.5564467691485118,0.2581585323367261
d12-s8,12,8,505,0.2003968253968254,early,4,0.5120932977336503,0.0739520805418279,0.5593901586666244,0.2581585323367261
d12-s8,12,8,505,0.2003968253968254,early,5,0.46816318656702577,0.05946904172560927,0.49204768914683233,0.2581585323367261
d12-s8,12,8,505,0.2003968253968254,early,6,0.47998956495108236,0.06787799591358348,0.5477857521752104,0.2581585323367261
d12-s8,12,8,505,0.2003968253968254,early,7,0.48090903725282075,0.06963907882773783,0.5609234492027799,0.2581585323367261
d12-s8,12,8,606,0.24047619047619048,early,0,0.47303559709582577,0.05640971602506449,0.5084705297148029,0.23452778553967224
d12-s8,12,8,606,0.24047619047619048,early,1,0.4606465698481745,0.05314168362183978,0.4918958573564628,0.23452778553967224
d12-s8,12,8,606,0.24047619047619048,early,2,0.47737778824788285,0.06180588683066163,0.5520435391406864,0.23452778553967224
d12-s8,12,8,606,0.24047619047619048,early,3,0.439465230139266,0.05217272362863095,0.5062029670132427,0.23452778553967224
d12-s8,12,8,606,0.24047619047619048,early,4,0.43764362361934406,0.05136310665912407,0.500421978572437,0.23452778553967224
d12-s8,12,8,606,0.24047619047619048,early,5,0.4222495041556917,0.049393080878972685,0.4987726887832377,0.23452778553967224
d12-s8,12,8,606,0.24047619047619048,early,6,0.45685141848280997,0.057826484211496096,0.5397063251895489,0.23452778553967224
d12-s8,12,8,606,0.24047619047619048,early,7,0.46126706254615635,0.05709700715145385,0.5277966110458193,0.23452778553967224
d12-s8,12,8,707,0.28055555555555556,middle,0,0.47310057948695244,0.06363128230462876,0.5286200017361077,0.2544330965441638
d12-s8,12,8,707,0.28055555555555556,middle,1,0.47631466784432525,0.06098589300573976,0.5032245595770191,0.2544330965441638
d12-s8,12,8,707,0.28055555555555556,middle,2,0.5472136675004072,0.07857287780153942,0.5643416717646509,0.2544330965441638
d12-s8,12,8,707,0.28055555555555556,middle,3,0.525802592599643,0.07579981681144413,0.5665938149940545,0.2544330965441638
d12-s8,12,8,707,0.28055555555555556,middle,4,0.4721524414539082,0.060802728257213924,0.5061359942283236,0.2544330965441638
d12-s8,12,8,707,0.28055555555555556,middle,5,0.4909398144060989,0.06561867571189867,0.5253220178793785,0.2544330965441638
d12-s8,12,8,707,0.28055555555555556,middle,6,0.47987049352463057,0.0634630344489128,0.5197843312097015,0.2544330965441638
d12-s8,12,8,707,0.28055555555555556,middle,7,0.44461994526574183,0.048204341888110736,0.42611185169785193,0.2544330965441638
d12-s8,12,8,808,0.32063492063492066,middle,0,0.5091803395245543,0.10055733407401522,0.6105011412483919,0.32348611529569615
d12-s8,12,8,808,0.32063492063492066,middle,1,0.556952673464659,0.11794167318532908,0.6546261458302808,0.32348611529569615
d12-s8,12,8,808,0.32063492063492066,middle,2,0.5418340503834947,0.1164979094739777,0.6646548737993415,0.32348611529569615
d12-s8,12,8,808,0.32063492063492066,middle,3,0.5040059841137565,0.10411550830667822,0.6385929009118242,0.32348611529569615
d12-s8,12,8,808,0.32063492063492066,middle,4,0.49012113684348124,0.08988757928397198,0.5669445803533928,0.32348611529569615
d12-s8,12,8,808,0.32063492063492066,middle,5,0.5606147911052349,0.11597552424175686,0.639508244686594,0.32348611529569615
d12-s8,12,8,808,0.32063492063492066,middle,6,0.5123164348295286,0.09715401599020101,0.5862283604695748,0.32348611529569615
d12-s8,12,8,808,0.32063492063492066,middle,7,0.5044825607249696,0.0991670899698147,0.6076671603066951,0.32348611529569615
d12-s8,12,8,909,0.3607142857142857,middle,0,0.533679874780712,0.10423510705813943,0.5916556656144448,0.330114167573763
d12-s8,12,8,909,0.3607142857142857,middle,1,0.5379116101351092,0.10820709394612478,0.6093694142135349,0.330114167573763
d12-s8,12,8,909,0.3607142857142857,middle,2,0.5519362709620065,0.11741677685073854,0.6444319383790355,0.330114167573763
d12-s8,12,8,909,0.3607142857142857,middle,3,0.5022850571868249,0.0993626576394382,0.599251013662491,0.330114167573763
d12-s8,12,8,909,0.3607142857142857,middle,4,0.5373928639738486,0.11194511445961647,0.6310286624805705,0.330114167573763
