run,depth,seed,step,normalized_progress,phase,layer_region,sq,layered_total_sq,share_within_layered
d16-s7,16,7,3240,0.6026785714285714,middle,lower_third,0.0016743371787044659,0.10771871579579152,0.015543605086033533
d16-s7,16,7,3240,0.6026785714285714,middle,middle_third,0.00352388702274653,0.10771871579579152,0.03271378605577663
d16-s7,16,7,3240,0.6026785714285714,middle,upper_third,0.10252049159434053,0.10771871579579152,0.9517426088581898
d16-s7,16,7,3456,0.6428571428571429,middle,lower_third,0.0014627123713735202,0.08713992138886419,0.01678578942992303
d16-s7,16,7,3456,0.6428571428571429,middle,middle_third,0.003489688099722832,0.08713992138886419,0.04004695028527748
d16-s7,16,7,3456,0.6428571428571429,middle,upper_third,0.08218752091776783,0.08713992138886419,0.9431672602847995
d16-s7,16,7,3672,0.6830357142857143,middle,lower_third,0.001720744102511551,0.07812727058139622,0.022024884393200564
d16-s7,16,7,3672,0.6830357142857143,middle,middle_third,0.0036753494085866034,0.07812727058139622,0.04704310519535522
d16-s7,16,7,3672,0.6830357142857143,middle,upper_third,0.07273117707029807,0.07812727058139622,0.9309320104114442
d16-s7,16,7,3888,0.7232142857142857,middle,lower_third,0.001529411951918913,0.064807752101407,0.023599213092992143
d16-s7,16,7,3888,0.7232142857142857,middle,middle_third,0.0030706558672197737,0.064807752101407,0.04738099637239398
d16-s7,16,7,3888,0.7232142857142857,middle,upper_third,0.06020768428226831,0.064807752101407,0.9290197905346138
d16-s7,16,7,4104,0.7633928571428571,late,lower_third,0.0010857485215003404,0.041985911525961095,0.02585982969141901
d16-s7,16,7,4104,0.7633928571428571,late,middle_third,0.002194252767837357,0.041985911525961095,0.05226164415843604
d16-s7,16,7,4104,0.7633928571428571,late,upper_third,0.0387059102366234,0.041985911525961095,0.921878526150145
d16-s7,16,7,4320,0.8035714285714286,late,lower_third,0.001063934331665628,0.036997345632190815,0.028757044957839227
d16-s7,16,7,4320,0.8035714285714286,late,middle_third,0.0021612992756177007,0.036997345632190815,0.058417684801073615
d16-s7,16,7,4320,0.8035714285714286,late,upper_third,0.033772112024907486,0.036997345632190815,0.9128252702410872
d16-s7,16,7,4536,0.84375,late,lower_third,0.0008782570457421812,0.023012375049894066,0.03816455467277916
d16-s7,16,7,4536,0.84375,late,middle_third,0.0017309038398682919,0.023012375049894066,0.07521621893070354
d16-s7,16,7,4536,0.84375,late,upper_third,0.020403214164283593,0.023012375049894066,0.8866192263965172
d16-s7,16,7,4752,0.8839285714285714,late,lower_third,0.0009471435726888799,0.022254309580858944,0.04256000705155658
d16-s7,16,7,4752,0.8839285714285714,late,middle_third,0.00184062221690251,0.022254309580858944,0.08270857427478404
d16-s7,16,7,4752,0.8839285714285714,late,upper_third,0.019466543791267554,0.022254309580858944,0.8747314186736593
d16-s7,16,7,4968,0.9241071428571429,late,lower_third,0.0008656776663222843,0.016009814592048865,0.05407168592397163
d16-s7,16,7,4968,0.9241071428571429,late,middle_third,0.0015394099934158412,0.016009814592048865,0.09615414248334742
d16-s7,16,7,4968,0.9241071428571429,late,upper_third,0.01360472693231074,0.016009814592048865,0.849774171592681
d16-s7,16,7,5184,0.9642857142857143,late,lower_third,0.0008288667962206286,0.015712659736299317,0.052751527120884836
d16-s7,16,7,5184,0.9642857142857143,late,middle_third,0.0015257726383821613,0.015712659736299317,0.09710466999150552
d16-s7,16,7,5184,0.9642857142857143,late,upper_third,0.013358020301696527,0.015712659736299317,0.8501438028876096
