run,depth,seed,run_id,step,normalized_progress,curvature/Hg_norm,curvature/dhd,curvature/eta_star,curvature/eta_star_rho,curvature/gHg,curvature/gg,curvature/shadow_verdict_code,curvature/verdict_code_gradient,curvature/verdict_code_random,curvature/verdict_code_update,update/actual,update/direction_norm,update/loss_after,update/loss_before,update/normalized_residual,update/p1,update/p2,update/residual_p1,update/residual_p2,phase,benefit_relative,p1_benefit_relative,p2_benefit_relative,grad_norm,p1_normalized_abs_error,p2_normalized_abs_error
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,1512,0.6,42.63680594328327,0.06646661686177877,0.13022362477589738,0.5314090454469662,66.85239808415423,8.705761603479822,1.0,0.0,1.0,1.0,-0.02075183391571045,498.4808364636794,1.6709638833999634,1.6917157173156738,-0.1553162281930442,-0.050762045774723194,-0.01752873734383381,0.030010211859012745,-0.003223096571876638,middle,0.012266738260633042,0.03000625061004325,0.010361514741760215,2.950552762361626,0.5911939008958587,0.1553162281930442
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,1638,0.65,80.33966165886318,0.03213550676491429,0.07073810575307934,0.588910187232443,158.34762605114798,11.201211117355168,1.0,0.0,1.0,1.0,-0.0033299922943115234,450.5865363056356,1.649437665939331,1.6527676582336426,-0.1304369928178829,-0.018963391495791952,-0.002895638113334806,0.01563339920148043,-0.00043435418097671763,middle,0.0020147975898018094,0.011473718886814763,0.0017519934510513428,3.3468210465089356,0.8243989059103451,0.1304369928178829
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,1764,0.7,80.86930148350048,0.02568852199904699,0.07335332450825867,0.5752178248670128,158.72738317684178,11.643181246517592,1.0,0.0,1.0,1.0,-0.02637624740600586,395.28756665751433,1.5989048480987549,1.6252810955047607,-0.003239984311783953,-0.03913504977773016,-0.026290788778206668,0.012758802371724304,-8.545862779919117e-05,middle,0.016228729589581693,0.024078942335557074,0.016176148760311263,3.4122106099298137,0.3260198324568048,0.003239984311783953
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,1890,0.75,100.9253622371596,0.017488823450886176,0.060835870725782254,0.5829513847433219,210.58383891793247,12.811051201350294,2.0,0.0,2.0,1.0,-0.0036940574645996094,340.58535234144256,1.5526206493377686,1.5563147068023682,0.020335224299183465,-0.012515147957086218,-0.0037707362316431303,0.008821090492486609,7.667876704352088e-05,late,0.002373592852688185,0.008041527785084074,0.002422862301025576,3.579252883123836,0.7048330968785717,0.020335224299183465
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,2016,0.8,97.69104046185451,0.009690307714131593,0.0651309375996591,0.5681416272106969,200.63653638910418,13.067645731770476,1.0,0.0,1.0,1.0,-0.007965445518493652,282.68321166905946,1.5367252826690674,1.544690728187561,-0.006864281393682328,-0.012755922316094463,-0.007910768459028666,0.00479047679760081,-5.467705946498626e-05,late,0.005156660406604359,0.008257913434271355,0.005121263638521767,3.614919879025049,0.3755492295180057,0.006864281393682328
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,2142,0.85,92.57648290136994,0.005264648654322563,0.06723672963987577,0.5621415821029194,182.09556116374654,12.243510014588288,1.0,0.0,1.0,1.0,0.002237677574157715,224.84320976552095,1.4982565641403198,1.496018886566162,0.012922424201683175,-0.0004235629718434263,0.0022087613553178555,0.002661240546001141,2.8916218839859353e-05,late,-0.0014957548960453932,0.0002831267543791761,-0.0014764261167769502,3.499072736395785,1.189286864530901,0.012922424201683175
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,2268,0.9,80.92513361494018,0.002819003973235891,0.08070386506025212,0.5268056928996521,146.6770286935011,11.83740313111904,1.0,0.0,1.0,1.0,0.0015944242477416992,163.75203515903303,1.4804060459136963,1.4788116216659546,-0.012048741142544301,0.0002043673550595139,0.0016138693416774593,0.0013900568926821853,-1.944509393576009e-05,late,-0.0010781794140524142,-0.00013819701716252672,-0.00109132854924372,3.440552736279309,0.8718237286287044,0.012048741142544301
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,2394,0.95,85.0662137618303,0.0008544460452725942,0.07639238969755151,0.5346936660520811,158.04267831878087,12.073257870973084,1.0,0.0,1.0,1.0,-0.0011838674545288086,100.53801842188894,1.4564968347549438,1.4576807022094727,-0.0007429257242629016,-0.0016102109515790186,-0.0011829879289427215,0.00042634349705021005,-8.795255860870928e-07,late,0.0008121582818064114,0.001104638998882505,0.0008115549085266843,3.474659389202499,0.2647749331428441,0.0007429257242629016
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,2520,1.0,78.89407361457877,0.0002440263568888042,0.08558930526594943,0.5114470551508645,139.35085183529333,11.92694259680101,1.0,0.0,1.0,1.0,0.0017421245574951172,34.733360624951494,1.4258630275726318,1.4241209030151367,-4.797487490187748e-05,0.0016201949612682709,0.001742208139712673,0.00012192959622684633,-8.358221755574817e-08,late,-0.0012232982142223359,-0.0011376807670177495,-0.0012233569046167952,3.453540588555607,0.06998902328898952,4.797487490187748e-05
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1,0.0003968253968253968,0.6630361128556064,0.0001772643640718741,1080.6111853305417,0.0029400699546923443,0.0041063801606883,4.437400332859204,1.0,1.0,1.0,1.0,-0.036357879638671875,33.01775508373145,10.358829498291016,10.395187377929688,0.00012034350639019851,-0.03645088778204698,-0.03636225560001104,9.300814337510205e-05,4.37596133916196e-06,early,0.003497568472489905,0.0035065157035492093,0.003497989432803564,2.106513786534331,0.0025516015942116783,0.00012034350639019851
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,2,0.0007936507936507937,0.6941965408058441,-0.0019793797836442505,3954.7728237234633,0.000767523297859429,0.0011227151057668192,4.44008318907043,1.0,1.0,1.0,1.0,-0.07011222839355469,51.75434755063617,10.288717269897461,10.358829498291016,6.813562760732551e-05,-0.06912731596793276,-0.07011700585975489,-0.000984912425621931,4.777466200200919e-06,early,0.006768354320835351,0.006673274811535152,0.00676881551832885,2.107150490370925,0.014047655426003726,6.813562760732551e-05
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,3,0.0011904761904761906,0.7872788571897504,-0.009423944234690583,,-0.010503160684521418,-0.017485297688507477,4.4714550069089665,1.0,1.0,1.0,1.0,-0.11188888549804688,69.90133431741057,10.176828384399414,10.288717269897461,-0.0005318719296950298,-0.10711740282326031,-0.1118293749406056,-0.004771482674786567,-5.951055744127243e-05,early,0.010874911085894964,0.010411152334476372,0.010869127025950448,2.1145815205162855,0.04264483155362074,0.0005318719296950298
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,5,0.001984126984126984,1.463027550161658,-0.058423793249147024,,-0.13852544656599622,-0.4443569948640708,4.807285503749506,1.0,1.0,1.0,1.0,-0.2779254913330078,128.0279885235104,9.721867561340332,9.99979305267334,-0.008296740629153544,-0.24640771899261427,-0.2756196156171878,-0.031517772340393546,-0.002305875715820027,early,0.02779312430457822,0.024641281844001738,0.027562531960949307,2.1925522807334623,0.11340367588890662,0.008296740629153544
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,9,0.0035714285714285713,132.10556213773745,0.39544426215547374,0.06592136147731201,0.5236366120099774,315.4484397367994,20.794790623343626,1.0,0.0,1.0,1.0,-0.4593067169189453,266.0123162725466,7.187461853027344,7.646768569946289,0.1586638583418517,-0.7436474683795674,-0.5459253373018306,0.2843407514606221,0.08661862038288526,early,0.06006546591773883,0.09724989864376016,0.07139294622403684,4.56013054893647,0.3823596039131419,0.1586638583418517
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,17,0.006746031746031746,8.205618901101321,0.08700712794668103,0.41387536899252286,0.591848119789394,9.761415771773997,4.0400095544323955,1.0,0.0,1.0,1.0,-0.07781696319580078,375.1012175893818,5.222262382507324,5.300079345703125,0.0002754455795005358,-0.12134196741328421,-0.07783840343994369,0.043525004217483426,2.144024414291179e-05,early,0.014682226080046984,0.02289436808368887,0.014686271348569294,2.009977500976664,0.3586970373509736,0.0002754455795005358
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,33,0.013095238095238096,4.132109718651568,0.18025818395141815,0.7646755579936796,0.5666651909767116,4.192508670297602,3.2059089068531588,1.0,0.0,1.0,1.0,-0.03090953826904297,598.8455477524233,4.820351600646973,4.851261138916016,-0.31948740538857756,-0.11116342206141656,-0.021034330085707487,0.0802538837923736,-0.009875208183335482,early,0.006371443916117349,0.02291433482516164,0.004335847830778179,1.790505209948622,0.7219450634403303,0.31948740538857756
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,41,0.01626984126984127,4.467645076397606,0.38361150368248387,0.6665684067873251,0.6055238674708995,4.878255984515916,3.2516913194995083,1.0,0.0,1.0,1.0,-0.08069896697998047,743.6350937298333,4.561159133911133,4.641858100891113,-0.5941694187760707,-0.2245558605148981,-0.03275010867365616,0.14385689353491762,-0.04794885830632431,early,0.017385056851369155,0.04837628717512699,0.0070553877266022,1.8032446643479936,0.6406285420699296,0.5941694187760707
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,65,0.025793650793650792,6.405089163055854,0.23008880730358952,0.4012023227137871,0.675469763525642,7.509752508488807,3.0129301494113987,1.0,0.0,1.0,1.0,-0.09890413284301758,891.0789647021637,3.8644614219665527,3.9633655548095703,-0.012532627176977128,-0.21270900787162858,-0.09766460421983382,0.113804875028611,-0.0012395286231837582,early,0.024954582532261443,0.053668783494751016,0.024641836053027503,1.7357794068980652,0.5350261193324406,0.012532627176977128
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,127,0.0503968253968254,5.699538472379278,0.28127026834207514,0.6497290725596204,0.4916011381104792,5.100789934343602,3.3141315133625158,1.0,0.0,1.0,1.0,0.05149126052856445,1157.1430983026435,2.994936943054199,2.9434456825256348,-0.1706611800389591,-0.07854801212967055,0.062087122041367016,0.130039272658235,-0.010595861512802562,early,-0.017493531759139574,0.026685735223852383,-0.021093347300396904,1.8204756283352204,1.6555386843343711,0.1706611800389591
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,253,0.1003968253968254,13.251205729942278,0.3137771951378944,0.3687556337225232,0.45224870356744135,13.24354093966755,4.883630331937288,1.0,0.0,1.0,1.0,-0.07379841804504395,785.4066289487903,2.4630041122436523,2.5368025302886963,-0.2172588433916478,-0.2146536566653916,-0.05776505909644439,0.14085523862034766,-0.016033358948599558,early,0.029091116538994245,0.08461583197844072,0.02277081420676072,2.209893737702627,0.6561977131371068,0.2172588433916478
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,379,0.1503968253968254,11.13725547587876,0.22863271192998885,0.5544521654894169,0.3500309542417389,8.426230826058326,4.671941928421717,1.0,0.0,1.0,1.0,-0.006677389144897461,741.6814793301797,2.15519118309021,2.1618685722351074,-0.8193759601612035,-0.11552245296792153,-0.0012060970029271062,0.10884506382302407,-0.005471292141970355,early,0.0030887118813119423,0.05343639037616679,0.0005578956179006523,2.161467540450635,0.942198343496466,0.8193759601612035
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,401,0.15912698412698412,13.139405957271737,0.15960870998292576,0.3968610620429075,0.41888700983437616,12.022194149534279,4.771140738270203,1.0,0.0,1.0,1.0,0.061517953872680664,744.7142645928112,2.1708438396453857,2.109325885772705,-0.1520661604019612,-0.007253937730320051,0.07255041726114282,0.06877189160300072,-0.011032463388462158,early,-0.029164746086707657,0.00343898388544297,-0.03439507273413353,2.184294105259226,1.117915783501724,0.1520661604019612
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,505,0.2003968253968254,8.288297790735793,0.15068331117039896,0.5287406628368188,0.45478262437567457,7.512441982967793,3.972133553597536,1.0,0.0,1.0,1.0,0.11857080459594727,734.8830682019277,2.144789934158325,2.026219129562378,-0.0221745896499215,0.045918032842714104,0.12125968842791358,0.07265277175323316,-0.0026888838319663183,early,-0.05851825346331428,-0.022661928402892665,-0.05984529839776175,1.9930212125307487,0.6127374441019559,0.0221745896499215
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,631,0.2503968253968254,9.573127320168078,0.10145607382812442,0.4286478894637664,0.4702798535359732,8.68802592512015,3.7241039764092396,1.0,0.0,1.0,1.0,0.034787654876708984,722.8582468897456,1.974252462387085,1.939464807510376,-0.05623917254696701,-0.013867368548972416,0.0368606683650898,0.0486550234256814,-0.0020730134883808135,middle,-0.017936729113102443,0.007150100633572969,-0.01900558763549134,1.929793765252971,1.3986290136003645,0.05623917254696701
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,757,0.3003968253968254,11.119560161026023,0.11190091410203568,0.3777957245304974,0.5010139580776866,11.725514475968428,4.429849236941328,1.0,0.0,1.0,1.0,0.0503617525100708,733.6820171687967,1.9139361381530762,1.8635743856430054,-0.02964606157922356,-0.0040500622404056105,0.051900394810612226,0.05441181475047641,-0.0015386423005414249,middle,-0.02702427812812744,0.0021732764045306312,-0.027849918527778315,2.104720702834779,1.080419406365887,0.02964606157922356
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,883,0.3503968253968254,25.10775938796417,0.10078842303708642,0.17051839744657468,0.5785008551033215,35.97453334582263,6.134319775018037,1.0,0.0,1.0,1.0,-0.0846712589263916,746.5848959711208,1.8037762641906738,1.8884475231170654,-0.04876776111046692,-0.13093624271669005,-0.08054203119814685,0.04626498379029845,-0.004129227728244755,middle,0.044836437279778624,0.06933538852091961,0.04264986461747395,2.4767558973419317,0.35333978454233733,0.04876776111046692
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1009,0.4003968253968254,40.500244673384195,0.09931339498084343,0.11920153707001527,0.5807799500705062,65.9508472992745,7.8614423691433855,1.0,0.0,1.0,1.0,-0.013015985488891602,700.1203599353225,1.86788010597229,1.8808960914611816,-0.2699998904465991,-0.05915836832325806,-0.009501670832836345,0.04614238283436646,-0.0035143146560552563,middle,0.0069200981106723874,0.03145222566617205,0.005051672378911126,2.8038263799927745,0.7799806543383926,0.2699998904465991
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1135,0.4503968253968254,44.38369677611289,0.10276097447981825,0.11336725616317245,0.5786741358704174,74.78297252409213,8.47794040278224,1.0,0.0,1.0,1.0,0.03430354595184326,646.8618200703519,1.8521184921264648,1.8178149461746216,-0.00728356489638402,-0.016825256018958516,0.03455523122095061,0.051128801970801774,-0.000251685269107349,middle,-0.018870758007590957,0.009255758433698268,-0.019009212842961844,2.911690299943014,1.4904815392140074,0.00728356489638402
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1261,0.5003968253968254,72.94483498099834,0.07423652393061766,0.07309810081049109,0.6170058219889594,148.07226164716096,10.823801109121586,1.0,0.0,1.0,1.0,-0.0498279333114624,597.7029051743219,1.7501540184020996,1.799981951713562,-0.027723786865012503,-0.0855647762737202,-0.04844651430841136,0.03573684296225779,-0.0013814190030510404,middle,0.02768246274026625,0.04753646345857163,0.02691500004335646,3.2899545755407607,0.4176583463262531,0.027723786865012503
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1386,0.55,61.36339545856726,0.05645600387437545,0.09229425003684788,0.5606467588760858,109.23757290289501,10.08199986691819,1.0,0.0,1.0,1.0,0.04665875434875488,557.5651593573068,1.7645103931427002,1.7178516387939453,-0.017710712962463217,0.019272011515541587,0.04750001345272931,0.027386742833213296,-0.0008412591039744302,middle,-0.02716110826748267,-0.01121867050700136,-0.027650824075865898,3.1752165070933653,0.5869582935821374,0.017710712962463217
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1512,0.6,76.0184848943313,0.06124042694733624,0.07665011353770664,0.5893156003881784,153.83214556496733,11.79125142330376,1.0,0.0,1.0,1.0,-0.04879355430603027,496.8683886568325,1.656099796295166,1.7048933506011963,-0.03174726383965185,-0.07786470593747047,-0.04724449246380235,0.029071151631440195,-0.0015490618422279237,middle,0.02861971060466874,0.04567130601454516,0.02771111310108784,3.433839166778747,0.3733546705330896,0.03174726383965185
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1638,0.65,44.08140921791231,0.036257294741006536,0.13498286510224256,0.5451183790883966,77.94194361071344,10.520826860211528,1.0,0.0,1.0,1.0,-0.011751770973205566,449.2651132580619,1.6238923072814941,1.6356440782546997,-0.015520377470768164,-0.029698026422254668,-0.0115693790517514,0.0179462554490491,-0.00018239192145416694,middle,0.007184797187506218,0.018156778003894158,0.007073286423105208,3.2435824115029863,0.6042911806287842,0.015520377470768164
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1764,0.7,59.84492371852204,0.02464422726694251,0.11010352736249714,0.5105548558897803,102.78759160728944,11.317276405058374,1.0,0.0,1.0,1.0,-0.002817869186401367,391.98374152002106,1.5978713035583496,1.600689172744751,-0.05658695412246901,-0.01498052818549861,-0.002658414552027354,0.012162658999097242,-0.00015945463437401323,middle,0.0017604099748919275,0.009358798972701888,0.0016607937364059812,3.3641159916177643,0.8118978749274602,0.05658695412246901
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,1890,0.75,85.8324484762081,0.01633465289439403,0.07452615302178349,0.5599428097647936,172.1468385368341,12.829441631012354,1.0,0.0,1.0,1.0,-0.0091172456741333,339.3600090350851,1.5243653059005737,1.533482551574707,-0.02917608529736068,-0.01701856658386481,-0.008851240136667795,0.007901320909731509,-0.00026600553746550584,late,0.005945451198496492,0.011097985149155257,0.005771986207197863,3.58182099371428,0.4642765223965865,0.02917608529736068
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,2016,0.8,83.63023801981873,0.007971370483502969,0.07962233342837435,0.5400816459849157,162.4352958425821,12.933477286114702,1.0,0.0,1.0,1.0,-0.0028737783432006836,281.5511478037834,1.5263608694076538,1.5292346477508545,-0.010742758261996138,-0.006828591278912603,-0.002842906037161119,0.00395481293571192,-3.0872306039564715e-05,late,0.001879226544747294,0.00446536526553061,0.0018590384682575477,3.596314403123662,0.5791550224897472,0.010742758261996138
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,2142,0.85,83.42190844956565,0.004831517813078921,0.07596227240516723,0.5568902809223567,163.94473236562118,12.453614419349552,1.0,0.0,1.0,1.0,0.006289482116699219,224.55596143165766,1.493577003479004,1.4872875213623047,-0.0010850001647627844,0.0038805547114727,0.00629631361801216,0.002408927405226519,-6.831501312941357e-06,late,-0.004228827329189361,-0.0026091489747175744,-0.0042334205912283535,3.528967897183191,0.38300886472521645,0.0010850001647627844
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,2268,0.9,83.28752371078218,0.002383574894509961,0.0788251689089705,0.5445961350308337,162.1712706675336,12.783177802550709,1.0,0.0,1.0,1.0,0.004132747650146484,163.57356756934382,1.4635887145996094,1.459455966949463,-0.0011481380302560261,0.002945710621774668,0.004137498069029648,0.0011870370283718163,-4.750418883163812e-06,late,-0.0028317042403031203,-0.0020183621078556802,-0.0028349591647343743,3.5753570174949956,0.2872270772036473,0.0011481380302560261
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,2394,0.95,74.8325821632381,0.0008178525994593247,0.08869898180577553,0.5311896731137427,140.1520141555586,12.431340953626686,1.0,0.0,1.0,1.0,-0.0008748769760131836,100.34143871201437,1.4216042757034302,1.4224791526794434,0.0007049073350195176,-0.001284420417968559,-0.0008754941182388966,0.00040954344195537535,6.171422257130431e-07,late,0.0006150367647675028,0.0009029449855550916,0.0006154706145181656,3.525810680343839,0.3188546648947778,0.0007049073350195176
d12-s7,12,7,d12-s7-s0-6c217854f4174ce884dfb2b2dcc13c45,2520,1.0,70.97419166731912,0.00020189608108258777,0.09689971173255252,0.5091055425321235,126.51413350331602,12.259183066564987,1.0,0.0,1.0,1.0,0.0020166635513305664,34.787689252278184,1.3974347114562988,1.3954180479049683,5.757624753851125e-05,0.001915599398869439,0.002016547439410733,0.00010106415246112737,1.1611191983330188e-07,late,-0.001445203861565582,-0.0013727781446896525,-0.001445120652150305,3.5013116208879476,0.05011453318251657,5.757624753851125e-05
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,1,0.0003968253968253968,0.6209982777604061,0.00028301714287487577,877.8500135121153,0.0038380872022656548,0.004986901465134238,4.377751518551678,1.0,1.0,1.0,1.0,-0.03520011901855469,33.01294544931292,10.363311767578125,10.39851188659668,0.00013466953552790495,-0.03534636861214213,-0.035204860040704694,0.00014624959358744416,4.741022150006602e-06,early,0.0033851111969133217,0.003399175670290128,0.0033855671296661722,2.0923077016900926,0.004137612980621854,0.00013466953552790495
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,2,0.0007936507936507937,0.6472046202295308,-0.0019156122009372346,953.1486474614816,0.0033922774900450392,0.004594376637708098,4.379123878160103,1.0,1.0,1.0,1.0,-0.06773853302001953,51.71394790440128,10.295573234558105,10.363311767578125,0.00013069096179636028,-0.06678958089071599,-0.0677473869911846,-0.000948952129303543,8.853971165068142e-06,early,0.006536378962557239,0.006444810538236322,0.006537233319867299,2.0926356295734103,0.014009044586529332,0.00013069096179636028
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,3,0.0011904761904761906,0.7246674982134679,-0.009166405999069902,,-0.003666174921826589,-0.005575797167275218,4.404635780141338,1.0,1.0,1.0,1.0,-0.10800838470458984,69.69004422972924,10.187564849853516,10.295573234558105,-0.00045368506856320595,-0.10337617991363479,-0.10795938291316974,-0.004632204790955052,-4.900179142010297e-05,early,0.010490759692918222,0.010040837703591137,0.010486000191887659,2.098722416171643,0.042887455484353756,0.00045368506856320595
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,5,0.001984126984126984,1.3095201068089986,-0.055724911200504365,,-0.11616923785066684,-0.32965714672602303,4.695894900163975,1.0,1.0,1.0,1.0,-0.26793479919433594,126.50251549415786,9.748254776000977,10.016189575195312,-0.007763993164863095,-0.23799209964450996,-0.26585455524476215,-0.02994269954982598,-0.00208024394957379,early,0.0267501725264731,0.023760742331982988,0.026542484369818656,2.167001361366433,0.1117536790288604,0.007763993164863095
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,9,0.0035714285714285713,101.65200645377409,0.49834132512202645,0.10317039597131165,0.40958761223676904,178.84657780307367,18.451672250057108,1.0,0.0,1.0,1.0,-0.38022327423095703,270.9484504881861,7.251194953918457,7.631418228149414,0.24175684633682532,-0.750623623123924,-0.5014529605629108,0.370400348892967,0.12122968633195375,early,0.049823409340672385,0.09835964963303381,0.0657090131311688,4.295540972922631,0.4934568237426973,0.24175684633682532
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,17,0.006746031746031746,8.388140349543585,0.09128265927932197,0.4014057144365423,0.6012425334349936,10.209731474864777,4.0982445568733485,1.0,0.0,1.0,1.0,-0.08297491073608398,377.6239238110689,5.230474948883057,5.313449859619141,0.002319289732083292,-0.12880913060255816,-0.08316780096289718,0.04583421986647418,0.00019289022681319434,early,0.015616014628588495,0.024242090168475023,0.015652316886426498,2.024412150939958,0.35583051956072986,0.002319289732083292
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,33,0.013095238095238096,4.4021545120935395,0.23242713993469188,0.7116325734949981,0.5809385292354444,4.654218244906793,3.3120933072303944,1.0,0.0,1.0,1.0,-0.03239631652832031,597.0761920173471,4.820578575134277,4.852974891662598,-0.4932833435662802,-0.13262932315934486,-0.016415753191998922,0.10023300663102455,-0.01598056333632139,early,0.0066755582403645085,0.027329488843472447,0.00338261655138607,1.819915741794217,0.755737903529837,0.4932833435662802
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,41,0.01626984126984127,4.327025746154284,0.24036162698501812,0.6778625778289687,0.6124799800135952,4.761068310071593,3.2273500378849422,1.0,0.0,1.0,1.0,-0.10455799102783203,735.3207273706414,4.5176591873168945,4.622217178344727,-0.15539631169781123,-0.20849087835608315,-0.0883100648635741,0.10393288732825112,-0.016247926164257936,early,0.022620743897039376,0.04510624886534352,0.019105563727578684,1.7964826851057993,0.49850088477608767,0.15539631169781123
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,65,0.025793650793650792,5.31874834918394,0.18507776768782258,0.4787918355062089,0.6737506889303534,6.148427635057807,2.9438169528664266,1.0,0.0,1.0,1.0,-0.11310768127441406,860.8701060751855,3.862614870071411,3.975722551345825,-0.001959350520735122,-0.2054249475241212,-0.1128860636802099,0.09231726624970713,-0.00022161759420416538,early,0.02844959119094613,0.051669839852024536,0.028393848469631448,1.715755504979199,0.44939656727363725,0.001959350520735122
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,127,0.0503968253968254,5.392451627607319,0.27850140264841927,0.7788815360777447,0.40662097903903077,3.744755679347188,2.916721055765796,1.0,0.0,1.0,1.0,0.04543137550354004,1183.6339646480233,2.977428436279297,2.931997060775757,-0.13465631976218337,-0.08674973952016152,0.05250096180404812,0.13218111502370156,-0.0070695863005080795,early,-0.01549502764218995,0.029587253234561225,-0.017906212290048223,1.707841051083442,1.523706189261598,0.13465631976218337
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,253,0.1003968253968254,7.809685508047123,0.2965132560201289,0.7231334577197072,0.36431438004590816,5.853803963061918,4.23308150062229,1.0,0.0,1.0,1.0,0.04949522018432617,798.7063184314208,2.4424471855163574,2.3929519653320312,-0.35210578382438595,-0.07186264431858122,0.07639398369148323,0.12135786450290739,-0.02689876350715706,early,-0.02068374998804396,0.030030959818539444,-0.031924578845812006,2.057445382172341,1.688747549629598,0.35210578382438595
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,379,0.1503968253968254,10.368270695040112,0.19908866805952352,0.463730061034626,0.43658173382151605,9.50186874007483,4.406302170777906,1.0,0.0,1.0,1.0,-0.05783224105834961,745.1625986514217,2.124340057373047,2.1821722984313965,-0.09530405234031221,-0.15186492815932887,-0.052320594129567105,0.09403268710097926,-0.005511646928782504,early,0.026502142429321904,0.06959346348063047,0.023976380860107397,2.099119379830005,0.6191863272231295,0.09530405234031221
d12-s8,12,8,d12-s8-s0-2b2e72e4395440029b92226213d137bb,401,0.15912698412698412,8.489398795339026,0.1364708548421134,0.6050802476829854,0.3901942335179556,6.639395510659162,4.017367080054947,1.0,0.0,1.0,1.0,0.039244651794433594,747.3352092818327,2.2084195613861084,2.169174909591675,-0.14694527817394706,-0.022230580615418834,0.04600484680563787,0.06147523240985243,-0.006760195011204277,early,-0.01809197203088662,0.010248403905613823,-0.021208454238620073,2.0043370674751655,1.5664614055404102,0.14694527817394706
